年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/01/22,2409,友達            ,69506000,24091233,0,4449000,2290000,885000,4951000,2437000,44884767,22900004951000,8850002437000
2015/01/22,2303,聯電            ,17675000,3078416,4287000,1186000,3764000,1497000,5596000,1679000,23881584,37640005596000,14970001679000
2015/01/22,3481,群創            ,43706000,23963046,300000,1128000,1032000,1937000,5849000,1456000,22402954,10320005849000,19370001456000
2015/01/22,2330,台積電          ,35197739,17730546,420000,519000,425000,57000,113000,536000,17313193,425000113000,57000536000
2015/01/22,2881,富邦金          ,12758000,2690724,1306000,25000,489000,25000,530000,343000,11999276,489000530000,25000343000
2015/01/22,2368,金像電          ,5337000,405000,576000,0,380000,180000,4164000,702000,9170000,3800004164000,180000702000
2015/01/22,0050,台灣50          ,5032000,393000,0,0,612000,53000,5783000,2037000,8944000,6120005783000,530002037000
2015/01/22,2882,國泰金          ,16920009,14227027,141000,0,1426000,50000,2351000,113000,6447982,14260002351000,50000113000
2015/01/22,1718,中纖            ,3096000,901000,0,0,2719000,0,1761000,350000,6325000,27190001761000,0350000
2015/01/22,2311,日月光          ,15690000,7138180,1485000,92000,75000,0,268000,3980000,6307820,75000268000,03980000
2015/01/22,2891,中信金          ,12306000,7814928,500000,40000,478000,0,926000,65000,6290072,478000926000,065000
2015/01/22,2610,華航            ,9160448,1837000,0,339000,530000,1414000,0,0,6100448,5300000,14140000
2015/01/22,3673,F-TPK           ,5868500,710000,141000,66000,263000,193000,941000,432000,5812500,263000941000,193000432000
2015/01/22,2880,華南金          ,5210885,499000,0,8000,291000,4000,36000,0,5026885,29100036000,40000
2015/01/22,2890,永豐金          ,5975000,1026000,0,163000,271000,3000,52000,232000,4874000,27100052000,3000232000
2015/01/22,2885,元大金          ,5706000,2714408,0,30000,1887000,224000,210000,269000,4565592,1887000210000,224000269000
2015/01/22,2325,矽品            ,13977500,11580532,1997000,106000,720000,2000,345000,827000,4523968,720000345000,2000827000
2015/01/22,2886,兆豐金          ,9061406,5193094,0,420000,845000,0,80000,53000,4320312,84500080000,053000
2015/01/22,2439,美律            ,4912000,627000,25000,0,30000,34000,187000,268000,4225000,30000187000,34000268000
2015/01/22,2618,長榮航          ,6238000,805086,0,1475000,575000,70000,306000,819000,3949914,575000306000,70000819000
2015/01/22,5880,合庫金          ,3940000,492684,0,2000,333000,0,84000,0,3862316,33300084000,00
2015/01/22,2474,可成            ,4816440,1386000,835000,116000,113000,40000,80000,573000,3729440,11300080000,40000573000
2015/01/22,1402,遠東新          ,2743000,434000,0,12000,1701000,820000,205000,10000,3373000,1701000205000,82000010000
2015/01/22,1216,統一            ,5170000,3004060,1064000,0,26000,10000,35000,267000,3013940,2600035000,10000267000
2015/01/22,2888,新光金          ,8536988,5540000,0,553000,312000,0,692000,591000,2856988,312000692000,0591000
2015/01/22,2615,萬海            ,4039000,740263,150000,100000,54000,711000,44000,47000,2688737,5400044000,71100047000
2015/01/22,1314,中石化          ,4833834,8036000,693000,0,2000,278000,5638000,235000,2617834,20005638000,278000235000
2015/01/22,2892,第一金          ,5669000,3257120,0,315000,299000,0,132000,0,2527880,299000132000,00
2015/01/22,3034,聯詠            ,2905360,292000,436000,573000,94000,139000,153000,129000,2455360,94000153000,139000129000
