年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/04/17,0061,寶滬深          ,3234000,313000,525000,0,650000,350000,27826000,6649000,24923000,65000027826000,3500006649000
2015/04/17,2888,新光金          ,24799475,8648386,0,0,0,80000,849000,781000,16139089,0849000,80000781000
2015/04/17,2891,中信金          ,33639194,16351389,844000,84000,1000,50000,241000,2479000,15760805,1000241000,500002479000
2015/04/17,2883,開發金          ,14528692,6733000,3837000,0,1249000,30000,1948000,699000,14100692,12490001948000,30000699000
2015/04/17,2885,元大金          ,20252297,9333000,0,0,0,0,1177000,684000,11412297,01177000,0684000
2015/04/17,2886,兆豐金          ,9613953,4706563,2038000,0,25000,0,47000,58000,6959390,2500047000,058000
2015/04/17,1303,南亞            ,10579563,3560800,302000,469000,58000,100000,5000,69000,6745763,580005000,10000069000
2015/04/17,006206,元上證          ,0,194000,0,0,890000,50000,7517000,1816000,6347000,8900007517000,500001816000
2015/04/17,006205,FB上証          ,300000,245000,7602000,0,810000,177000,8469000,10785000,5974000,8100008469000,17700010785000
2015/04/17,2823,中壽            ,10661373,2595000,240000,106000,200000,310000,474000,2632000,5932373,200000474000,3100002632000
2015/04/17,006207,FH滬深          ,290000,107000,108000,0,30000,160000,7252000,3207000,4206000,300007252000,1600003207000
2015/04/17,2890,永豐金          ,9879400,5659477,0,0,0,2000,0,50000,4167923,00,200050000
2015/04/17,2324,仁寶            ,12167163,6133389,423000,0,71000,67000,719000,3170000,4009774,71000719000,670003170000
2015/04/17,2887,台新金          ,7950095,4111073,0,0,0,0,63641,34000,3868663,063641,034000
2015/04/17,2610,華航            ,5487385,1651000,0,400000,463000,684000,0,0,3215385,4630000,6840000
2015/04/17,6269,台郡            ,4714000,1911985,1358000,345000,385000,699000,299000,615000,3185015,385000299000,699000615000
2015/04/17,2884,玉山金          ,9400828,6157000,0,0,0,0,110000,225000,3128828,0110000,0225000
2015/04/17,1312,國喬            ,882000,1632000,4930000,175000,446000,698000,385000,1176000,2962000,446000385000,6980001176000
2015/04/17,2337,旺宏            ,3569000,617508,0,0,5000,0,0,0,2956492,50000,00
2015/04/17,2882,國泰金          ,7814448,4745833,25000,137000,20000,0,252000,602000,2626615,20000252000,0602000
2015/04/17,1301,台塑            ,2420576,1588199,1741000,0,36000,0,0,31000,2578377,360000,031000
2015/04/17,3005,神基            ,257000,1292000,0,0,256000,0,4231000,935000,2517000,2560004231000,0935000
2015/04/17,1314,中石化          ,2716300,335000,0,0,42000,38000,652000,526000,2511300,42000652000,38000526000
2015/04/17,2618,長榮航          ,5738024,759000,0,1226000,298000,50000,874000,2377000,2498024,298000874000,500002377000
2015/04/17,2809,京城銀          ,4272000,1830000,0,0,2000,0,15000,20000,2439000,200015000,020000
2015/04/17,5880,合庫金          ,5671360,2011000,0,93000,306000,1500000,0,0,2373360,3060000,15000000
2015/04/17,1718,中纖            ,1260000,281000,0,0,169000,0,1517000,350000,2315000,1690001517000,0350000
2015/04/17,2103,台橡            ,4567250,1561801,0,0,51000,3000,615000,1384000,2284449,51000615000,30001384000
2015/04/17,6285,啟??            ,359000,426000,1636000,0,445000,148000,257000,710000,1413000,445000257000,148000710000
2015/04/17,4938,和碩            ,3654386,2098367,0,186000,11000,10000,6000,181000,1196019,110006000,10000181000
2015/04/17,2833,台壽保          ,1073000,415000,0,0,10000,6000,618000,117000,1163000,10000618000,6000117000
2015/04/17,3037,欣興            ,2470053,1969000,0,0,1000,0,803000,148000,1157053,1000803000,0148000
2015/04/17,2881,富邦金          ,7152714,4375530,0,952000,0,38000,0,651000,1136184,00,38000651000
2015/04/17,1704,榮化            ,1053000,167000,0,0,211000,0,0,0,1097000,2110000,00
2015/04/17,2368,金像電          ,1647000,305000,0,0,0,55000,103000,309000,1081000,0103000,55000309000
2015/04/17,6239,力成            ,2128588,1043534,0,0,0,0,44000,85000,1044054,044000,085000
2015/04/17,00632R,T50反1          ,215000,1000,0,0,658000,522000,1114000,469000,995000,6580001114000,522000469000
2015/04/17,6278,台表科          ,465000,216000,691000,0,2000,0,22000,16000,948000,200022000,016000
2015/04/17,1611,中電            ,941000,48000,0,0,0,0,0,0,893000,00,00
2015/04/17,2301,光寶科          ,3633424,3074494,503000,158000,0,60000,32000,58000,817930,032000,6000058000
2015/04/17,3042,晶技            ,797000,189000,0,0,0,0,236000,27000,817000,0236000,027000
