年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/08/17,1216,統一            ,8188979,2638000,1573000,0,29000,413000,881000,656000,6964979,29000881000,413000656000
2015/08/17,2412,中華電          ,5963729,2653100,623000,68000,54000,68000,198000,6000,4043629,54000198000,680006000
2015/08/17,4915,致伸            ,2888000,372000,1152000,0,96000,100000,305000,821000,3148000,96000305000,100000821000
2015/08/17,2353,宏??            ,4825304,2525000,3000,0,76000,40000,155000,625000,1869304,76000155000,40000625000
2015/08/17,5388,中磊            ,2122000,102000,115000,517000,122000,72000,543000,372000,1839000,122000543000,72000372000
2015/08/17,2313,華通            ,2534000,1159000,0,0,106000,79000,467000,282000,1587000,106000467000,79000282000
2015/08/17,1722,台肥            ,1872356,363000,1000,0,3000,34000,0,0,1479356,30000,340000
2015/08/17,2323,中環            ,1762000,378000,0,0,58000,10000,0,0,1432000,580000,100000
2015/08/17,2106,建大            ,1014000,68000,0,0,484000,20000,0,0,1410000,4840000,200000
2015/08/17,2330,台積電          ,28081050,26370940,115000,414000,389000,585000,274000,227285,1261825,389000274000,585000227285
2015/08/17,6116,彩晶            ,1835000,835220,0,0,222000,4000,8000,0,1225780,2220008000,40000
2015/08/17,4938,和碩            ,4747030,3759233,268000,0,6000,67000,129000,115000,1208797,6000129000,67000115000
2015/08/17,6005,群益證          ,1697000,574765,0,0,0,0,0,0,1122235,00,00
2015/08/17,1605,華新            ,1913000,845000,0,0,79000,10000,0,18000,1119000,790000,1000018000
2015/08/17,00632R,T50反1          ,1000,0,0,0,230000,486000,2303000,1010000,1038000,2300002303000,4860001010000
2015/08/17,2357,華碩            ,1390265,387260,15000,0,0,15000,32000,62000,973005,032000,1500062000
2015/08/17,1402,遠東新          ,1727885,846000,3000,0,147000,68000,5000,1000,967885,1470005000,680001000
2015/08/17,2312,金寶            ,1274000,434000,0,0,62000,0,194000,172000,924000,62000194000,0172000
2015/08/17,00634R,上証反          ,1000,0,0,0,450000,1550000,3719000,1701000,919000,4500003719000,15500001701000
2015/08/17,1101,台泥            ,2563470,1857000,2000,0,17000,5000,137000,1000,856470,17000137000,50001000
2015/08/17,2515,中工            ,1505000,638000,0,0,0,31000,21000,5000,852000,021000,310005000
2015/08/17,8016,矽創            ,1066000,382000,304000,70000,0,84000,17000,20000,831000,017000,8400020000
2015/08/17,910801,金衛            ,824000,0,0,0,0,0,0,37000,787000,00,037000
2015/08/17,1477,聚陽            ,699000,458284,281000,0,48000,6000,433000,220000,776716,48000433000,6000220000
2015/08/17,3060,銘異            ,1147000,344000,0,0,19000,60000,0,0,762000,190000,600000
2015/08/17,3050,鈺德            ,665000,46000,0,0,0,0,0,0,619000,00,00
2015/08/17,0055,寶金融          ,0,62000,0,65000,0,0,744000,10000,607000,0744000,010000
2015/08/17,2723,F-美食          ,657000,114000,36000,0,6000,1000,41000,19000,606000,600041000,100019000
2015/08/17,3576,新日光          ,705000,476000,0,346000,955000,229000,13000,44000,578000,95500013000,22900044000
2015/08/17,1702,南僑            ,487000,143000,434000,0,16000,52000,29000,204000,567000,1600029000,52000204000
2015/08/17,2538,基泰            ,682000,83000,0,0,1000,28000,0,23000,549000,10000,2800023000
2015/08/17,1718,中纖            ,546000,260000,0,0,0,72000,384000,50000,548000,0384000,7200050000
2015/08/17,1326,台化            ,1612794,1151000,2000,0,64000,9000,2000,2000,518794,640002000,90002000
2015/08/17,3356,奇偶            ,520000,15000,0,0,0,0,0,0,505000,00,00
2015/08/17,2383,台光電          ,1239000,646000,0,46000,35000,9000,38000,135000,476000,3500038000,9000135000
2015/08/17,2316,楠梓電          ,399000,95000,0,0,30000,35000,190000,24000,465000,30000190000,3500024000
2015/08/17,2368,金像電          ,1098000,535000,0,146000,68000,6000,1000,30000,450000,680001000,600030000
2015/08/17,9802,F-鈺齊          ,746000,318000,0,0,1000,0,19000,29000,419000,100019000,029000
2015/08/17,4426,利勤            ,144000,32000,389000,0,48000,144000,0,0,405000,480000,1440000
2015/08/17,3029,零壹            ,445000,71000,0,0,0,0,0,0,374000,00,00
2015/08/17,2849,安泰銀          ,644000,301000,0,0,5000,5000,0,0,343000,50000,50000
2015/08/17,6153,嘉聯益          ,506000,173000,0,0,29000,0,2000,39000,325000,290002000,039000
2015/08/17,6504,南六            ,282000,35000,2000,0,6000,0,80000,19000,316000,600080000,019000
2015/08/17,2867,三商壽          ,801000,513300,16000,0,34000,25000,0,0,312700,340000,250000
