年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/02/05,2891,中信金          ,26173000,2434805,2744000,91000,924000,200000,1091000,877011,27329184,9240001091000,200000877011
2015/02/05,2303,聯電            ,36004000,14720665,0,44000,572000,1174000,80000,3087014,17630321,57200080000,11740003087014
2015/02/05,2311,日月光          ,19141000,5811192,0,55000,14000,1000,172000,678008,12781800,14000172000,1000678008
2015/02/05,2325,矽品            ,14419500,5203000,302000,403000,50000,0,7000,243000,8929500,500007000,0243000
2015/02/05,1402,遠東新          ,10172000,1944000,0,0,58000,537000,19000,525065,7242935,5800019000,537000525065
2015/02/05,1216,統一            ,7893000,2265620,25000,0,14000,0,342000,253000,5755380,14000342000,0253000
2015/02/05,2408,南亞科          ,5572000,709000,5000,0,64000,4000,819000,739000,5008000,64000819000,4000739000
2015/02/05,1303,南亞            ,6850000,1935000,62000,0,5000,17000,31000,18142,4977858,500031000,1700018142
2015/02/05,2409,友達            ,25049000,18392000,141000,2600000,284000,209000,672000,271636,4673364,284000672000,209000271636
2015/02/05,5880,合庫金          ,4418000,586000,0,0,5000,3000,0,13,3833987,50000,300013
2015/02/05,2412,中華電          ,3424000,654100,0,0,1159000,102000,0,13000,3813900,11590000,10200013000
2015/02/05,2886,兆豐金          ,24681000,20912584,0,0,27000,77000,50000,13022,3755394,2700050000,7700013022
2015/02/05,2892,第一金          ,5194000,1526000,0,0,2000,0,20000,108,3689892,200020000,0108
2015/02/05,1301,台塑            ,3473000,439000,16000,0,33000,12000,0,0,3071000,330000,120000
2015/02/05,2890,永豐金          ,3210000,567000,150000,0,0,0,0,0,2793000,00,00
2015/02/05,2356,英業達          ,5064000,664007,0,0,0,133000,108000,1601105,2773888,0108000,1330001601105
2015/02/05,2603,長榮            ,2477000,1894000,1000000,2203000,1154000,113000,2492000,264122,2648878,11540002492000,113000264122
2015/02/05,2880,華南金          ,3164000,580000,0,0,2000,0,0,10023,2575977,20000,010023
2015/02/05,2610,華航            ,4277000,1797000,970000,1211000,1276000,1331000,0,121,2183879,12760000,1331000121
2015/02/05,3474,華亞科          ,6108000,4026000,146000,0,400000,246000,170000,400291,2151709,400000170000,246000400291
2015/02/05,1536,和大            ,1330000,177000,0,0,303000,0,417000,149000,1724000,303000417000,0149000
2015/02/05,2887,台新金          ,3246000,1792740,0,0,0,12000,170000,4,1611256,0170000,120004
2015/02/05,2002,中鋼            ,5915000,3860500,0,158000,34000,0,14000,416000,1528500,3400014000,0416000
2015/02/05,00634R,上証反          ,0,0,0,0,30000,130000,6630000,5034000,1496000,300006630000,1300005034000
2015/02/05,1605,華新            ,2208000,742000,0,0,0,16000,200000,219121,1430879,0200000,16000219121
2015/02/05,2105,正新            ,1727000,756000,350000,100000,0,0,51000,1042,1270958,051000,01042
2015/02/05,2383,台光電          ,1336000,209000,50000,20000,63000,0,140000,184000,1176000,63000140000,0184000
2015/02/05,6702,興航            ,2554000,1391000,0,0,0,2000,0,0,1161000,00,20000
2015/02/05,2368,金像電          ,1538000,425000,0,0,0,0,252000,277000,1088000,0252000,0277000
2015/02/05,4904,遠傳            ,1430000,307000,0,0,1000,58000,0,10108,1055892,10000,5800010108
2015/02/05,2609,陽明            ,2053000,1583220,0,0,469000,681182,915000,150023,1022575,469000915000,681182150023
2015/02/05,2347,聯強            ,1213000,246000,0,0,0,1000,10000,19000,957000,010000,100019000
2015/02/05,2393,億光            ,1977000,696215,0,173000,0,87000,6000,94043,932742,06000,8700094043
2015/02/05,2324,仁寶            ,3480000,3199930,406000,0,50000,95000,522000,251020,912050,50000522000,95000251020
2015/02/05,1589,F-永冠          ,1212000,246619,0,61000,0,0,10000,10000,904381,010000,010000
2015/02/05,3044,健鼎            ,996000,144000,0,0,0,7000,129000,88033,885967,0129000,700088033
