年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/12/21,3481,群創            ,16380000,12274335,1444000,80000,2531000,427000,7573665
2012/12/21,2820,華票            ,8784000,1272000,0,20000,136000,77000,7551000
2012/12/21,0061,寶滬深          ,0,0,4806000,0,8109000,6121000,6794000
2012/12/21,2542,興富發          ,6736000,405298,0,2000,7000,25000,6310702
2012/12/21,2002,中鋼            ,12655000,6991376,850000,243500,549000,770000,6049124
2012/12/21,2882,國泰金          ,12260000,4932674,0,281000,424000,2205000,5265326
2012/12/21,2344,華邦電          ,4977000,1260000,0,73000,81000,51000,3674000
2012/12/21,006206,元上證          ,0,438000,2900000,0,449000,172000,2739000
2012/12/21,8008,建興電          ,3219000,582000,0,21000,0,36000,2580000
2012/12/21,1504,東元            ,4138000,2292064,424000,34500,99000,191000,2143436
2012/12/21,2448,晶電            ,2416000,1247222,1030000,98000,346000,341000,2105778
2012/12/21,2887,台新金          ,4921000,2379815,0,103000,708000,1070000,2076185
2012/12/21,1303,南亞            ,3855000,2627329,989000,143500,14000,178000,1909171
2012/12/21,2609,陽明            ,2937000,879564,0,47000,0,427000,1583436
2012/12/21,3036,文曄            ,1554000,30000,0,5000,23000,11000,1531000
2012/12/21,2455,全新            ,35000,229392,1703000,2000,30000,62000,1474608
2012/12/21,1907,永豐餘          ,2605000,1126000,0,33000,0,40000,1406000
2012/12/21,9136,巨騰            ,951000,64000,0,0,515000,7000,1395000
2012/12/21,8039,台虹            ,24000,218000,1456000,2000,0,82000,1178000
2012/12/21,2548,華固            ,1276000,134000,123000,103000,22000,34000,1150000
2012/12/21,6285,啟??            ,1332000,168000,0,72326,213000,193000,1111674
2012/12/21,2324,仁寶            ,3651000,2451088,0,81000,191000,294000,1015912
2012/12/21,1605,華新            ,3784000,2149103,0,48000,198000,772000,1012897
2012/12/21,01003T,新光R1          ,60000,20000,0,0,928000,0,968000
2012/12/21,2315,神達            ,830000,120000,0,19000,359000,207000,843000
2012/12/21,2440,太空梭          ,788000,0,0,0,0,3000,785000
2012/12/21,2376,技嘉            ,1353000,681000,0,12000,0,9000,651000
2012/12/21,3576,新日光          ,1193000,226410,0,5000,0,324000,637590
2012/12/21,2845,遠東銀          ,884000,189000,0,37000,0,22000,636000
2012/12/21,6239,力成            ,1825000,1321885,90000,147000,296000,119000,623115
2012/12/21,6271,同欣電          ,157000,171000,887000,2000,156000,417000,610000
2012/12/21,1326,台化            ,3485000,2567107,0,90000,18000,283000,562893
2012/12/21,3450,聯鈞            ,371000,151000,410000,0,39000,109000,560000
2012/12/21,2106,建大            ,144000,598234,983000,13000,70000,28000,557766
2012/12/21,3059,華晶科          ,846000,269496,0,7000,1000,54000,516504
2012/12/21,9907,統一實          ,1205000,677000,0,22000,0,56000,450000
2012/12/21,006207,FH滬深          ,60000,0,0,0,610000,278000,392000
2012/12/21,3044,健鼎            ,582000,176732,0,6000,11000,36000,374268
2012/12/21,2514,龍邦            ,24000,380000,0,4000,755000,41000,354000
2012/12/21,2327,國巨            ,922000,552000,0,44000,50000,23000,353000
2012/12/21,1507,永大            ,76000,348000,606000,9000,32000,10000,347000
2012/12/21,5534,長虹            ,113000,123000,332000,4000,72000,47000,343000
2012/12/21,1476,儒鴻            ,557000,256000,228500,5000,7000,206000,325500
2012/12/21,5880,合庫金          ,1856000,2856064,1578000,83000,120000,304000,310936
2012/12/21,3231,緯創            ,3004106,2703884,36000,39000,15000,14000,298222
2012/12/21,1319,東陽            ,504000,59000,0,167953,0,14000,263047
2012/12/21,6257,矽格            ,1558000,315000,0,802000,0,179000,262000
2012/12/21,3037,欣興            ,918000,635378,0,19000,63000,78000,248622
2012/12/21,9924,福興            ,292000,39000,0,2000,0,5000,246000
2012/12/21,1710,東聯            ,1088000,602217,0,259000,95000,85000,236783
2012/12/21,4164,承業醫          ,265000,41000,90000,80000,10000,8000,236000
2012/12/21,1789,神隆            ,612000,352162,0,9000,167000,184000,233838
2012/12/21,1440,南紡            ,288000,357000,470000,23000,0,148000,230000
2012/12/21,2439,美律            ,257000,50000,23000,1000,0,2000,227000
2012/12/21,2374,佳能            ,418000,177000,0,8000,0,6000,227000
2012/12/21,3311,閎暉            ,174000,93000,100000,2000,58000,30000,207000
2012/12/21,9941,裕融            ,133000,66000,97000,0,57000,27000,194000
2012/12/21,911609,揚子江          ,191000,0,0,0,0,0,191000
2012/12/21,1802,台玻            ,883140,612229,0,21000,0,69000,180911
2012/12/21,1409,新纖            ,693000,348000,0,20000,61000,207000,179000
2012/12/21,2707,晶華            ,237000,80541,41000,14200,2000,11000,174259
2012/12/21,2107,厚生            ,395000,202000,0,17000,4000,16000,164000
2012/12/21,2801,彰銀            ,3039000,2353567,0,106000,27000,445000,161433
2012/12/21,2923,F-鼎固          ,110000,5000,0,0,46000,0,151000
2012/12/21,2837,萬泰銀          ,4000,234000,0,20000,410000,16000,144000
2012/12/21,2855,統一證          ,377000,210000,0,22000,0,9000,136000
2012/12/21,911612,滬安            ,0,15000,0,0,169000,25000,129000
2012/12/21,2912,統一超          ,685000,526154,0,16000,0,17000,125846
2012/12/21,0015,富邦            ,123000,0,0,0,0,0,123000
2012/12/21,1582,信錦            ,142000,17000,0,1000,0,1000,123000
2012/12/21,2380,虹光            ,156000,33000,0,0,0,2000,121000
2012/12/21,2489,瑞軒            ,1647000,1565000,249000,172000,35000,74000,120000
2012/12/21,1714,和桐            ,175000,23000,0,9000,0,27000,116000
2012/12/21,1201,味全            ,164000,187000,179000,4000,9000,51000,110000
2012/12/21,8404,F-百和          ,130000,1000,0,20000,0,5000,104000
2012/12/21,1452,宏益            ,109000,0,0,0,0,6000,103000
2012/12/21,6206,飛捷            ,5000,25000,125000,2000,0,1388,101612
2012/12/21,1227,佳格            ,442000,467040,157000,19000,33000,55000,90960
2012/12/21,2332,友訊            ,466000,367000,0,9000,12000,13000,89000
2012/12/21,9911,櫻花            ,103000,6000,0,5000,0,7000,85000
2012/12/21,2014,中鴻            ,168000,92000,0,16000,57000,38000,79000
2012/12/21,3008,大立光          ,427000,200148,36000,133000,22000,75000,76852
2012/12/21,01004T,富邦R2          ,28000,0,0,0,39000,0,67000
2012/12/21,2371,大同            ,964000,850000,0,26000,0,23000,65000
2012/12/21,2841,台開            ,103000,27000,0,0,0,17000,59000
2012/12/21,2015,豐興            ,732000,646518,0,7000,0,20000,58482
2012/12/21,1310,台苯            ,134000,63000,0,0,0,13000,58000
2012/12/21,2612,中航            ,94000,76192,0,3000,46000,6000,54808
2012/12/21,1711,永光            ,149000,78655,0,6000,0,11000,53345
2012/12/21,2847,大眾銀          ,1695000,1512000,0,122000,13000,22000,52000
2012/12/21,1708,東鹼            ,70000,12000,0,2000,0,4000,52000
2012/12/21,2360,致茂            ,454000,393000,0,6000,0,4000,51000
2012/12/21,2833,台壽保          ,103000,19000,0,9000,15000,41000,49000
2012/12/21,2390,云辰            ,52000,1000,0,0,0,2000,49000
2012/12/21,9910,豐泰            ,20000,72000,120000,8000,0,13000,47000
2012/12/21,3006,晶豪科          ,77000,26000,0,4000,0,3000,44000
2012/12/21,2345,智邦            ,134000,72000,0,14000,0,5000,43000
2012/12/21,4108,懷特            ,143000,99000,0,1000,0,3000,40000
2012/12/21,8271,宇瞻            ,122000,84000,0,0,0,0,38000
2012/12/21,3704,合勤控          ,19000,209000,237000,10000,0,0,37000
2012/12/21,1435,中福            ,94000,53000,0,0,0,4000,37000
2012/12/21,8101,華冠            ,272000,89000,0,3000,0,144000,36000
2012/12/21,6230,超眾            ,17000,2000,0,0,30000,10000,35000
2012/12/21,2834,臺企銀          ,2990000,2237052,0,68000,80000,731000,33948
2012/12/21,2809,京城銀          ,182000,95000,0,14000,23000,63000,33000
2012/12/21,2059,川湖            ,101000,86000,41000,0,3000,26000,33000
2012/12/21,2338,光罩            ,18000,46000,60000,0,0,2000,30000
2012/12/21,1724,台硝            ,41000,8000,0,0,0,3000,30000
2012/12/21,911610,聯環            ,30000,0,0,0,0,0,30000
2012/12/21,1712,興農            ,26000,131000,87000,3000,60000,9000,30000
2012/12/21,1718,中纖            ,140000,37000,0,19000,0,57000,27000
2012/12/21,4526,東台            ,54000,22000,0,0,0,5000,27000
2012/12/21,9934,成霖            ,42000,8000,0,0,0,7000,27000
2012/12/21,6145,勁永            ,0,21000,0,0,50000,2000,27000
2012/12/21,0059,FB金融          ,0,0,0,0,26000,0,26000
2012/12/21,8215,明基材          ,26000,1000,0,0,0,0,25000
2012/12/21,1104,環泥            ,54000,3000,0,12000,0,15000,24000
2012/12/21,2436,偉詮電          ,46000,22000,0,0,0,3000,21000
2012/12/21,3607,谷崧            ,25000,4000,0,2000,3000,1000,21000
2012/12/21,2017,官田鋼          ,43000,14000,0,0,0,9000,20000
2012/12/21,1338,F-廣華          ,50000,30000,0,0,0,0,20000
2012/12/21,01001T,富邦R1          ,20000,0,0,0,0,0,20000
2012/12/21,2417,圓剛            ,30000,3000,0,6000,0,2000,19000
2012/12/21,3494,誠研            ,4000,4000,0,0,20000,2000,18000
2012/12/21,3057,喬鼎            ,39000,21000,0,0,0,2000,16000
2012/12/21,2913,農林            ,29000,1000,0,0,129000,141000,16000
2012/12/21,9958,世紀鋼          ,29000,11000,0,0,0,3000,15000
2012/12/21,2368,金像電          ,62000,30000,0,13000,0,4000,15000
2012/12/21,8033,雷虎            ,18000,0,0,0,0,3000,15000
2012/12/21,4746,台耀            ,20000,4000,0,0,0,2000,14000
2012/12/21,5607,遠雄港          ,68000,47000,0,3000,0,4000,14000
2012/12/21,1611,中電            ,58000,30000,0,4000,0,11000,13000
2012/12/21,0052,FB科技          ,0,0,0,0,13000,1000,12000
2012/12/21,910948,融達            ,11000,0,0,0,0,0,11000
2012/12/21,3596,智易            ,15000,3000,0,0,0,1000,11000
2012/12/21,2363,矽統            ,29000,2000,0,10000,0,6000,11000
2012/12/21,2453,凌群            ,9000,0,0,0,0,1000,8000
2012/12/21,5533,皇鼎            ,45000,13000,0,16000,0,8000,8000
2012/12/21,3014,聯陽            ,24000,12000,0,2000,0,2000,8000
2012/12/21,006203,寶摩臺          ,0,0,0,0,8000,0,8000
2012/12/21,1902,台紙            ,22000,1000,0,0,0,13000,8000
2012/12/21,912000,晨訊科          ,8000,0,0,0,0,0,8000
2012/12/21,2402,毅嘉            ,21000,11000,0,0,0,3000,7000
2012/12/21,2427,三商電          ,16000,7000,0,0,1000,3000,7000
2012/12/21,9151,旺旺            ,11000,5000,0,0,0,0,6000
2012/12/21,1521,大億            ,53000,3000,0,42000,0,2000,6000
2012/12/21,3003,健和興          ,9000,1000,0,0,0,2000,6000
2012/12/21,2911,麗嬰房          ,17000,3000,0,3000,0,5000,6000
2012/12/21,01008T,駿馬R1          ,5000,0,0,0,0,0,5000
2012/12/21,3315,宣昶            ,9000,4000,0,0,0,0,5000
2012/12/21,910069,新曄            ,4000,0,0,0,0,0,4000
2012/12/21,6141,柏承            ,4000,0,0,0,0,0,4000
2012/12/21,2415,錩新            ,5000,0,0,0,0,1000,4000
2012/12/21,2471,資通            ,5000,1000,0,0,0,1000,3000
2012/12/21,6168,宏齊            ,49000,44000,0,0,0,2000,3000
2012/12/21,1734,杏輝            ,147000,140000,0,1000,0,3000,3000
2012/12/21,2850,新產            ,14000,2000,0,6000,0,3000,3000
2012/12/21,3599,旺能            ,9000,6000,0,0,0,0,3000
2012/12/21,3679,新至陞          ,8000,3000,0,2000,0,0,3000
2012/12/21,2852,第一保          ,53000,42000,0,6000,0,2000,3000
2012/12/21,1524,耿鼎            ,13000,6000,0,0,0,5000,2000
