年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/01/23,2330,台積電          ,67624322,14238889,737000,63000,633000,619000,191000,617000,53647433,633000191000,619000617000
2015/01/23,0050,台灣50          ,20952000,268000,0,0,4000,3000,9750000,4973000,25462000,40009750000,30004973000
2015/01/23,2317,鴻海            ,14994612,9546248,714000,738000,805000,5000,10566000,376000,16414364,80500010566000,5000376000
2015/01/23,2311,日月光          ,20338000,5378263,0,69000,442000,0,991000,457000,15866737,442000991000,0457000
2015/01/23,2891,中信金          ,12964000,3379589,0,14000,3921000,0,1879000,381000,14989411,39210001879000,0381000
2015/01/23,2890,永豐金          ,14476000,2962777,0,104000,143000,0,700000,0,12252223,143000700000,00
2015/01/23,2325,矽品            ,14164000,4489498,601000,72000,254000,30000,141000,523000,10045502,254000141000,30000523000
2015/01/23,1216,統一            ,8764000,2107225,1981000,0,509000,60000,341000,41000,9386775,509000341000,6000041000
2015/01/23,0061,寶滬深          ,1518000,0,0,0,30000,600000,11597000,3214000,9331000,3000011597000,6000003214000
2015/01/23,2303,聯電            ,22140000,11266465,5838000,3110000,2605000,3244000,613000,4913000,8662535,2605000613000,32440004913000
2015/01/23,2603,長榮            ,7690000,282000,166000,596000,1888000,251000,408000,432000,8591000,1888000408000,251000432000
2015/01/23,2834,臺企銀          ,7744000,566000,0,0,88000,0,617000,0,7883000,88000617000,00
2015/01/23,2610,華航            ,11907000,3339909,391000,1624000,1068000,1250000,0,0,7152091,10680000,12500000
2015/01/23,2308,台達電          ,7231000,2461286,575000,21000,658000,31000,705000,89000,6566714,658000705000,3100089000
2015/01/23,2002,中鋼            ,8300000,1625754,0,54000,4000,0,305000,414000,6515246,4000305000,0414000
2015/01/23,2892,第一金          ,9831000,3472279,0,91000,154000,0,1000,0,6422721,1540001000,00
2015/01/23,5880,合庫金          ,6909000,946856,0,6000,176000,0,0,0,6132144,1760000,00
2015/01/23,00633L,上証2X          ,0,0,0,40000,31000,301000,13002000,7120000,5572000,3100013002000,3010007120000
2015/01/23,2882,國泰金          ,11294000,8069027,429000,52000,2621000,30000,687000,1505000,5374973,2621000687000,300001505000
2015/01/23,2353,宏??            ,7745000,1885001,0,0,0,539000,533000,1204000,4649999,0533000,5390001204000
2015/01/23,2382,廣達            ,6552000,3131872,1150000,378000,131000,1000,114000,59000,4377128,131000114000,100059000
2015/01/23,2880,華南金          ,6500000,2372286,0,79000,154000,0,93224,0,4295938,15400093224,00
