年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/08/08,2886,兆豐金          ,3611000,6869768,195000,0,32829000,252000,29513232
2014/08/08,2409,友達            ,16221000,6930256,418000,1260000,2721000,3855000,7314744
2014/08/08,2325,矽品            ,32126505,27989344,739000,0,2289000,1098000,6067161
2014/08/08,9937,全國            ,5822000,44000,0,0,0,0,5778000
2014/08/08,3682,亞太電          ,5482000,475040,26000,0,16000,121000,4927960
2014/08/08,2887,台新金          ,4100000,4838729,101000,633000,5923000,297000,4355271
2014/08/08,2891,中信金          ,14953500,10669696,180000,0,711000,879000,4295804
2014/08/08,3474,華亞科          ,16362100,4235000,31000,3255000,230000,5103756,4029344
2014/08/08,2834,臺企銀          ,6051000,2296272,52000,0,100000,104000,3802728
2014/08/08,2449,京元電          ,4959000,1464000,411000,600000,762000,433000,3635000
2014/08/08,2408,南亞科          ,3244000,1000,0,0,0,0,3243000
2014/08/08,3045,台灣大          ,3824000,1023072,176000,0,7000,1000,2982928
2014/08/08,3231,緯創            ,5976265,3802968,344000,0,435000,406000,2546297
2014/08/08,2892,第一金          ,4957000,2601496,101000,0,50000,309000,2197504
2014/08/08,2474,可成            ,3577124,1644056,8000,162000,732000,398000,2113068
2014/08/08,3042,晶技            ,494000,1268000,157000,462000,3823000,774489,1969511
2014/08/08,2489,瑞軒            ,879000,205000,0,0,1406000,147000,1933000
2014/08/08,2888,新光金          ,8774000,6526456,102000,0,651000,1220000,1780544
2014/08/08,1314,中石化          ,947000,1543000,0,0,2907000,577000,1734000
2014/08/08,2881,富邦金          ,5680000,5689392,1697000,0,1054000,1022000,1719608
2014/08/08,1101,台泥            ,5022447,2830632,283000,168000,67000,902000,1471815
2014/08/08,2498,宏達電          ,1780000,503580,10000,0,537000,396000,1427420
2014/08/08,2379,瑞昱            ,2013000,732282,193000,0,250000,308000,1415718
2014/08/08,9945,潤泰新          ,1743000,368400,14000,0,161000,139000,1410600
2014/08/08,2884,玉山金          ,11197000,9614466,77000,0,137000,395000,1401534
2014/08/08,6282,康舒            ,1387000,983000,90000,0,1599000,708000,1385000
2014/08/08,1102,亞泥            ,2855783,1559152,35000,0,2000,45000,1288631
2014/08/08,4915,致伸            ,2547000,1686000,695000,0,1105000,1528000,1133000
2014/08/08,2536,宏普            ,493000,446000,0,0,1020000,3000,1064000
2014/08/08,2880,華南金          ,3252000,2134112,81000,0,27000,177000,1048888
2014/08/08,006206,元上證          ,0,150000,0,0,2111000,972000,989000
2014/08/08,4904,遠傳            ,3750468,2963696,250000,0,0,107000,929772
2014/08/08,4938,和碩            ,2493474,1681176,22000,0,137000,117000,854298
2014/08/08,006207,FH滬深          ,0,0,0,0,2844000,2008000,836000
2014/08/08,2915,潤泰全          ,1719000,689543,49000,0,33000,322000,789457
2014/08/08,6153,嘉聯益          ,871000,2129000,1097000,0,1070000,139535,769465
2014/08/08,2809,京城銀          ,1243000,431000,0,0,0,52000,760000
2014/08/08,8105,凌巨            ,440000,114000,385000,0,0,9000,702000
2014/08/08,2412,中華電          ,2559211,1921936,177000,0,7000,153000,668275
2014/08/08,2499,東貝            ,725000,172000,0,0,200000,103000,650000
2014/08/08,1711,永光            ,654000,151000,0,0,323000,221000,605000
2014/08/08,6166,凌華            ,625000,106000,0,0,179000,120000,578000
2014/08/08,2823,中壽            ,3990000,3959848,35000,0,675000,178000,562152
2014/08/08,2402,毅嘉            ,2462000,352000,267000,2387000,813000,246000,557000
2014/08/08,3450,聯鈞            ,219000,45000,428000,74000,86000,66000,548000
2014/08/08,6257,矽格            ,909000,150000,0,208000,54000,57000,548000
2014/08/08,3036,文曄            ,1212000,478000,30000,0,5000,223000,546000
2014/08/08,3673,F-TPK           ,1962000,2422272,5000,30000,1219000,191000,542728
2014/08/08,9910,豐泰            ,524000,72000,57000,0,30000,18000,521000
2014/08/08,2357,華碩            ,1864065,1545240,11000,0,209000,46000,492825
