年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/09/09,2330,台積電          ,47760075,12927628,570000,279000,7000,297000,1000000,311000,35522447,70001000000,297000311000
2015/09/09,2409,友達            ,51617163,31499000,2000,0,391000,296000,9696000,1284000,28627163,3910009696000,2960001284000
2015/09/09,00637L,滬深2X          ,1060000,200000,0,0,40000,150000,59491000,34751000,25490000,4000059491000,15000034751000
2015/09/09,2883,開發金          ,31885893,9419000,3000,0,6000,0,888000,121000,23242893,6000888000,0121000
2015/09/09,3481,群創            ,48534918,26416000,2000,6900000,2479000,498000,5282000,545000,21938918,24790005282000,498000545000
2015/09/09,2311,日月光          ,30010000,13846663,3457000,284000,358000,175000,1129000,351000,20297337,3580001129000,175000351000
2015/09/09,2317,鴻海            ,23872578,7544041,345000,19000,1275000,551000,1349000,449000,18278537,12750001349000,551000449000
2015/09/09,00633L,上証2X          ,5000,81000,0,0,335000,323000,67844000,51301000,16479000,33500067844000,32300051301000
2015/09/09,2885,元大金          ,21575631,10299684,2000,0,2000,0,4613000,381000,15511947,20004613000,0381000
2015/09/09,2882,國泰金          ,16493624,4031152,1000,0,640000,19000,2042000,162000,14964472,6400002042000,19000162000
2015/09/09,2303,聯電            ,28858062,16236000,134000,0,45000,0,2571000,658000,14714062,450002571000,0658000
2015/09/09,2886,兆豐金          ,18050367,6182094,1043000,0,16000,0,1748000,51000,14624273,160001748000,051000
2015/09/09,0050,台灣50          ,10946000,6277050,0,0,301000,576000,9776000,271000,13898950,3010009776000,576000271000
2015/09/09,3474,華亞科          ,22467488,12437000,611000,0,251000,74000,4486000,2588000,12716488,2510004486000,740002588000
2015/09/09,2884,玉山金          ,19231093,8428157,1000,0,1000,20000,822000,16173,11590763,1000822000,2000016173
2015/09/09,2881,富邦金          ,16526351,8159000,2000,0,98000,0,2147000,175000,10439351,980002147000,0175000
2015/09/09,2887,台新金          ,13668889,4327891,1000,0,22000,0,656000,112000,9907998,22000656000,0112000
2015/09/09,1216,統一            ,14322837,5410184,1000,140000,239000,2000,168000,218000,8960653,239000168000,2000218000
2015/09/09,2880,華南金          ,10940513,2492000,1000,0,27000,4000,307000,0,8779513,27000307000,40000
2015/09/09,2890,永豐金          ,20155320,12395523,2000,0,28000,3000,901000,156000,8531797,28000901000,3000156000
2015/09/09,2412,中華電          ,11142145,2689000,1000,287000,120000,24000,21000,150000,8134145,12000021000,24000150000
2015/09/09,2801,彰銀            ,13726809,5974182,1000,0,44000,38000,252000,0,8011627,44000252000,380000
2015/09/09,2888,新光金          ,20513539,9618000,1000,0,47000,22000,845000,4050000,7716539,47000845000,220004050000
2015/09/09,2891,中信金          ,21300145,17327669,910000,468000,242000,862000,3349000,164000,6979476,2420003349000,862000164000
2015/09/09,2353,宏??            ,8178874,1993000,1000,0,23000,1000,616000,77000,6747874,23000616000,100077000
2015/09/09,2474,可成            ,6102779,790818,235000,0,101000,187000,1298000,164000,6594961,1010001298000,187000164000
2015/09/09,2823,中壽            ,11725847,6894422,0,0,18000,26600,1552000,66600,6308225,180001552000,2660066600
2015/09/09,2313,華通            ,4855000,694061,766000,0,1427000,175000,172000,229000,6121939,1427000172000,175000229000
2015/09/09,2308,台達電          ,7743902,2186200,307000,10000,50000,150000,249000,82000,5921702,50000249000,15000082000
2015/09/09,2448,晶電            ,6742592,1083000,177000,0,258000,210000,482000,472000,5894592,258000482000,210000472000
2015/09/09,2002,中鋼            ,14466885,8895624,3000,0,88000,0,0,14000,5648261,880000,014000
2015/09/09,4938,和碩            ,7349395,2320170,0,111000,86000,8000,544000,64000,5476225,86000544000,800064000
2015/09/09,2105,正新            ,10625199,5779956,1000,20000,108000,0,0,0,4934243,1080000,00
2015/09/09,2354,鴻準            ,4892661,894630,62000,223000,231000,193000,1055000,96150,4833881,2310001055000,19300096150
2015/09/09,006205,FB上証          ,0,3000,0,0,245000,405000,9624000,4882000,4579000,2450009624000,4050004882000
2015/09/09,2834,臺企銀          ,9713663,5377559,1000,0,28000,0,337000,217000,4485104,28000337000,0217000
2015/09/09,00631L,T50正2          ,0,0,0,0,365000,199000,6009000,1735000,4440000,3650006009000,1990001735000
2015/09/09,0061,寶滬深          ,0,8000,0,0,340000,310000,7169000,2817000,4374000,3400007169000,3100002817000
2015/09/09,1101,台泥            ,7338430,3575000,71000,0,238000,0,239000,31000,4280430,238000239000,031000
2015/09/09,3037,欣興            ,4350205,583000,0,0,12000,0,558000,449000,3888205,12000558000,0449000
2015/09/09,2892,第一金          ,17600162,15562046,2029000,89000,0,0,158000,285000,3851116,0158000,0285000
2015/09/09,1303,南亞            ,6471126,4008798,1184000,0,57000,0,19000,10000,3712328,5700019000,010000
2015/09/09,1605,華新            ,3144537,412000,0,0,254000,0,396000,29000,3353537,254000396000,029000
2015/09/09,2454,聯發科          ,4134421,2500520,678000,0,160000,407000,1536000,402000,3198901,1600001536000,407000402000
2015/09/09,2382,廣達            ,4708659,2458000,823000,0,0,200000,191000,14000,3050659,0191000,20000014000
2015/09/09,2609,陽明            ,3038811,570000,0,0,541000,3000,355000,313000,3048811,541000355000,3000313000
2015/09/09,1102,亞泥            ,4165276,1328947,0,0,57000,0,0,21000,2872329,570000,021000
2015/09/09,1301,台塑            ,5794386,2191046,1000,1021000,208000,0,75000,34000,2832340,20800075000,034000
2015/09/09,3017,奇鋐            ,5548372,3407000,0,0,0,0,855000,177000,2819372,0855000,0177000
2015/09/09,1504,東元            ,3552537,1360000,1000,0,66000,18000,591000,82000,2750537,66000591000,1800082000
2015/09/09,2603,長榮            ,2609169,1045000,0,0,54000,0,1081000,24001,2675168,540001081000,024001
2015/09/09,5880,合庫金          ,9188933,6652000,1000,0,468000,800000,552000,109000,2648933,468000552000,800000109000
2015/09/09,2515,中工            ,2789000,225000,0,0,22000,0,103000,75000,2614000,22000103000,075000
2015/09/09,2356,英業達          ,10630725,8327000,0,0,33000,15000,845000,557000,2609725,33000845000,15000557000
2015/09/09,3682,亞太電          ,3301664,699000,1000,0,8000,90000,0,35000,2486664,80000,9000035000
2015/09/09,1402,遠東新          ,7069291,4611060,0,0,131000,200000,188000,199000,2378231,131000188000,200000199000
2015/09/09,2312,金寶            ,2398000,448000,0,0,1000,0,338000,51000,2238000,1000338000,051000
2015/09/09,2201,裕隆            ,2745145,530000,0,0,82000,60000,0,0,2237145,820000,600000
2015/09/09,2889,國票金          ,2791001,602000,0,0,0,0,2000,0,2191001,02000,00
2015/09/09,3034,聯詠            ,1903286,734000,786000,0,71000,135000,260000,85000,2066286,71000260000,13500085000
2015/09/09,3702,大聯大          ,4262905,2277000,166000,0,4000,90000,0,25000,2040905,40000,9000025000
2015/09/09,2615,萬海            ,2694659,689000,0,0,29000,21000,60000,39000,2034659,2900060000,2100039000
2015/09/09,6505,台塑化          ,2490655,705870,104000,0,118000,0,0,0,2006785,1180000,00
2015/09/09,2349,錸德            ,2083000,169000,0,0,0,0,0,0,1914000,00,00
2015/09/09,3035,智原            ,1656000,203000,128000,0,152000,0,194000,22000,1905000,152000194000,022000
2015/09/09,6239,力成            ,2850971,1617049,0,0,102000,0,599000,40000,1894922,102000599000,040000
2015/09/09,9945,潤泰新          ,2754191,1394341,0,0,413000,8000,195000,91000,1868850,413000195000,800091000
2015/09/09,2329,華泰            ,1860000,28000,0,0,0,0,0,0,1832000,00,00
2015/09/09,006207,FH滬深          ,0,20000,596000,0,80000,755000,4304000,2377000,1828000,800004304000,7550002377000
2015/09/09,2357,華碩            ,2190522,617605,108000,0,55000,1000,118000,27000,1825917,55000118000,100027000
2015/09/09,2847,大眾銀          ,2412000,460000,0,0,118000,300000,2000,0,1772000,1180002000,3000000
2015/09/09,2393,億光            ,3453000,1431000,182000,0,30000,281000,212000,403000,1762000,30000212000,281000403000
2015/09/09,00636,CFA50           ,0,0,0,0,0,0,9909000,8164000,1745000,09909000,08164000
2015/09/09,5871,F-中租          ,1838717,1327280,310000,0,188000,0,786000,114000,1681437,188000786000,0114000
2015/09/09,6176,瑞儀            ,4948074,3466620,50000,0,89000,208000,330000,68000,1674454,89000330000,20800068000
2015/09/09,1722,台肥            ,2387131,765000,0,0,26000,0,0,0,1648131,260000,00
2015/09/09,9904,寶成            ,4378283,3460390,5000,0,313000,101000,662000,187000,1609893,313000662000,101000187000
2015/09/09,2867,三商壽          ,1578000,266300,0,0,230000,12000,1000,0,1530700,2300001000,120000
2015/09/09,1314,中石化          ,1936000,521000,0,0,39000,0,81000,7000,1528000,3900081000,07000
2015/09/09,2204,中華            ,2090364,641000,0,0,48000,0,0,0,1497364,480000,00
2015/09/09,8213,志超            ,880000,42000,0,0,48000,0,602000,31000,1457000,48000602000,031000
2015/09/09,1507,永大            ,1687000,352000,0,0,64000,58000,0,0,1341000,640000,580000
2015/09/09,2383,台光電          ,1232000,192000,0,84000,30000,41000,409000,38000,1316000,30000409000,4100038000
2015/09/09,2301,光寶科          ,5026559,3935035,1000,0,20000,0,281000,87000,1306524,20000281000,087000
2015/09/09,1305,華夏            ,1116000,33000,31000,0,382000,192000,0,0,1304000,3820000,1920000
2015/09/09,2347,聯強            ,2866940,1739000,157000,0,37000,30000,0,23000,1268940,370000,3000023000
2015/09/09,4904,遠傳            ,3547181,1933000,0,514000,200000,34000,9000,9000,1266181,2000009000,340009000
2015/09/09,6269,台郡            ,1884000,1853889,410000,227000,731000,328000,799000,150000,1265111,731000799000,328000150000
2015/09/09,0056,高股息          ,30000,60000,0,0,0,0,1330000,63000,1237000,01330000,063000
2015/09/09,2833,台壽保          ,1391000,256232,0,0,73000,0,17000,0,1224768,7300017000,00
2015/09/09,6282,康舒            ,1275000,378000,0,0,3000,2000,418000,108000,1208000,3000418000,2000108000
2015/09/09,1434,福懋            ,1536136,354000,0,0,22000,0,0,0,1204136,220000,00
2015/09/09,1718,中纖            ,1123000,379000,0,0,75000,0,375000,24000,1170000,75000375000,024000
2015/09/09,1326,台化            ,4646385,3718135,70000,104000,44000,0,94000,5000,1027250,4400094000,05000
2015/09/09,4958,F-臻鼎          ,1818049,1134000,405000,15000,82000,5000,173000,326000,998049,82000173000,5000326000
2015/09/09,2368,金像電          ,1403000,452000,0,0,3000,0,37000,0,991000,300037000,00
2015/09/09,3005,神基            ,1553000,498473,0,0,2000,0,182000,249000,989527,2000182000,0249000
2015/09/09,3698,隆達            ,669000,262000,0,0,51000,8000,556000,80000,926000,51000556000,800080000
2015/09/09,2492,華新科          ,1112000,233000,0,0,2000,0,142000,101000,922000,2000142000,0101000
