年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/06/17,00634R,上証反          ,11000,0,0,0,2030000,60000,11298000,2786000,10493000,203000011298000,600002786000
2015/06/17,2891,中信金          ,37197990,26881872,0,880000,133000,550000,1025000,205000,9839118,1330001025000,550000205000
2015/06/17,3481,群創            ,19440000,15050002,85000,0,72000,278000,5224000,1279000,8213998,720005224000,2780001279000
2015/06/17,2515,中工            ,8189000,818000,0,0,0,0,0,0,7371000,00,00
2015/06/17,2454,聯發科          ,4989500,3207023,343000,163000,55000,56000,1093000,217000,2837477,550001093000,56000217000
2015/06/17,3706,神達            ,2041000,527000,392000,0,0,200000,1364000,485000,2585000,01364000,200000485000
2015/06/17,1312,國喬            ,4239000,1029000,125000,571000,141000,531000,273000,75000,2572000,141000273000,53100075000
2015/06/17,1455,集盛            ,2169368,380000,1000000,0,225000,488000,0,0,2526368,2250000,4880000
2015/06/17,2356,英業達          ,6158000,4811539,0,0,13000,0,901000,172000,2088461,13000901000,0172000
2015/06/17,1457,宜進            ,1313300,382000,0,0,1300000,147000,0,0,2084300,13000000,1470000
2015/06/17,6239,力成            ,3989000,2816000,330000,0,303000,182000,552000,371000,1805000,303000552000,182000371000
2015/06/17,006207,FH滬深          ,0,10000,0,50000,267000,21000,3811000,2209000,1788000,2670003811000,210002209000
2015/06/17,2455,全新            ,1406530,611000,856000,0,240000,64000,476000,663000,1640530,240000476000,64000663000
2015/06/17,2885,元大金          ,29456729,28421064,108000,0,248000,4460000,5060000,420000,1571665,2480005060000,4460000420000
2015/06/17,3005,神基            ,1711007,772000,33000,0,52000,50000,1916000,1427000,1463007,520001916000,500001427000
2015/06/17,1504,東元            ,4138000,2158780,1000000,1581000,0,36000,91000,48000,1405220,091000,3600048000
2015/06/17,00632R,T50反1          ,0,0,0,0,434000,295000,1808000,614000,1333000,4340001808000,295000614000
2015/06/17,006205,FB上証          ,2000,2000,0,3175000,473000,514000,10702000,6400000,1086000,47300010702000,5140006400000
2015/06/17,6285,啟??            ,1267000,632000,135000,255000,23000,15000,589000,57000,1055000,23000589000,1500057000
2015/06/17,9105,泰金寶          ,945000,0,0,0,0,0,0,0,945000,00,00
2015/06/17,2395,研華            ,2191000,1185365,6000,39000,0,33000,5000,0,944635,05000,330000
2015/06/17,2347,聯強            ,3604000,3038534,0,0,261000,31000,20000,32000,783466,26100020000,3100032000
2015/06/17,6005,群益證          ,1915000,1175000,0,0,0,0,0,0,740000,00,00
2015/06/17,2888,新光金          ,14301000,15611291,20000,0,1077000,2000,1208000,271000,721709,10770001208000,2000271000
2015/06/17,2354,鴻準            ,1704429,1881806,802000,43000,69000,105000,244000,84000,705623,69000244000,10500084000
2015/06/17,9910,豐泰            ,1306000,729600,51000,0,69000,20000,0,0,676400,690000,200000
2015/06/17,2886,兆豐金          ,17407000,15723975,573000,2060000,320000,45000,187000,50000,608025,320000187000,4500050000
2015/06/17,3029,零壹            ,656000,37000,0,0,3000,48000,0,0,574000,30000,480000
2015/06/17,1414,東和            ,613000,50000,0,0,8000,2000,0,0,569000,80000,20000
2015/06/17,2439,美律            ,1002000,252000,0,0,0,9000,13000,191000,563000,013000,9000191000
2015/06/17,2108,南帝            ,879728,254000,0,0,0,70000,0,0,555728,00,700000
2015/06/17,3035,智原            ,619000,562000,0,0,315000,1000,264000,104000,531000,315000264000,1000104000
2015/06/17,6269,台郡            ,1021000,615198,0,126000,382000,411000,334000,58000,526802,382000334000,41100058000
2015/06/17,2833,台壽保          ,3399000,1390000,15000,0,45000,813000,47000,784000,519000,4500047000,813000784000
2015/06/17,8404,F-百和          ,420000,213000,300000,0,11000,1000,0,0,517000,110000,10000
2015/06/17,006206,元上證          ,0,0,0,0,50000,1994000,5393000,2932000,517000,500005393000,19940002932000
2015/06/17,1537,廣隆            ,349143,84000,131000,0,5000,1000,102000,21000,481143,5000102000,100021000
2015/06/17,1729,必翔            ,671000,328000,0,0,0,1000,132000,26000,448000,0132000,100026000
2015/06/17,4119,旭富            ,461198,24000,0,7000,0,15000,0,0,415198,00,150000
2015/06/17,6153,嘉聯益          ,893000,597000,0,0,6000,17000,211000,91000,405000,6000211000,1700091000
2015/06/17,9907,統一實          ,1390000,733000,0,0,37000,89000,1000,216000,390000,370001000,89000216000
2015/06/17,4958,F-臻鼎          ,1578000,1221000,69000,0,30000,75000,101000,122000,360000,30000101000,75000122000
2015/06/17,2867,三商壽          ,1181000,733000,0,89000,0,0,0,0,359000,00,00
2015/06/17,1707,葡萄王          ,416000,102000,0,8000,19000,14000,41000,5000,347000,1900041000,140005000
2015/06/17,4915,致伸            ,474000,206000,0,0,0,0,97000,72000,293000,097000,072000
2015/06/17,3022,威強電          ,368000,255000,0,0,90000,8000,99000,23000,271000,9000099000,800023000
2015/06/17,2488,漢平            ,101000,31000,174000,0,11000,18000,0,0,237000,110000,180000
2015/06/17,5534,長虹            ,294000,248000,170000,0,15000,26000,31000,0,236000,1500031000,260000
2015/06/17,6456,F-GIS           ,285000,345000,0,0,323000,31000,0,0,232000,3230000,310000
2015/06/17,1471,首利            ,323000,110000,0,0,0,0,0,0,213000,00,00
