年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/01/13,1718,中纖            ,34476000,1281000,0,0,2204000,0,5377000,423000,40353000,22040005377000,0423000
2015/01/13,2311,日月光          ,17474000,3560800,0,1699000,0,0,444000,647000,12011200,0444000,0647000
2015/01/13,2409,友達            ,19790000,9269115,2142000,2050000,2489000,2045000,426000,2010000,9472885,2489000426000,20450002010000
2015/01/13,3481,群創            ,22804000,13468148,1671000,18000,1027000,1571000,797000,2596102,8645750,1027000797000,15710002596102
2015/01/13,2885,元大金          ,9729891,1895000,0,0,333000,0,375000,89000,8453891,333000375000,089000
2015/01/13,0061,寶滬深          ,3163000,1050000,0,0,0,300000,11914000,6741000,6986000,011914000,3000006741000
2015/01/13,3231,緯創            ,9634000,7935825,283000,289000,136000,0,4861000,176000,6513175,1360004861000,0176000
2015/01/13,2368,金像電          ,3402000,229000,677000,366000,400000,433000,2910000,254000,6107000,4000002910000,433000254000
2015/01/13,2881,富邦金          ,8767252,2567000,80000,161000,229000,1392000,173000,138000,4991252,229000173000,1392000138000
2015/01/13,2002,中鋼            ,7772000,5434994,120000,0,271000,0,2241000,72000,4897006,2710002241000,072000
2015/01/13,9904,寶成            ,4839000,2333724,2206000,330000,324000,23000,280000,138000,4824276,324000280000,23000138000
2015/01/13,1301,台塑            ,3872000,2395000,3492000,0,97000,379000,25000,30000,4682000,9700025000,37900030000
2015/01/13,2886,兆豐金          ,8641000,4398611,0,1045000,1390000,0,91000,44000,4634389,139000091000,044000
2015/01/13,3045,台灣大          ,7210000,3170244,465000,101000,2000,30000,47000,38000,4384756,200047000,3000038000
2015/01/13,2412,中華電          ,5729000,1418190,0,0,113000,6000,22000,67000,4372810,11300022000,600067000
2015/01/13,2880,華南金          ,4936000,947000,0,0,138000,0,0,0,4127000,1380000,00
2015/01/13,2887,台新金          ,6461826,3530001,0,0,131000,1000,1302000,300000,4063825,1310001302000,1000300000
2015/01/13,1402,遠東新          ,4646253,736000,0,0,46000,50000,61000,0,3967253,4600061000,500000
2015/01/13,2618,長榮航          ,4536000,1929000,3754000,45000,1782000,3689000,552000,1042000,3919000,1782000552000,36890001042000
2015/01/13,1216,統一            ,6764400,2951166,0,0,44000,0,137000,93000,3901234,44000137000,093000
2015/01/13,006205,FB上証          ,0,2544000,0,0,220000,440000,14249000,7648000,3837000,22000014249000,4400007648000
2015/01/13,3005,神基            ,3791000,980000,0,0,553000,0,718000,493000,3589000,553000718000,0493000
2015/01/13,1536,和大            ,1196985,372000,1935000,0,51000,20000,818000,103434,3505551,51000818000,20000103434
