年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/07/30,2892,第一金          ,6479000,10598515,2381000,0,616000,0,12944036,26085,11795436,61600012944036,026085
2015/07/30,2330,台積電          ,32466894,20089000,507000,20000,37000,977000,267000,768000,11423894,37000267000,977000768000
2015/07/30,2881,富邦金          ,14152000,4437127,406000,25000,84000,1404000,838000,429000,9184873,84000838000,1404000429000
2015/07/30,00637L,滬深2X          ,33000,5000,0,0,0,0,32858000,24678000,8208000,032858000,024678000
2015/07/30,2313,華通            ,3879000,759000,2599000,0,519000,955000,4330000,1951000,7662000,5190004330000,9550001951000
2015/07/30,2344,華邦電          ,7531171,428000,0,0,0,47000,1100000,514000,7642171,01100000,47000514000
2015/07/30,3481,群創            ,35769013,32442977,41000,144000,200000,95000,4739000,1765000,6302036,2000004739000,950001765000
2015/07/30,0061,寶滬深          ,637000,118000,0,0,696000,0,7344000,2790000,5769000,6960007344000,02790000
2015/07/30,2311,日月光          ,34599000,26645000,126000,2780000,261000,277000,805000,551000,5538000,261000805000,277000551000
2015/07/30,00633L,上証2X          ,0,10000,0,60000,250000,37000,14698000,9357000,5484000,25000014698000,370009357000
2015/07/30,00634R,上証反          ,0,2000,0,0,80000,80000,7238000,2311000,4925000,800007238000,800002311000
2015/07/30,2412,中華電          ,6266000,1589000,202000,0,0,286000,24000,62000,4555000,024000,28600062000
2015/07/30,2325,矽品            ,17676000,14235010,1340000,1543000,1968000,998000,165000,262000,4110990,1968000165000,998000262000
2015/07/30,2886,兆豐金          ,10679000,5873178,67000,0,5000,1074000,223000,23000,4003822,5000223000,107400023000
2015/07/30,2303,聯電            ,27417000,22785000,633000,0,300000,183000,491000,1990000,3883000,300000491000,1830001990000
2015/07/30,2888,新光金          ,13287000,9856859,18000,0,0,189000,286000,584000,2961141,0286000,189000584000
2015/07/30,2324,仁寶            ,10820615,8536000,8000,0,0,116000,973000,287000,2862615,0973000,116000287000
2015/07/30,5880,合庫金          ,5509588,2778163,35000,0,0,10000,101000,15000,2842425,0101000,1000015000
2015/07/30,2833,台壽保          ,3584000,851000,0,0,35000,0,31000,331000,2468000,3500031000,0331000
2015/07/30,2515,中工            ,2737000,365000,0,0,0,21000,44000,0,2395000,044000,210000
2015/07/30,2353,宏??            ,1997000,941262,6000,0,0,84000,1420000,25000,2372738,01420000,8400025000
2015/07/30,2847,大眾銀          ,2360000,23000,0,0,0,3000,24000,2000,2356000,024000,30002000
2015/07/30,1216,統一            ,7830500,6123168,660000,0,47000,97000,294000,292000,2319332,47000294000,97000292000
2015/07/30,00638R,滬深反          ,0,0,0,0,0,100000,3300000,1023000,2177000,03300000,1000001023000
2015/07/30,2880,華南金          ,4246438,2571550,30000,0,10000,10000,89000,8000,1785888,1000089000,100008000
2015/07/30,3231,緯創            ,3283000,1574605,4000,0,30000,2000,267000,225000,1782395,30000267000,2000225000
2015/07/30,6239,力成            ,3641000,2253000,386000,0,0,26000,346000,335000,1759000,0346000,26000335000
2015/07/30,1702,南僑            ,1246000,220000,224000,0,50000,45000,557000,66000,1746000,50000557000,4500066000
2015/07/30,2912,統一超          ,2415000,761000,22000,26000,0,1000,0,0,1649000,00,10000
2015/07/30,1504,東元            ,3478987,2072000,3000,0,2000,28000,378000,137000,1624987,2000378000,28000137000
2015/07/30,2615,萬海            ,2618204,1112000,0,0,0,15000,29000,63000,1457204,029000,1500063000
2015/07/30,2891,中信金          ,17919000,18047563,65000,110000,700000,601000,1810000,311000,1424437,7000001810000,601000311000
