年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/07/02,2883,開發金          ,16260658,14533616,27000,0,6295000,500000,21030000,948000,27631042,629500021030000,500000948000
2015/07/02,2313,華通            ,4439000,1412604,4128000,0,539000,500000,2109000,342000,8960396,5390002109000,500000342000
2015/07/02,2618,長榮航          ,2445036,6031809,3554000,0,1302000,258000,6424000,1588000,5847227,13020006424000,2580001588000
2015/07/02,2891,中信金          ,16496116,11437404,0,0,100000,42000,523000,259000,5380712,100000523000,42000259000
2015/07/02,2317,鴻海            ,14357492,9230611,410000,0,207000,395000,409000,634000,5123881,207000409000,395000634000
2015/07/02,2002,中鋼            ,12996446,8288810,0,23000,0,0,5000,0,4689636,05000,00
2015/07/02,3017,奇鋐            ,2840000,167000,0,0,0,1000,1376000,308000,3740000,01376000,1000308000
2015/07/02,2610,華航            ,6643018,4381000,1051000,0,816000,425000,0,0,3704018,8160000,4250000
2015/07/02,2409,友達            ,22220324,18929550,0,323000,200000,50000,654000,119000,3652774,200000654000,50000119000
2015/07/02,3706,神達            ,2370000,902000,655000,0,398000,642000,1554000,535000,2898000,3980001554000,642000535000
2015/07/02,2515,中工            ,3098000,397000,0,0,0,0,0,0,2701000,00,00
2015/07/02,1457,宜進            ,1450000,93000,0,0,1021000,0,0,0,2378000,10210000,00
2015/07/02,2885,元大金          ,17239592,14853981,0,0,50000,497000,3407000,3243000,2102611,500003407000,4970003243000
2015/07/02,2881,富邦金          ,10737098,7742000,873000,0,146000,518000,202000,1784000,1914098,146000202000,5180001784000
2015/07/02,2383,台光電          ,1183000,633000,878000,0,419000,559000,1006000,611000,1683000,4190001006000,559000611000
2015/07/02,2892,第一金          ,4953460,4590320,0,0,0,0,1299000,34000,1628140,01299000,034000
2015/07/02,2823,中壽            ,6154336,4419036,0,0,0,0,286000,430000,1591300,0286000,0430000
2015/07/02,6257,矽格            ,803000,453000,177000,0,56000,7000,820000,92000,1304000,56000820000,700092000
2015/07/02,6239,力成            ,2177046,1031000,5000,100000,107000,1000,40000,54000,1143046,10700040000,100054000
2015/07/02,3665,F-貿聯          ,914500,159000,272000,0,32000,78000,207000,179000,1009500,32000207000,78000179000
2015/07/02,2615,萬海            ,1620000,1590559,577000,0,2000,0,409000,45000,972441,2000409000,045000
2015/07/02,2888,新光金          ,18826000,17940971,0,0,25000,116000,188000,148000,834029,25000188000,116000148000
2015/07/02,3005,神基            ,1375000,361000,0,0,0,253000,393000,337000,817000,0393000,253000337000
2015/07/02,9933,中鼎            ,1064000,283000,0,0,0,0,0,0,781000,00,00
2015/07/02,3041,揚智            ,800000,42000,0,0,6000,10000,0,0,754000,60000,100000
2015/07/02,2485,兆赫            ,442000,427000,850000,0,120000,112000,406000,532000,747000,120000406000,112000532000
2015/07/02,1402,遠東新          ,2735086,1993000,0,0,0,60000,10000,0,692086,010000,600000
2015/07/02,00638R,滬深反          ,0,4000,0,0,0,0,13744000,13070000,670000,013744000,013070000
2015/07/02,2406,國碩            ,270000,144000,0,0,100000,6000,616000,186000,650000,100000616000,6000186000
2015/07/02,9907,統一實          ,817000,205473,0,0,65000,0,0,30000,646527,650000,030000
2015/07/02,2408,南亞科          ,497000,651000,0,0,61000,0,867000,159000,615000,61000867000,0159000
