年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/07/25,2887,台新金          ,16845000,5277370,0,0,2942000,831000,13678630
2012/07/25,2890,永豐金          ,10879000,5345000,0,0,1102000,712000,5924000
2012/07/25,2915,潤泰全          ,3098548,609000,804000,0,245000,118000,3420548
2012/07/25,5871,F-中租          ,2117000,597000,1175000,0,651000,350000,2996000
2012/07/25,2884,玉山金          ,6979000,3998000,0,0,247000,253000,2975000
2012/07/25,9904,寶成            ,2116000,2779389,4019000,130000,20000,818000,2427611
2012/07/25,8271,宇瞻            ,46000,61000,2248000,0,149000,55000,2327000
2012/07/25,1305,華夏            ,2097000,87000,0,0,0,2000,2008000
2012/07/25,9934,成霖            ,1733000,15000,40000,0,41000,0,1799000
2012/07/25,2886,兆豐金          ,15995000,15007821,200000,0,1171348,824000,1534527
2012/07/25,2385,群光            ,700000,374000,700000,0,34200,100000,960200
2012/07/25,9907,統一實          ,989000,142000,0,0,131000,18000,960000
2012/07/25,2449,京元電          ,1705000,709000,685000,950000,312000,113000,930000
2012/07/25,2809,京城銀          ,25000,272000,440000,87000,809000,69000,846000
2012/07/25,2355,敬鵬            ,688000,76000,15000,0,64000,30000,661000
2012/07/25,2308,台達電          ,4364000,3808545,0,0,105000,20000,640455
2012/07/25,5234,達興            ,0,30000,635000,0,0,0,605000
2012/07/25,1582,信錦            ,488000,3000,135000,82000,40000,0,578000
2012/07/25,2384,勝華            ,4533000,4118000,0,0,224000,99000,540000
2012/07/25,4141,F-龍燈          ,45000,11000,428000,0,30000,5000,487000
2012/07/25,5534,長虹            ,253000,0,120000,0,100000,0,473000
2012/07/25,9136,巨騰            ,9000,168466,350000,0,260000,0,450534
2012/07/25,2457,飛宏            ,663000,246000,0,0,49000,44000,422000
2012/07/25,4919,新唐            ,472000,62000,0,0,0,0,410000
2012/07/25,1605,華新            ,1552000,2016787,950000,0,16000,96000,405213
2012/07/25,3673,F-TPK           ,1745000,1317833,114000,143000,32390,41988,388569
2012/07/25,9910,豐泰            ,254000,105000,133000,0,25000,0,307000
2012/07/25,3598,奕力            ,5000,5000,270000,0,32000,0,302000
2012/07/25,1702,南僑            ,42000,24000,379000,0,98000,195000,300000
2012/07/25,1319,東陽            ,436000,286000,150000,0,29000,31000,298000
2012/07/25,1712,興農            ,62000,40000,0,0,250000,0,272000
2012/07/25,2106,建大            ,110000,0,103000,0,103000,65000,251000
2012/07/25,2103,台橡            ,619000,344000,0,0,3000,30000,248000
2012/07/25,006206,元上證          ,12000,0,0,0,311000,111000,212000
2012/07/25,2905,三商            ,377000,212000,0,0,26000,0,191000
2012/07/25,6152,百一            ,109000,18000,90000,0,10000,0,191000
2012/07/25,1201,味全            ,44000,54000,280000,280000,164000,1000,153000
2012/07/25,2455,全新            ,741000,91000,375000,0,67000,944000,148000
2012/07/25,2850,新產            ,145000,10000,0,0,12000,0,147000
2012/07/25,1714,和桐            ,44000,58000,0,0,162000,4000,144000
2012/07/25,1310,台苯            ,181000,50000,0,0,0,0,131000
2012/07/25,910482,聖馬丁          ,51000,1000,0,0,180000,103000,127000
2012/07/25,6257,矽格            ,126000,0,0,0,0,2000,124000
2012/07/25,9925,新保            ,262000,61000,0,179000,100000,0,122000
2012/07/25,3545,敦泰            ,9000,175000,283000,0,0,0,117000
2012/07/25,2637,F-慧洋          ,44000,6000,78000,0,0,0,116000
2012/07/25,9914,美利達          ,15000,17000,100000,40000,149000,93000,114000
2012/07/25,2388,威盛            ,123000,10000,0,0,0,3000,110000
2012/07/25,8422,可寧衛          ,110000,0,0,0,1000,2000,109000
2012/07/25,8112,至上            ,193000,79000,0,0,0,5000,109000
2012/07/25,4958,F-臻鼎          ,512000,1375000,991000,0,53000,86000,95000
2012/07/25,3686,達能            ,95000,0,0,0,0,0,95000
2012/07/25,1229,聯華            ,92000,0,0,0,0,0,92000
2012/07/25,1718,中纖            ,123000,1000,0,0,0,31000,91000
2012/07/25,3043,科風            ,104000,13000,0,0,0,4000,87000
2012/07/25,1589,F-永冠          ,7000,0,108000,28000,0,0,87000
2012/07/25,1733,五鼎            ,93000,6000,0,0,0,0,87000
2012/07/25,2374,佳能            ,152000,67000,0,0,0,0,85000
2012/07/25,3036,文曄            ,163000,111000,0,0,32000,1000,83000
2012/07/25,8105,凌巨            ,83000,0,0,0,0,1000,82000
2012/07/25,6145,勁永            ,84000,3000,0,0,0,0,81000
2012/07/25,6271,同欣電          ,140000,16000,0,30000,8001,22000,80001
2012/07/25,6281,全國電          ,78000,1000,0,0,0,0,77000
2012/07/25,2344,華邦電          ,146000,30000,0,0,0,39000,77000
2012/07/25,6192,巨路            ,10000,9000,85000,0,0,10000,76000
2012/07/25,3645,達邁            ,1000,11000,10000,0,89000,16000,73000
2012/07/25,2727,王品            ,9000,3000,83000,0,12000,29000,72000
2012/07/25,3533,嘉澤            ,7000,11000,0,0,75000,0,71000
2012/07/25,2406,國碩            ,111000,41000,0,0,0,1000,69000
2012/07/25,3209,全科            ,7000,1000,60000,0,0,0,66000
2012/07/25,2340,光磊            ,90000,0,0,0,0,25000,65000
2012/07/25,6120,達運            ,71000,6000,0,0,0,0,65000
2012/07/25,2486,一詮            ,96000,31000,0,0,0,3000,62000
2012/07/25,1337,F-再生          ,7000,96000,150000,400,0,0,60600
2012/07/25,6702,興航            ,92000,32000,0,0,0,0,60000
