年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/08/09,2317,鴻海            ,30609820,2167000,1417000,1234000,5362000,1225000,32762820
2012/08/09,2330,台積電          ,45502360,13189863,811000,528000,862000,841000,32616497
2012/08/09,2892,第一金          ,14612760,2130000,2405000,30000,11084000,1125123,24816637
2012/08/09,2885,元大金          ,16786000,301000,160000,83000,1645000,1017000,17190000
2012/08/09,0050,台灣50          ,7440000,472000,0,40000,11807000,1958000,16777000
2012/08/09,2002,中鋼            ,20627000,5152000,246000,101000,539000,27000,16132000
2012/08/09,2324,仁寶            ,14399000,2552000,278000,24000,99000,165000,12035000
2012/08/09,2891,中信金          ,16573000,6411020,2181000,44000,821000,1250000,11869980
2012/08/09,2382,廣達            ,12381970,1931150,493000,57000,362000,290000,10958820
2012/08/09,2311,日月光          ,15875255,5383000,574000,87000,941000,1003000,10917255
2012/08/09,1303,南亞            ,8840000,1009000,136000,93000,231000,41000,8064000
2012/08/09,5880,合庫金          ,8185000,620000,138000,38000,200000,590000,7275000
2012/08/09,2883,開發金          ,19394000,12648000,254000,86000,3776000,3459000,7231000
2012/08/09,2303,聯電            ,21746330,16301000,295000,51000,3035000,1519000,7205330
2012/08/09,2890,永豐金          ,9621000,529000,186000,0,975000,3100000,7153000
2012/08/09,2887,台新金          ,9321000,3134000,3993000,87000,448000,3829000,6712000
2012/08/09,2409,友達            ,14321000,6664000,49000,21000,259000,1503000,6441000
2012/08/09,2884,玉山金          ,8757000,1496000,62000,461000,228000,841000,6249000
2012/08/09,2801,彰銀            ,6289000,378000,86000,12000,986000,806000,6165000
2012/08/09,2880,華南金          ,7187000,382000,139000,26000,531000,1461000,5988000
2012/08/09,9904,寶成            ,6753000,894000,238000,168000,78000,151000,5856000
2012/08/09,2834,臺企銀          ,6770000,255000,64000,57000,56000,812000,5766000
2012/08/09,2325,矽品            ,7409000,1551000,187000,848000,485000,87000,5595000
2012/08/09,1605,華新            ,6195000,352000,33000,0,136000,506000,5506000
2012/08/09,1102,亞泥            ,6243000,623000,84000,14000,86000,363000,5413000
2012/08/09,3481,群創            ,19046000,13946931,83000,33000,97000,42000,5204069
2012/08/09,2353,宏??            ,5251000,672000,32000,6000,541000,75000,5071000
2012/08/09,1101,台泥            ,8834000,4101000,77000,10000,276000,112000,4964000
2012/08/09,1314,中石化          ,5391090,1632000,848000,229000,456000,90000,4744090
2012/08/09,2412,中華電          ,8527900,2178431,160000,1360000,112000,617000,4644469
2012/08/09,2610,華航            ,5434706,703963,2132000,2466000,162000,56000,4502743
2012/08/09,1301,台塑            ,7625000,3059000,133000,471000,260000,5000,4483000
2012/08/09,2356,英業達          ,5338000,1088000,120000,25000,73000,25000,4393000
2012/08/09,2337,旺宏            ,6487000,1586000,31000,28000,555000,1218000,4241000
2012/08/09,3034,聯詠            ,6412000,2470000,211000,6000,84000,137000,4094000
2012/08/09,1312,國喬            ,205000,130000,3942000,0,89000,20000,4086000
2012/08/09,2354,鴻準            ,3577000,3660000,1908000,5000,2618000,409000,4029000
2012/08/09,2474,可成            ,4856000,1624000,779000,84000,602000,516000,4013000
2012/08/09,2882,國泰金          ,10925000,5861000,177000,91000,332000,1485200,3996800
2012/08/09,2384,勝華            ,18594000,16297000,909000,0,1250000,681000,3775000
2012/08/09,2301,光寶科          ,4156000,599000,75000,16000,52000,1000,3667000
2012/08/09,1326,台化            ,5542000,2384000,113000,25000,244000,13000,3477000
2012/08/09,2357,華碩            ,3886000,983612,346000,2000,208000,57000,3397388
2012/08/09,0055,寶金融          ,188000,69000,0,0,3566000,356000,3329000
2012/08/09,2308,台達電          ,4657000,697000,41000,476000,53000,315000,3263000
2012/08/09,3045,台灣大          ,6247600,2070100,71000,1165000,50000,0,3133500
2012/08/09,2886,兆豐金          ,31291000,3901000,251000,2507250,574000,22716000,2991750
2012/08/09,2379,瑞昱            ,4055000,1192000,113000,3000,22000,5000,2990000
2012/08/09,6239,力成            ,7173000,3473000,126000,685000,155000,325000,2971000
2012/08/09,3474,華亞科          ,4012000,1175000,62000,0,62000,0,2961000
2012/08/09,2618,長榮航          ,4092000,1689000,14000,5000,473000,191000,2694000
2012/08/09,1402,遠東新          ,7690000,5531000,228000,16000,221000,67000,2525000
2012/08/09,3376,新日興          ,1070000,29099,1383000,54000,216000,67000,2518901
2012/08/09,2915,潤泰全          ,1410000,463000,583000,440000,1567000,157000,2500000
2012/08/09,6505,台塑化          ,3319000,1202000,177000,64000,236000,0,2466000
2012/08/09,2823,中壽            ,6169000,2845000,33000,706000,195000,485000,2361000
2012/08/09,2609,陽明            ,2961000,1445000,1311000,0,273000,740000,2360000
2012/08/09,1710,東聯            ,2455000,108000,34000,4000,155000,211000,2321000
2012/08/09,2385,群光            ,2121000,337000,371000,38000,140000,72000,2185000
2012/08/09,1504,東元            ,4286000,2276000,49000,12000,141000,9000,2179000
2012/08/09,2313,華通            ,279000,165000,418000,0,1923000,331000,2124000
2012/08/09,3702,大聯大          ,3289000,2808000,750000,7000,907000,39000,2092000
2012/08/09,2603,長榮            ,3298000,513000,278000,8000,456000,1427000,2084000
2012/08/09,6005,群益證          ,2189000,155000,143000,23000,22000,174000,2002000
2012/08/09,2204,中華            ,1950000,95000,21000,6000,237000,120000,1987000
2012/08/09,4904,遠傳            ,4398000,1867000,72000,585000,95000,138000,1975000
2012/08/09,2498,宏達電          ,3608100,1747179,15000,4000,71000,203000,1739921
2012/08/09,2912,統一超          ,2601000,904000,23000,4000,33000,16000,1733000
2012/08/09,2201,裕隆            ,1320000,170000,597000,102000,118000,38000,1725000
2012/08/09,2349,錸德            ,1636000,11000,25000,0,62000,0,1712000
2012/08/09,3005,神基            ,496000,50000,809000,0,458000,24000,1689000
2012/08/09,2812,台中銀          ,252000,0,176000,8000,1412000,177000,1655000
2012/08/09,1434,福懋            ,1647000,108000,31000,3000,42000,0,1609000
2012/08/09,3189,景碩            ,1870000,229000,592000,468000,229000,400000,1594000
