年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2016/01/28,2303,聯電            ,84153000,30739223,1728000,0,121000,119000,6967000,634000,61476777,1210006967000,119000634000
2016/01/28,2344,華邦電          ,15814000,442000,0,0,11000,0,1396000,62000,16717000,110001396000,062000
2016/01/28,2330,台積電          ,30654000,19920646,410000,918000,229000,74000,1541151,1268000,10653505,2290001541151,740001268000
2016/01/28,2412,中華電          ,10219000,2496870,689000,357000,97000,5000,0,0,8146130,970000,50000
2016/01/28,1216,統一            ,11319000,3547601,0,0,0,7000,61000,1000,7824399,061000,70001000
2016/01/28,3481,群創            ,20247000,13855008,85000,0,0,803000,350000,395000,5628992,0350000,803000395000
2016/01/28,2379,瑞昱            ,5210000,353691,351000,430000,25000,32000,956000,120000,5606309,25000956000,32000120000
2016/01/28,00631L,T50正2          ,0,0,0,0,91000,1690000,8258000,1230000,5429000,910008258000,16900001230000
2016/01/28,2324,仁寶            ,9061000,4635591,0,0,142000,0,1416000,619000,5364409,1420001416000,0619000
2016/01/28,2301,光寶科          ,8094750,2859761,0,0,0,14000,288000,283000,5225989,0288000,14000283000
2016/01/28,2892,第一金          ,9002000,4617022,661000,4000,0,29000,71000,0,5083978,071000,290000
2016/01/28,0050,台灣50          ,1759000,1152000,0,0,1021000,704000,5551000,1584000,4891000,10210005551000,7040001584000
2016/01/28,3189,景碩            ,4035000,206000,0,400000,91000,112000,454000,25000,3837000,91000454000,11200025000
2016/01/28,3576,新日光          ,3901000,296000,0,0,144000,2000,0,0,3747000,1440000,20000
2016/01/28,9904,寶成            ,8062000,2306409,0,2974000,424000,20000,216000,57000,3344591,424000216000,2000057000
2016/01/28,2353,宏??            ,6086000,3527534,0,0,16000,0,767133,17000,3324599,16000767133,017000
2016/01/28,00634R,上証反          ,0,0,0,0,68000,0,4922000,1818000,3172000,680004922000,01818000
2016/01/28,2801,彰銀            ,5105000,1972235,0,3000,0,0,22000,30000,3121765,022000,030000
2016/01/28,1504,東元            ,3447000,1113946,0,0,40000,53000,84000,13000,2391054,4000084000,5300013000
2016/01/28,3231,緯創            ,4931000,2565234,0,0,70000,50000,136000,246000,2275766,70000136000,50000246000
2016/01/28,2912,統一超          ,2742450,618851,144000,34000,0,0,0,0,2233599,00,00
2016/01/28,1301,台塑            ,4182000,2196282,0,0,0,0,186000,7000,2164718,0186000,07000
2016/01/28,2886,兆豐金          ,11449000,9637168,2099000,246317,1446000,3286000,319000,10000,2133515,1446000319000,328600010000
2016/01/28,5880,合庫金          ,4089000,2705898,650000,3000,13000,0,0,0,2043102,130000,00
2016/01/28,2382,廣達            ,7120000,5394141,0,22000,290000,0,47000,6000,2034859,29000047000,06000
2016/01/28,2311,日月光          ,10532000,9053200,0,2121000,2770000,58000,44000,119000,1994800,277000044000,58000119000
2016/01/28,2419,仲琦            ,2699000,862000,0,0,260000,140000,0,0,1957000,2600000,1400000
2016/01/28,1319,東陽            ,1695000,444000,150000,99000,502000,231000,476000,140000,1909000,502000476000,231000140000
2016/01/28,2610,華航            ,3349000,1478196,0,0,20000,0,15000,177000,1728804,2000015000,0177000
2016/01/28,3034,聯詠            ,2072000,804897,97000,8000,16000,70000,194000,38000,1458103,16000194000,7000038000
2016/01/28,1303,南亞            ,3750000,2334344,79000,70000,0,0,8000,8000,1424656,08000,08000
2016/01/28,1314,中石化          ,2072000,605000,0,0,0,0,5000,54000,1418000,05000,054000
2016/01/28,3049,和鑫            ,1126000,306000,0,0,670000,120000,0,0,1370000,6700000,1200000
2016/01/28,4904,遠傳            ,4125000,2757482,0,0,0,2000,4000,0,1369518,04000,20000
2016/01/28,2449,京元電          ,2393000,495000,271000,800000,0,24000,71000,83000,1333000,071000,2400083000
2016/01/28,6116,彩晶            ,3358000,1665170,0,0,410000,460000,30000,365000,1307830,41000030000,460000365000
2016/01/28,4919,新唐            ,1413000,147000,0,0,0,4000,0,0,1262000,00,40000
2016/01/28,3041,揚智            ,135000,124000,1233000,0,0,5000,0,0,1239000,00,50000
2016/01/28,3474,華亞科          ,4147000,4716699,0,0,850000,0,1000000,61000,1219301,8500001000000,061000
2016/01/28,6282,康舒            ,929000,287000,0,0,0,0,629000,66000,1205000,0629000,066000
2016/01/28,6505,台塑化          ,2731000,1537660,0,0,0,0,0,0,1193340,00,00
2016/01/28,9938,百和            ,1161000,76000,21000,0,54000,31000,82000,24000,1187000,5400082000,3100024000
2016/01/28,2371,大同            ,1289000,176000,0,0,0,0,17000,3000,1127000,017000,03000
2016/01/28,2312,金寶            ,1199000,32000,0,0,0,0,19000,63000,1123000,019000,063000
2016/01/28,1326,台化            ,2738000,1619973,0,0,35000,35000,0,80,1117947,350000,3500080
2016/01/28,8105,凌巨            ,1303000,764000,108000,0,490000,50000,0,0,1087000,4900000,500000
2016/01/28,2834,臺企銀          ,4218000,3359533,0,2000,200000,0,4000,0,1060467,2000004000,00
2016/01/28,2609,陽明            ,1094000,113000,0,0,53000,0,0,0,1034000,530000,00
2016/01/28,3682,亞太電          ,2517000,1483970,0,0,0,0,0,0,1033030,00,00
2016/01/28,5264,F-鎧勝          ,1510000,976206,480000,0,157000,38000,63000,181000,1014794,15700063000,38000181000
2016/01/28,2890,永豐金          ,10926000,11063867,752000,3000,28000,0,360000,0,999133,28000360000,00
2016/01/28,2349,錸德            ,1396000,473000,0,0,0,0,0,0,923000,00,00
2016/01/28,3035,智原            ,174000,149000,705000,0,54000,39000,123000,5000,863000,54000123000,390005000
2016/01/28,2615,萬海            ,1366000,418000,82000,0,0,0,17000,187000,860000,017000,0187000
2016/01/28,2352,佳世達          ,1039000,197000,0,0,0,0,24000,16000,850000,024000,016000
