年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/02/20,3474,華亞科          ,13326000,5522431,2150000,0,765000,1081000,9637569
2014/02/20,2356,英業達          ,11187397,4477637,670000,50000,2668000,1848000,8149760
2014/02/20,2409,友達            ,11777000,4006393,5000,0,121000,266000,7630607
2014/02/20,6282,康舒            ,8652000,1152000,0,20000,842000,983000,7339000
2014/02/20,2344,華邦電          ,6576000,755000,144000,0,1059000,228000,6796000
2014/02/20,0050,台灣50          ,4077000,222000,0,0,7036000,4780000,6111000
2014/02/20,1447,力鵬            ,3295000,111000,0,14000,3325000,912000,5583000
2014/02/20,2330,台積電          ,21640751,15477043,222000,886000,244000,391000,5352708
2014/02/20,2890,永豐金          ,6653000,802833,0,418874,118000,594000,4955293
2014/02/20,2884,玉山金          ,11283000,7315000,0,251300,20000,106000,3630700
2014/02/20,1536,和大            ,3858000,597000,44000,0,1461000,1148000,3618000
2014/02/20,3673,F-TPK           ,4402000,1461908,10000,293000,986000,192556,3450536
2014/02/20,2392,正崴            ,3348000,739000,0,8000,580000,214000,2967000
2014/02/20,1314,中石化          ,3355000,405614,0,31000,50000,110000,2858386
2014/02/20,2382,廣達            ,6251140,3715498,240000,56000,21000,144000,2596642
2014/02/20,2303,聯電            ,6848926,3563790,115000,0,120000,964000,2556136
2014/02/20,2497,怡利電          ,703000,84000,1870000,0,0,21000,2468000
2014/02/20,3057,喬鼎            ,1062000,207000,1473000,0,110000,126000,2312000
2014/02/20,2888,新光金          ,7328000,5380098,0,42000,455000,134000,2226902
2014/02/20,6202,盛群            ,2999000,681000,0,18000,142000,235000,2207000
2014/02/20,2312,金寶            ,5394000,2715638,0,54000,454000,1076000,2002362
2014/02/20,2885,元大金          ,7075000,4770810,0,14000,5000,308000,1987190
2014/02/20,2881,富邦金          ,4650000,1820579,221000,701830,4000,449000,1903591
2014/02/20,3682,亞太電          ,2182000,526000,0,10000,82000,24000,1704000
2014/02/20,1715,萬洲            ,1383000,100000,150000,46000,260000,2000,1645000
2014/02/20,6239,力成            ,2408000,770396,0,11000,46000,76000,1596604
2014/02/20,2454,聯發科          ,2849333,1065260,9000,93000,96000,254000,1542073
2014/02/20,0061,寶滬深          ,161000,0,0,0,3360000,2059000,1462000
2014/02/20,006207,FH滬深          ,0,0,0,449000,3008000,1141000,1418000
2014/02/20,1560,中砂            ,246000,852000,2215000,202000,153000,254000,1306000
2014/02/20,3034,聯詠            ,2211421,746677,14000,99000,143000,220000,1302744
2014/02/20,2355,敬鵬            ,1061000,1230613,762000,30000,1060000,340000,1282387
2014/02/20,2384,勝華            ,1417000,109000,0,20083,0,40000,1247917
2014/02/20,2436,偉詮電          ,273001,246000,1012000,0,337000,142000,1234001
2014/02/20,2903,遠百            ,1760000,580000,38000,0,15000,15000,1218000
2014/02/20,2448,晶電            ,2032000,377868,135000,2000,72997,649000,1211129
2014/02/20,5388,中磊            ,1565000,481000,3000,50000,1324000,1182000,1179000
2014/02/20,2458,義隆            ,2319000,801000,0,115000,191000,438000,1156000
2014/02/20,3035,智原            ,674000,208000,849000,9000,361000,527000,1140000
2014/02/20,2449,京元電          ,1970000,892000,0,11000,610000,646000,1031000
2014/02/20,2887,台新金          ,4470000,3629120,0,67000,422000,180000,1015880
2014/02/20,2201,裕隆            ,1295000,214414,0,84000,0,9000,987586
2014/02/20,2327,國巨            ,1913000,755000,41000,0,0,212000,987000
2014/02/20,2498,宏達電          ,6696816,5949968,0,10000,508000,314000,930848
2014/02/20,4532,瑞智            ,518000,115000,120000,0,485000,106000,902000
2014/02/20,2547,日勝生          ,1249000,166000,0,0,10000,234000,859000
2014/02/20,2106,建大            ,479000,217040,150000,0,722000,325000,808960
2014/02/20,1303,南亞            ,2032000,744536,0,417350,3000,91000,782114
2014/02/20,2105,正新            ,1518000,578715,120000,18000,48000,335000,754285
2014/02/20,4938,和碩            ,1117440,871639,538000,0,107000,144000,746801
2014/02/20,1102,亞泥            ,1236985,407300,0,76000,0,21000,732685
2014/02/20,1513,中興電          ,603000,83000,0,18000,434000,216000,720000
2014/02/20,3019,亞光            ,1058000,25000,0,4000,0,316000,713000
2014/02/20,3450,聯鈞            ,348000,139000,5000,75000,638000,72000,705000
2014/02/20,2352,佳世達          ,820000,113000,0,0,0,18000,689000
2014/02/20,1101,台泥            ,4463000,3515719,50000,187000,20000,186000,644281
2014/02/20,1702,南僑            ,783000,413000,140000,0,193000,66000,637000
2014/02/20,1909,榮成            ,1141000,183000,0,19000,96000,400000,635000
2014/02/20,2323,中環            ,1347000,642000,0,33000,0,37000,635000
2014/02/20,2325,矽品            ,2903091,2547490,253000,0,383000,370000,621601
2014/02/20,2474,可成            ,2461408,1720517,1000,300000,639433,480000,601324
2014/02/20,9105,泰金寶          ,601000,0,0,0,0,0,601000
2014/02/20,1718,中纖            ,663000,90000,0,0,100000,91000,582000
2014/02/20,2347,聯強            ,2045990,1331474,100000,27000,13000,231000,569516
2014/02/20,3062,建漢            ,160000,64000,5000,1000,685000,221000,564000
2014/02/20,2404,漢唐            ,622000,63000,0,3000,0,0,556000
2014/02/20,1473,台南            ,98000,339000,791000,2000,20000,20000,548000
2014/02/20,006206,元上證          ,0,0,0,0,2089000,1547000,542000
2014/02/20,1717,長興            ,513000,63000,8000,2000,252000,205000,503000
2014/02/20,2353,宏??            ,1204000,620000,0,70000,47000,71000,490000
2014/02/20,2311,日月光          ,19016991,18908334,400000,14000,560000,580000,474657
2014/02/20,3665,F-貿聯          ,472000,194000,849000,50000,101000,728000,450000
2014/02/20,8081,致新            ,472000,15000,5000,0,0,25000,437000
2014/02/20,3231,緯創            ,988417,232463,0,3000,18000,335000,435954
2014/02/20,2476,鉅祥            ,257000,6000,4000,0,150000,1000,404000
2014/02/20,2441,超豐            ,448000,76000,21000,0,0,0,393000
2014/02/20,2369,菱生            ,72000,53000,1038000,12000,293000,950000,388000
2014/02/20,4958,F-臻鼎          ,638000,284000,34000,0,71000,76000,383000
2014/02/20,2206,三陽            ,1454000,1967000,0,9000,1085000,180000,383000
2014/02/20,6285,啟??            ,146000,776781,61000,0,1008000,77000,361219
2014/02/20,3003,健和興          ,31000,112000,316000,0,120000,0,355000
2014/02/20,5522,遠雄            ,944083,554695,0,34000,0,38000,317388
2014/02/20,1304,台聚            ,571000,237000,0,19000,0,5000,310000
2014/02/20,4919,新唐            ,10000,120000,55000,0,365000,2000,308000
2014/02/20,3030,德律            ,289000,63000,58000,0,20000,1000,303000
2014/02/20,2492,華新科          ,373000,64000,0,1000,0,6000,302000
2014/02/20,2317,鴻海            ,8735764,8387312,1000,62000,461000,456000,292452
2014/02/20,2354,鴻準            ,636088,321000,0,19000,0,11000,285088
2014/02/20,6278,台表科          ,658000,368000,7000,0,1000,26000,272000
2014/02/20,5871,F-中租          ,547000,2264100,1937000,407000,1004000,547000,269900
2014/02/20,3027,盛達            ,264000,1000,0,0,0,0,263000
2014/02/20,3622,洋華            ,352000,90000,0,2099,0,0,259901
2014/02/20,4915,致伸            ,540000,38000,0,454000,320000,117000,251000
2014/02/20,2228,劍麟            ,128000,36000,90000,0,59000,1000,240000
2014/02/20,2477,美隆電          ,186000,84000,136000,0,0,1000,237000
2014/02/20,2480,敦陽科          ,150000,91000,0,0,180000,3000,236000
2014/02/20,1532,勤美            ,365000,160000,5000,0,27000,2000,235000
2014/02/20,1319,東陽            ,631000,804654,100000,11000,491000,175000,231346
2014/02/20,4934,太極            ,210000,9000,20000,0,0,1000,220000
2014/02/20,5471,松翰            ,101000,114000,255000,23000,0,0,219000
