年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/12/22,2409,友達            ,66432057,28059222,4287000,31000,1976000,2351000,2679000,12614000,32318835,19760002679000,235100012614000
2015/12/22,8464,億豐            ,5757000,912000,1100000,0,1119000,70000,0,0,6994000,11190000,700000
2015/12/22,2412,中華電          ,8923861,1995460,122000,110000,34000,5000,0,110000,6859401,340000,5000110000
2015/12/22,1312,國喬            ,635000,1583358,3919000,0,1023000,68000,1758000,140000,5543642,10230001758000,68000140000
2015/12/22,00640L,日本2X          ,0,0,0,0,0,0,4646000,1998000,2648000,04646000,01998000
2015/12/22,3706,神達            ,1765000,1339000,0,1000,13000,62000,1869000,78000,2167000,130001869000,6200078000
2015/12/22,2454,聯發科          ,2684566,1917890,1000,0,54000,10000,1422000,137000,2096676,540001422000,10000137000
2015/12/22,2330,台積電          ,12907693,10603767,11000,119000,64000,366000,410000,262000,2041926,64000410000,366000262000
2015/12/22,2886,兆豐金          ,10124190,8124057,0,0,2000,150878,0,2000,1849255,20000,1508782000
2015/12/22,6239,力成            ,2623715,724000,1000,438000,20000,0,235000,57000,1660715,20000235000,057000
2015/12/22,1722,台肥            ,2198695,698301,0,0,5000,0,0,0,1505394,50000,00
2015/12/22,00631L,T50正2          ,213000,46000,0,0,35000,0,1499000,260000,1441000,350001499000,0260000
2015/12/22,3514,昱晶            ,1313000,2732140,3374000,7000,929000,1510000,0,0,1366860,9290000,15100000
2015/12/22,2347,聯強            ,2541280,1204099,0,0,50000,107000,0,0,1280181,500000,1070000
2015/12/22,00647L,S&P;正2          ,0,0,0,0,0,0,1791000,536000,1255000,01791000,0536000
2015/12/22,6230,超眾            ,1123000,436000,536000,0,110000,96000,0,8000,1229000,1100000,960008000
2015/12/22,2393,億光            ,2658000,1540000,0,0,42000,22000,318000,280000,1176000,42000318000,22000280000
2015/12/22,1310,台苯            ,1041000,262000,326000,0,107000,56000,0,0,1156000,1070000,560000
2015/12/22,2882,國泰金          ,4872937,3900251,0,0,0,30000,144000,2000,1084686,0144000,300002000
2015/12/22,1326,台化            ,1990254,1161407,214000,0,15000,0,0,14000,1043847,150000,014000
2015/12/22,2303,聯電            ,8663225,6268297,2315000,8000,163000,40000,139000,3960000,1003928,163000139000,400003960000
2015/12/22,2377,微星            ,2311000,923000,122000,1000,0,202000,114000,466000,955000,0114000,202000466000
2015/12/22,2308,台達電          ,2479126,1369712,1000,164000,0,1000,45000,36000,954414,045000,100036000
2015/12/22,2368,金像電          ,992000,41030,0,0,0,0,0,0,950970,00,00
2015/12/22,8422,可寧衛          ,774000,35465,0,0,0,5000,231000,33000,931535,0231000,500033000
2015/12/22,2834,臺企銀          ,1689266,778000,0,0,0,0,0,0,911266,00,00
2015/12/22,2455,全新            ,2028000,951000,0,0,48000,148000,76000,222000,831000,4800076000,148000222000
2015/12/22,2379,瑞昱            ,2116743,1464040,160000,0,48000,84000,81000,75000,782703,4800081000,8400075000
2015/12/22,5388,中磊            ,990000,744000,120000,0,36000,40000,480000,80000,762000,36000480000,4000080000
2015/12/22,3023,信邦            ,829000,117393,0,0,0,0,46000,2000,755607,046000,02000
2015/12/22,2406,國碩            ,2688000,1510000,168000,5000,187000,775000,0,0,753000,1870000,7750000
2015/12/22,2301,光寶科          ,1906598,1147024,3000,0,2000,52000,51000,40000,723574,200051000,5200040000
2015/12/22,5880,合庫金          ,2914517,2118000,0,0,50000,143000,0,0,703517,500000,1430000
2015/12/22,2312,金寶            ,988000,327000,4000,0,0,0,33000,15000,683000,033000,015000
2015/12/22,1305,華夏            ,540000,1100000,835000,0,613000,207000,0,0,681000,6130000,2070000
2015/12/22,2316,楠梓電          ,224000,278000,2000,0,0,0,718000,16000,650000,0718000,016000
2015/12/22,006206,元上證          ,0,0,146000,0,65000,250000,2557000,1891000,627000,650002557000,2500001891000
2015/12/22,3533,嘉澤            ,179000,403158,821000,0,80000,74000,35000,50000,587842,8000035000,7400050000
2015/12/22,2823,中壽            ,3833615,3113000,0,54000,93000,15000,225000,422000,547615,93000225000,15000422000
2015/12/22,2349,錸德            ,662000,153079,0,0,0,0,0,0,508921,00,00
2015/12/22,9945,潤泰新          ,1202717,620000,0,0,0,100000,16000,10000,488717,016000,10000010000
2015/12/22,6505,台塑化          ,1761358,1295000,0,0,0,0,0,0,466358,00,00
2015/12/22,2376,技嘉            ,774000,279000,0,0,2000,37000,26000,29000,457000,200026000,3700029000
2015/12/22,3042,晶技            ,437000,61039,101000,0,0,0,21000,64000,433961,021000,064000
2015/12/22,2337,旺宏            ,1099000,668037,0,0,0,0,0,0,430963,00,00
2015/12/22,2357,華碩            ,1010838,543845,0,32000,0,0,1000,9000,426993,01000,09000
2015/12/22,3376,新日興          ,652000,584000,488000,0,12000,2000,140000,295000,411000,12000140000,2000295000
