年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/10/18,3481,群創            ,8902000,3670000,4141000,54000,1675000,70000,10924000
2012/10/18,2330,台積電          ,20102000,12251000,40000,709000,651000,1104000,6729000
2012/10/18,2883,開發金          ,8941000,4152978,33000,0,1093000,119000,5795022
2012/10/18,0061,寶滬深          ,1001000,0,3870000,0,8618000,8179000,5310000
2012/10/18,4938,和碩            ,10936000,5545442,442000,892000,287000,351000,4876558
2012/10/18,9904,寶成            ,4364000,487000,146000,0,344000,402000,3965000
2012/10/18,2881,富邦金          ,7250000,3842029,56000,88000,265000,19000,3621971
2012/10/18,2609,陽明            ,3490000,389000,0,24000,0,67000,3010000
2012/10/18,2603,長榮            ,3547000,771999,65000,500000,276000,110000,2506001
2012/10/18,2892,第一金          ,4736000,2535143,0,12000,200000,122000,2266857
2012/10/18,4915,致伸            ,153000,232000,2527000,0,0,201000,2247000
2012/10/18,2311,日月光          ,3951148,1709858,0,284778,274000,231000,1999512
2012/10/18,1101,台泥            ,1249000,960000,1153000,57000,584000,8000,1961000
2012/10/18,5880,合庫金          ,3070000,1084706,90000,0,103000,250000,1928294
2012/10/18,1216,統一            ,3947000,2295310,35000,600,292000,51000,1927090
2012/10/18,2356,英業達          ,2099000,121000,0,199000,139000,107000,1811000
2012/10/18,2353,宏??            ,3078000,1115000,74000,330000,249000,262000,1694000
2012/10/18,2002,中鋼            ,3165000,1662300,20000,0,389000,271000,1640700
2012/10/18,2885,元大金          ,3759000,1514323,76000,0,428000,1229000,1519677
2012/10/18,1722,台肥            ,2068000,380000,8000,158000,13000,50000,1501000
2012/10/18,910579,歐聖            ,1498000,0,0,0,0,0,1498000
2012/10/18,2454,聯發科          ,2162000,1193684,59000,68306,541000,148000,1352010
2012/10/18,1326,台化            ,2145000,1039000,1000,0,131000,65000,1173000
2012/10/18,1402,遠東新          ,1082000,165000,10000,0,277000,156000,1048000
2012/10/18,2834,臺企銀          ,1274000,157000,14000,0,94000,224000,1001000
2012/10/18,01002T,國泰R1          ,67000,19000,0,0,927000,0,975000
2012/10/18,1605,華新            ,1082000,134000,70000,0,22000,118000,922000
2012/10/18,3045,台灣大          ,3318000,2528000,188000,10000,72000,137000,903000
2012/10/18,2610,華航            ,1044936,266000,93000,0,37000,9000,899936
2012/10/18,3037,欣興            ,989000,1534000,1567000,0,16000,155000,883000
2012/10/18,2344,華邦電          ,604000,58000,291000,0,0,0,837000
2012/10/18,2489,瑞軒            ,1251000,942000,546000,43000,140000,163000,789000
2012/10/18,3042,晶技            ,971000,65000,0,138000,261000,275000,754000
2012/10/18,3044,健鼎            ,964000,196000,0,79060,119000,144000,663940
2012/10/18,6005,群益證          ,809000,76000,0,80000,0,0,653000
2012/10/18,2915,潤泰全          ,512000,695000,1066000,310551,209000,135000,646449
2012/10/18,9914,美利達          ,352000,103000,412000,4000,55000,93000,619000
2012/10/18,4906,正文            ,289000,39000,330000,1000,30000,18000,591000
2012/10/18,1477,聚陽            ,460000,1000,126000,29000,127000,119000,564000
2012/10/18,2323,中環            ,1135000,1099000,90000,0,445000,9000,562000
2012/10/18,1312,國喬            ,715000,208000,45000,0,14000,5000,561000
2012/10/18,2538,基泰            ,876000,18000,0,404000,100000,0,554000
2012/10/18,3034,聯詠            ,1549000,885000,0,19000,90000,182000,553000
2012/10/18,2801,彰銀            ,1870000,1184584,0,18000,73000,218000,522416
2012/10/18,2449,京元電          ,617000,67000,0,7000,36000,71000,508000
2012/10/18,2618,長榮航          ,1517000,893000,0,72000,87000,164000,475000
2012/10/18,2474,可成            ,3047000,2479000,210000,184000,79000,198000,475000
2012/10/18,3702,大聯大          ,1779000,1380950,0,19000,130000,52000,457050
2012/10/18,2501,國建            ,521000,30000,0,74000,30000,4000,443000
2012/10/18,6230,超眾            ,80000,4000,338000,0,12000,0,426000
2012/10/18,2360,致茂            ,529000,118000,8000,0,0,2000,417000
2012/10/18,2536,宏普            ,526000,26000,0,90000,11000,5000,416000
2012/10/18,2385,群光            ,343000,369231,662000,259000,54000,24000,406769
2012/10/18,3697,F-晨星          ,551000,75556,1000,0,19000,106000,389444
2012/10/18,2890,永豐金          ,5683000,5509983,0,28000,318000,80000,383017
2012/10/18,2498,宏達電          ,682400,152947,24000,0,95000,270000,378453
2012/10/18,1507,永大            ,194000,431000,626000,12000,1000,0,378000
2012/10/18,2301,光寶科          ,978000,1379809,629000,0,139000,0,366191
2012/10/18,1476,儒鴻            ,798000,642000,493000,321532,111000,86000,352468
2012/10/18,3005,神基            ,655000,77000,13000,225000,15000,40000,341000
2012/10/18,1303,南亞            ,1130000,1007000,28000,0,203000,16000,338000
2012/10/18,3598,奕力            ,362000,7000,2000,26000,5000,1000,335000
2012/10/18,3036,文曄            ,607000,275599,0,11000,5000,11000,314401
2012/10/18,3514,昱晶            ,456000,79000,9000,0,6000,87000,305000
2012/10/18,1730,花仙子          ,305000,1000,0,0,0,0,304000
2012/10/18,5706,鳳凰            ,120000,47000,223000,30000,38000,0,304000
2012/10/18,2450,神腦            ,569000,123000,0,108000,18000,63000,293000
2012/10/18,1416,廣豐            ,240000,0,0,0,38000,0,278000
2012/10/18,2352,佳世達          ,514000,294000,62000,0,15000,22000,275000
