年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/08/15,2884,玉山金          ,6677000,391000,1094000,0,5746000,514000,12612000
2012/08/15,5880,合庫金          ,10933000,446000,0,88000,146000,384000,10161000
2012/08/15,2890,永豐金          ,9757000,1345000,19000,113000,2534000,806000,10046000
2012/08/15,0050,台灣50          ,6678000,200000,0,0,4095000,732000,9841000
2012/08/15,2883,開發金          ,12387000,2462000,312000,79000,713000,1258000,9613000
2012/08/15,2885,元大金          ,10875000,1692532,259000,122000,248000,681000,8886468
2012/08/15,2330,台積電          ,23988173,16064000,426000,274000,165000,662710,7578463
2012/08/15,2882,國泰金          ,9184000,2565000,661220,683000,423000,377000,6643220
2012/08/15,2886,兆豐金          ,20258000,5232000,176000,7774000,1170000,2016000,6582000
2012/08/15,2801,彰銀            ,3684000,117000,279000,5000,2416000,204000,6053000
2012/08/15,2887,台新金          ,8309000,2717000,156000,26000,259000,916000,5065000
2012/08/15,1605,華新            ,6124000,476000,76000,0,134000,1059000,4799000
2012/08/15,2002,中鋼            ,9584420,4181000,244000,23000,47000,958000,4713420
2012/08/15,2542,興富發          ,4441000,307000,300000,13000,36000,15000,4442000
2012/08/15,2610,華航            ,1988000,372000,2308000,3000,588000,158000,4351000
2012/08/15,1314,中石化          ,5750000,2167000,399000,504000,1816000,946000,4348000
2012/08/15,1301,台塑            ,3293976,1836920,2000000,47000,931000,18000,4323056
2012/08/15,1326,台化            ,3170142,1359225,1553426,26000,459000,367000,3430343
2012/08/15,2412,中華電          ,3687107,271054,123000,36000,38000,164000,3377053
2012/08/15,2384,勝華            ,1804000,9000,1504000,0,329000,315000,3313000
2012/08/15,9904,寶成            ,4111656,367000,14000,431000,4000,90000,3241656
2012/08/15,2311,日月光          ,4069377,1368000,140000,875000,1618500,424000,3160877
2012/08/15,3481,群創            ,3686000,1536000,591185,6000,151000,58000,2828185
2012/08/15,2354,鴻準            ,2236000,1495000,2224000,7000,670000,842000,2786000
2012/08/15,2603,長榮            ,3322000,432000,154000,244000,42000,82000,2760000
2012/08/15,4904,遠傳            ,5282000,2151000,108000,206000,144000,452000,2725000
