年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/09/30,3481,群創            ,115615000,19798970,5000,4000,582000,348000,96051030
2013/09/30,2311,日月光          ,33500000,12699059,1734000,3000,3283000,4400000,21414941
2013/09/30,2356,英業達          ,13397255,7527000,2000,719000,1197000,680000,5670255
2013/09/30,2324,仁寶            ,13796558,10244372,4000,1000,1670000,283000,4942186
2013/09/30,2887,台新金          ,19814000,15463883,5000,2000,324000,60000,4617117
2013/09/30,2888,新光金          ,16464000,11682049,5000,3000,153000,358000,4578951
2013/09/30,1101,台泥            ,10617000,5115017,530000,267000,246000,1936000,4074983
2013/09/30,2610,華航            ,4954000,1806457,602000,1000,131000,119000,3760543
2013/09/30,3706,神達            ,25000,23000,0,0,2512000,340000,2174000
2013/09/30,2903,遠百            ,4511205,2696000,821000,501000,32000,153000,2014205
2013/09/30,1312,國喬            ,3226000,1810418,1600000,1000,579000,1661000,1932582
2013/09/30,3514,昱晶            ,2504000,520000,110000,0,42000,270000,1866000
2013/09/30,1310,台苯            ,1091000,961863,1284000,0,481000,70000,1824137
2013/09/30,6282,康舒            ,2420000,353085,0,1000,136000,397000,1804915
2013/09/30,3682,亞太電          ,2054000,55000,0,0,0,200000,1799000
2013/09/30,1402,遠東新          ,6419342,4568332,3000,302000,95000,90000,1557010
2013/09/30,9904,寶成            ,4599674,3593483,2000,2000,573000,67000,1512191
2013/09/30,9907,統一實          ,2280000,585000,0,0,63000,287000,1471000
2013/09/30,1702,南僑            ,687000,116000,535000,0,285000,56000,1335000
2013/09/30,2201,裕隆            ,2244000,978766,56000,0,8000,1000,1328234
2013/09/30,2448,晶電            ,2353000,1163377,1000,1000,154000,49000,1294623
2013/09/30,8101,華冠            ,1611000,336000,0,0,0,0,1275000
2013/09/30,2913,農林            ,30000,27000,0,0,2581000,1368000,1216000
2013/09/30,2313,華通            ,1393000,293000,50000,0,13000,91000,1072000
2013/09/30,2308,台達電          ,3844000,3395961,363000,1000,290000,56000,1044039
2013/09/30,911612,滬安            ,1252000,224000,0,0,0,0,1028000
2013/09/30,2542,興富發          ,1868738,787000,0,0,44000,118000,1007738
2013/09/30,2367,燿華            ,1200000,195000,0,0,0,0,1005000
2013/09/30,2331,精英            ,840000,44000,0,0,252000,45000,1003000
