年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/02/02,2303,聯電            ,39524834,12170028,2409000,3253000,250000,370000,887000,1718000,25559806,250000887000,3700001718000
2015/02/02,2311,日月光          ,27785047,8926295,168000,50000,180000,20000,4556000,1479000,22213752,1800004556000,200001479000
2015/02/02,2886,兆豐金          ,9416600,3143000,200000,0,570000,0,0,0,7043600,5700000,00
2015/02/02,00634R,上証反          ,0,0,0,0,40000,40000,10502000,4047000,6455000,4000010502000,400004047000
2015/02/02,1314,中石化          ,4710000,1615000,0,0,10000,752000,4163000,478000,6038000,100004163000,752000478000
2015/02/02,2325,矽品            ,15921035,8936057,0,0,0,295000,55000,721000,6023978,055000,295000721000
2015/02/02,2891,中信金          ,15631534,11009384,0,215000,690000,0,227000,143000,5181150,690000227000,0143000
2015/02/02,2330,台積電          ,24971303,20017780,127000,413000,362000,60000,170000,122000,5017523,362000170000,60000122000
2015/02/02,1303,南亞            ,3868152,414360,1731000,0,20000,256000,100000,50000,4998792,20000100000,25600050000
2015/02/02,4938,和碩            ,14962330,9656736,0,362000,90000,204000,144000,507000,4466594,90000144000,204000507000
2015/02/02,2823,中壽            ,4519603,2180603,750000,0,550000,0,373000,323000,3689000,550000373000,0323000
2015/02/02,2458,義隆            ,512000,617000,2376000,0,155000,24000,1337000,384000,3355000,1550001337000,24000384000
2015/02/02,2887,台新金          ,6573700,3820600,293000,0,390000,0,50000,502000,2984100,39000050000,0502000
2015/02/02,2327,國巨            ,3006000,609600,209000,30000,62000,300000,417000,77000,2677400,62000417000,30000077000
2015/02/02,2356,英業達          ,4685000,2243969,0,0,185000,20000,467000,447000,2626031,185000467000,20000447000
2015/02/02,0061,寶滬深          ,2698000,720000,750000,383000,1109000,0,8519000,9457000,2516000,11090008519000,09457000
