年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/12/31,00633L,上証2X          ,4000,4000,100000,0,230000,725000,21014000,13597000,7022000,23000021014000,72500013597000
2015/12/31,00637L,滬深2X          ,0,0,0,0,0,505000,20349000,13261000,6583000,020349000,50500013261000
2015/12/31,2311,日月光          ,8826737,3448370,1622000,999000,70000,313000,196000,167000,5787367,70000196000,313000167000
2015/12/31,2409,友達            ,7089000,2776000,0,0,0,0,237000,949000,3601000,0237000,0949000
2015/12/31,1737,臺鹽            ,3198000,20000,0,0,172000,0,0,0,3350000,1720000,00
2015/12/31,00631L,T50正2          ,0,0,0,0,300000,50000,2997000,189000,3058000,3000002997000,50000189000
2015/12/31,2349,錸德            ,3170000,277000,0,0,4000,0,0,0,2897000,40000,00
2015/12/31,2885,元大金          ,5132652,1833000,0,0,0,799000,267000,118000,2649652,0267000,799000118000
2015/12/31,3474,華亞科          ,2951000,3414000,180000,0,2500000,165000,764000,188000,2628000,2500000764000,165000188000
2015/12/31,3231,緯創            ,5326000,2081001,0,0,0,75000,322000,877000,2614999,0322000,75000877000
2015/12/31,2330,台積電          ,13245091,11839856,1126000,180000,360000,92000,11000,313991,2316244,36000011000,92000313991
2015/12/31,2412,中華電          ,3348358,1562000,0,0,33000,89000,4000,0,1734358,330004000,890000
2015/12/31,0050,台灣50          ,756049,36000,0,297000,455000,51000,1331000,516000,1642049,4550001331000,51000516000
2015/12/31,3514,昱晶            ,1298000,531000,1175000,150000,8000,244000,0,0,1556000,80000,2440000
2015/12/31,6282,康舒            ,789000,559000,0,0,6000,0,1342000,23000,1555000,60001342000,023000
2015/12/31,2610,華航            ,1858000,1208000,0,0,20000,128000,1047000,142000,1447000,200001047000,128000142000
2015/12/31,2887,台新金          ,3145313,1648000,0,0,7000,0,5000,72000,1437313,70005000,072000
2015/12/31,2337,旺宏            ,1337000,1000,0,0,0,0,0,0,1336000,00,00
2015/12/31,2377,微星            ,2487000,1243000,0,0,50000,130000,121000,71000,1214000,50000121000,13000071000
2015/12/31,3596,智易            ,1157000,188000,596000,300000,52000,139000,0,0,1178000,520000,1390000
2015/12/31,2456,奇力新          ,696000,199000,843000,250000,213000,53000,24000,123000,1151000,21300024000,53000123000
