年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/05/25,00636,CFA50           ,0,0,0,0,795000,90000,15762000,7093000,9374000,79500015762000,900007093000
2015/05/25,00633L,上証2X          ,328000,165000,0,0,196000,126000,16878000,7867000,9244000,19600016878000,1260007867000
2015/05/25,0061,寶滬深          ,303000,54000,0,0,600000,0,8715000,2124000,7440000,6000008715000,02124000
2015/05/25,3576,新日光          ,6088000,408000,0,0,0,236000,740000,139000,6045000,0740000,236000139000
2015/05/25,2317,鴻海            ,6692000,4099120,545000,0,1154000,80000,1630966,254000,5588846,11540001630966,80000254000
2015/05/25,2618,長榮航          ,1080000,1424000,1670000,230000,450000,140000,3262000,380000,4288000,4500003262000,140000380000
2015/05/25,2609,陽明            ,7188000,1915000,0,3000000,1362000,109000,532000,164000,3894000,1362000532000,109000164000
2015/05/25,3706,神達            ,488000,169000,100000,0,927000,151000,3110000,587000,3718000,9270003110000,151000587000
2015/05/25,2882,國泰金          ,8375000,3114000,0,579000,204000,950000,30000,642000,3324000,20400030000,950000642000
2015/05/25,006206,元上證          ,0,0,0,0,645000,18000,4873000,2702000,2798000,6450004873000,180002702000
2015/05/25,2367,燿華            ,1520000,358000,0,0,500000,0,979000,52000,2589000,500000979000,052000
2015/05/25,2409,友達            ,5506000,5504000,6226000,0,331000,597000,4741000,8231000,2472000,3310004741000,5970008231000
2015/05/25,006205,FB上証          ,1000,0,320000,0,230000,95000,7303000,5604000,2155000,2300007303000,950005604000
2015/05/25,9939,宏全            ,27000,132000,171000,0,767000,62000,1093000,43000,1821000,7670001093000,6200043000
2015/05/25,3231,緯創            ,2962000,2829000,0,0,41000,1000,1645000,318000,1500000,410001645000,1000318000
2015/05/25,2887,台新金          ,3669000,2247000,0,0,0,1000,44000,264000,1201000,044000,1000264000
2015/05/25,2474,可成            ,2104000,1487000,75000,36000,192000,103000,691000,252000,1184000,192000691000,103000252000
2015/05/25,2354,鴻準            ,895000,4024102,3521000,16000,837000,172000,423000,281000,1182898,837000423000,172000281000
2015/05/25,2492,華新科          ,736000,625000,450000,0,39000,0,1353000,772000,1181000,390001353000,0772000
2015/05/25,6116,彩晶            ,2400000,1575000,0,0,12000,1000,757000,419000,1174000,12000757000,1000419000
2015/05/25,3474,華亞科          ,4361000,3134000,1100000,0,242000,159000,426000,1670000,1166000,242000426000,1590001670000
2015/05/25,2049,上銀            ,505000,111000,20000,0,54000,1000,642000,8000,1101000,54000642000,10008000
2015/05/25,2382,廣達            ,2293000,1369000,0,0,3000,2000,148000,22000,1051000,3000148000,200022000
2015/05/25,2448,晶電            ,1053000,725000,83000,0,57000,2000,863000,280000,1049000,57000863000,2000280000
2015/05/25,6166,凌華            ,1196000,56000,0,0,0,27000,27000,103000,1037000,027000,27000103000
2015/05/25,1312,國喬            ,1661000,168000,0,500000,276000,2000,70000,382000,955000,27600070000,2000382000
2015/05/25,6214,精誠            ,782000,76000,0,0,68000,5000,146000,5000,910000,68000146000,50005000
2015/05/25,6702,興航            ,1064000,159000,0,0,0,15000,0,0,890000,00,150000
2015/05/25,2347,聯強            ,1331000,496000,0,0,28000,0,10000,0,873000,2800010000,00
2015/05/25,2610,華航            ,1678000,2234000,2479000,0,53000,1112000,0,0,864000,530000,11120000
2015/05/25,2331,精英            ,796000,154000,0,0,0,0,169000,50000,761000,0169000,050000
2015/05/25,2356,英業達          ,2463000,1072000,0,0,0,308000,21000,345000,759000,021000,308000345000
2015/05/25,006207,FH滬深          ,0,1000,2508000,500000,78000,555000,3356000,4182000,704000,780003356000,5550004182000
2015/05/25,1905,華紙            ,1072000,264000,0,0,47000,154000,0,0,701000,470000,1540000
2015/05/25,3673,F-TPK           ,1042000,488589,22000,0,59000,67000,305000,184000,688411,59000305000,67000184000
2015/05/25,2325,矽品            ,3643000,2918010,0,153000,20000,2000,108000,23000,674990,20000108000,200023000
2015/05/25,1216,統一            ,2264000,1707000,0,0,24000,34000,143000,21000,669000,24000143000,3400021000
2015/05/25,2330,台積電          ,7969000,7663000,208000,727000,956000,117000,132000,131000,627000,956000132000,117000131000
2015/05/25,1460,宏遠            ,56000,224000,0,0,844000,50000,0,0,626000,8440000,500000
2015/05/25,6239,力成            ,1476000,821000,130000,55000,60000,70000,65000,201000,584000,6000065000,70000201000
2015/05/25,2368,金像電          ,239000,350000,0,0,0,0,746000,99000,536000,0746000,099000
2015/05/25,1589,F-永冠          ,167000,137000,92000,75000,78000,127000,538000,32000,504000,78000538000,12700032000
2015/05/25,2105,正新            ,1244000,654000,0,80000,14000,8000,5000,45000,476000,140005000,800045000
2015/05/25,1452,宏益            ,431000,37000,0,0,105000,55000,0,0,444000,1050000,550000
2015/05/25,1310,台苯            ,211000,524500,0,0,750000,2000,0,0,434500,7500000,20000
2015/05/25,2441,超豐            ,232000,195000,0,0,52000,7000,407000,75000,414000,52000407000,700075000
2015/05/25,4733,上緯            ,541000,87000,15000,105000,37000,33000,57000,23000,402000,3700057000,3300023000
2015/05/25,5288,F-豐祥          ,227000,222000,390000,0,0,1000,0,0,394000,00,10000
2015/05/25,3051,力特            ,433000,41000,0,0,1000,6000,0,0,387000,10000,60000
2015/05/25,2883,開發金          ,8361000,6837000,0,1700000,511000,112000,819000,677000,365000,511000819000,112000677000
2015/05/25,1477,聚陽            ,605000,195000,2000,101000,23000,25000,82000,28000,363000,2300082000,2500028000
2015/05/25,6269,台郡            ,324000,951000,1126000,45000,198000,431000,278000,152000,347000,198000278000,431000152000
2015/05/25,1454,台富            ,90000,20000,0,0,271000,0,0,0,341000,2710000,00
2015/05/25,8422,可寧衛          ,371000,58000,30000,0,11000,18000,0,0,336000,110000,180000
2015/05/25,4938,和碩            ,1274000,1080000,0,5000,165000,84000,68000,5000,333000,16500068000,840005000
2015/05/25,5264,F-鎧勝          ,438000,241000,0,0,22000,0,278000,165000,332000,22000278000,0165000
2015/05/25,3702,大聯大          ,874000,581000,0,0,26000,1000,12000,0,330000,2600012000,10000
2015/05/25,2449,京元電          ,311000,254000,40000,0,153000,0,120000,46000,324000,153000120000,046000
2015/05/25,6176,瑞儀            ,618000,964000,43000,0,393000,34000,293000,30000,319000,393000293000,3400030000
2015/05/25,1789,神隆            ,593000,286000,0,0,0,5000,0,0,302000,00,50000
2015/05/25,1536,和大            ,384000,198000,0,5000,200000,86000,81000,102000,274000,20000081000,86000102000
2015/05/25,6131,悠克            ,338000,74000,0,0,0,1000,0,0,263000,00,10000
2015/05/25,3380,明泰            ,426000,144000,0,0,0,70000,52000,3000,261000,052000,700003000
2015/05/25,3311,閎暉            ,419000,220680,0,0,60000,0,0,0,258320,600000,00
2015/05/25,4958,F-臻鼎          ,408000,501000,503000,250000,265000,110000,69000,138000,246000,26500069000,110000138000
2015/05/25,2499,東貝            ,314000,91000,0,0,0,0,41000,19000,245000,041000,019000
2015/05/25,9136,巨騰            ,197000,13000,0,0,0,0,86000,26000,244000,086000,026000
2015/05/25,01002T,國泰R1          ,250000,12000,0,0,0,0,0,0,238000,00,00
2015/05/25,1464,得力            ,325000,54000,0,0,43000,81000,0,0,233000,430000,810000
2015/05/25,2392,正崴            ,158000,470000,207000,0,84000,176000,474000,46000,231000,84000474000,17600046000
2015/05/25,9904,寶成            ,686000,997000,79000,0,55000,209000,778000,163000,229000,55000778000,209000163000
2015/05/25,3023,信邦            ,185000,329438,0,0,0,40000,431000,32000,214562,0431000,4000032000
2015/05/25,1527,鑽全            ,77000,120000,245000,0,30000,20000,0,0,212000,300000,200000
2015/05/25,4119,旭富            ,179000,12000,0,0,7000,0,0,0,174000,70000,00
2015/05/25,6196,帆宣            ,188000,30000,0,0,0,0,0,0,158000,00,00
2015/05/25,1722,台肥            ,799000,638000,0,0,0,6000,0,0,155000,00,60000
2015/05/25,9802,F-鈺齊          ,49000,54000,301000,100000,0,36000,8000,15000,153000,08000,3600015000
2015/05/25,3533,嘉澤            ,129000,59000,0,0,42000,10000,60000,13000,149000,4200060000,1000013000
2015/05/25,2402,毅嘉            ,241000,84000,0,0,1000,3000,29000,35000,149000,100029000,300035000
2015/05/25,00631L,T50正2          ,0,0,0,0,50000,10000,1153000,1048000,145000,500001153000,100001048000
2015/05/25,2637,F-慧洋          ,267000,122000,0,0,0,1000,0,0,144000,00,10000
2015/05/25,2342,茂矽            ,706000,559000,0,0,0,5000,0,0,142000,00,50000
2015/05/25,3545,敦泰            ,361000,200600,0,0,0,0,7000,26000,141400,07000,026000
2015/05/25,6120,達運            ,707000,227000,0,0,0,0,69000,412000,137000,069000,0412000
2015/05/25,2723,F-美食          ,146000,48000,16000,0,21000,1000,0,0,134000,210000,10000
