年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/02/26,1605,華新            ,6018000,1721458,0,2000,2381000,393000,6282542
2013/02/26,1216,統一            ,8296000,4246416,1239000,3000,453000,131000,5607584
2013/02/26,2882,國泰金          ,12702000,7542961,778000,177000,1205000,1592000,5373039
2013/02/26,2409,友達            ,17602715,14869100,1807000,6000,600000,597000,4537615
2013/02/26,2105,正新            ,4806000,1305254,767000,78000,394000,566000,4017746
2013/02/26,2884,玉山金          ,5207000,1533827,762000,1116000,699000,309000,3709173
2013/02/26,2885,元大金          ,8795000,5895276,0,40000,575000,676222,2758502
2013/02/26,2881,富邦金          ,6826000,4780454,1368000,6000,340000,1024000,2723546
2013/02/26,3060,銘異            ,2962000,40000,0,0,52000,280000,2694000
2013/02/26,2886,兆豐金          ,10807000,4029136,0,3926000,389000,979000,2261864
2013/02/26,2353,宏??            ,5019052,2200000,0,2000,88000,759000,2146052
2013/02/26,3005,神基            ,203000,206000,0,0,1929000,0,1926000
2013/02/26,2375,智寶            ,1690000,23000,0,0,2000,1000,1668000
2013/02/26,1102,亞泥            ,4452000,2938530,0,2000,97000,359000,1249470
2013/02/26,5521,工信            ,1354000,117000,0,0,0,0,1237000
2013/02/26,5880,合庫金          ,3521000,2078201,0,5000,10000,290000,1157799
2013/02/26,9945,潤泰新          ,2109000,874039,453000,523000,143000,227000,1080961
2013/02/26,2847,大眾銀          ,0,560800,0,0,1658000,40000,1057200
2013/02/26,2352,佳世達          ,1383000,405000,0,0,10000,0,988000
2013/02/26,3231,緯創            ,5006265,4368000,0,1000,468000,124000,981265
2013/02/26,2834,臺企銀          ,2705000,1836066,0,3000,219000,116000,968934
2013/02/26,2301,光寶科          ,3921659,2653106,0,301000,29000,64000,932553
2013/02/26,2892,第一金          ,4584000,3045064,0,5000,60000,709000,884936
2013/02/26,2371,大同            ,1654000,781000,0,0,0,21000,852000
2013/02/26,1314,中石化          ,3048645,2083000,0,509287,1000000,608000,848358
2013/02/26,2106,建大            ,175954,79000,167000,0,803000,280000,786954
2013/02/26,1440,南紡            ,169000,181000,670000,1000,150000,31000,776000
2013/02/26,9907,統一實          ,1340000,816000,0,1000,250000,3000,770000
2013/02/26,1227,佳格            ,904000,226926,45000,0,99000,143000,678074
2013/02/26,3450,聯鈞            ,33000,37000,660000,20000,20000,90000,566000
2013/02/26,2820,華票            ,802000,255000,0,0,27000,20000,554000
2013/02/26,2439,美律            ,125000,105000,515000,0,15000,0,550000
2013/02/26,2458,義隆            ,404000,172000,616000,258000,345000,394000,541000
2013/02/26,4942,嘉彰            ,555000,25000,0,0,0,12000,518000
2013/02/26,2376,技嘉            ,501000,31000,0,0,0,0,470000
2013/02/26,2345,智邦            ,431000,20000,0,0,49000,0,460000
2013/02/26,6230,超眾            ,504000,27000,55000,55000,0,24000,453000
2013/02/26,2474,可成            ,760000,405392,100000,10000,210000,211203,443405
2013/02/26,2912,統一超          ,849000,431163,0,1000,0,15000,401837
2013/02/26,3596,智易            ,644000,15000,0,276000,46000,0,399000
2013/02/26,3034,聯詠            ,1106000,869669,100000,0,101000,45000,392331
2013/02/26,1476,儒鴻            ,296905,153000,326000,278000,272000,85000,378905
2013/02/26,2356,英業達          ,1924000,1528401,0,0,20000,37000,378599
2013/02/26,2520,冠德            ,447000,90000,0,0,32000,21000,368000
2013/02/26,2107,厚生            ,460000,48000,0,0,7000,52000,367000
2013/02/26,1560,中砂            ,479678,142000,28000,0,0,0,365678
2013/02/26,2809,京城銀          ,580000,181000,0,1000,154000,187000,365000
2013/02/26,1477,聚陽            ,152000,25000,237000,0,20000,24000,360000
2013/02/26,6282,康舒            ,384000,12000,0,0,127000,144000,355000
2013/02/26,2049,上銀            ,894000,411000,0,70000,15000,74000,354000
2013/02/26,1442,名軒            ,20000,7000,345000,0,0,5000,353000
2013/02/26,2535,達欣工          ,23000,34000,395000,0,0,37000,347000
2013/02/26,2337,旺宏            ,2477000,1758260,0,2000,69000,443000,342740
2013/02/26,5522,遠雄            ,530000,407205,204000,1000,8000,5000,328795
2013/02/26,2357,華碩            ,1508447,1126200,0,103000,55000,18000,316247
2013/02/26,2204,中華            ,575000,266868,0,1000,6000,3000,310132
2013/02/26,9939,宏全            ,361000,67000,80000,0,153000,230000,297000
2013/02/26,911616,杜康            ,323000,43000,0,0,0,0,280000
2013/02/26,3008,大立光          ,418000,121000,2000,38000,23000,13000,271000
2013/02/26,2542,興富發          ,386000,150343,0,0,29000,15000,249657
2013/02/26,2505,國揚            ,0,59000,0,0,490000,188000,243000
2013/02/26,3545,敦泰            ,0,185000,498000,100000,20000,1000,232000
2013/02/26,6152,百一            ,207000,16000,0,0,50000,15000,226000
2013/02/26,2347,聯強            ,1915000,1160256,0,516000,41000,57000,222744
2013/02/26,3044,健鼎            ,2112379,1892065,0,0,19000,18000,221314
2013/02/26,2014,中鴻            ,1000,78000,0,1000,300000,4000,218000
2013/02/26,8422,可寧衛          ,550000,300000,0,0,7000,41000,216000
2013/02/26,3030,德律            ,259000,27000,0,0,3000,29000,206000
2013/02/26,2402,毅嘉            ,10000,113000,0,0,301000,0,198000
2013/02/26,3673,F-TPK           ,821000,807379,342000,2000,103000,260229,196392
2013/02/26,2867,三商壽          ,190000,3000,0,0,0,0,187000
2013/02/26,2845,遠東銀          ,459000,257000,0,1000,0,14000,187000
2013/02/26,6153,嘉聯益          ,361000,174000,0,0,2000,3000,186000
2013/02/26,9105,泰金寶          ,300000,118000,0,0,0,0,182000
2013/02/26,2606,裕民            ,744000,555149,0,1000,8000,14000,181851
2013/02/26,0050,台灣50          ,163000,290000,0,0,3069000,2762000,180000
2013/02/26,006206,元上證          ,396000,19000,0,0,1103000,1300000,180000
2013/02/26,2498,宏達電          ,920304,643000,0,95000,175000,182000,175304
2013/02/26,2504,國產            ,280000,86000,0,1000,0,26000,167000
2013/02/26,1201,味全            ,164000,18000,50000,0,19000,50000,165000
2013/02/26,2015,豐興            ,347000,203977,0,0,0,1000,142023
2013/02/26,1217,愛之味          ,471000,108000,0,200000,0,26000,137000
2013/02/26,911610,聯環            ,152000,20000,0,0,0,0,132000
2013/02/26,1802,台玻            ,348000,434092,0,1000,222000,5000,129908
2013/02/26,2374,佳能            ,93000,14000,50000,0,0,0,129000
2013/02/26,2605,新興            ,216000,92000,0,0,6000,2000,128000
2013/02/26,2406,國碩            ,182035,65000,0,0,11000,1000,127035
2013/02/26,3698,隆達            ,586000,31000,100000,481000,59000,106000,127000
2013/02/26,3149,正達            ,87000,14000,100000,0,0,47000,126000
2013/02/26,5305,敦南            ,144000,19000,0,0,0,0,125000
2013/02/26,2440,太空梭          ,133000,12000,0,0,0,0,121000
2013/02/26,912398,友佳            ,118000,0,0,0,0,0,118000
2013/02/26,1905,華紙            ,739070,112000,400000,907070,0,2000,118000
2013/02/26,3474,華亞科          ,710000,595501,0,0,0,0,114499
