年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/04/24,2883,開發金          ,19028000,8601000,0,6000,4483000,1970000,12934000
2013/04/24,0050,台灣50          ,7915000,727000,0,0,3086000,738000,9536000
2013/04/24,2890,永豐金          ,9897000,1981513,0,208000,1607000,506000,8808487
2013/04/24,2888,新光金          ,5100000,156000,0,4000,3856000,454000,8342000
2013/04/24,2409,友達            ,32223000,21553000,0,2629000,5069000,4850000,8260000
2013/04/24,2303,聯電            ,9707000,4489186,2371000,5000,411000,256000,7738814
2013/04/24,1303,南亞            ,8792000,2530149,884000,3000,377000,855000,6664851
2013/04/24,2311,日月光          ,11669000,2518242,3155000,5212000,1507000,2172000,6428758
2013/04/24,2475,華映            ,7093000,767000,0,0,0,0,6326000
2013/04/24,2881,富邦金          ,6449000,4191899,1765000,40000,1525000,381000,5126101
2013/04/24,1216,統一            ,4699000,1188637,660000,72000,1163000,414000,4847363
2013/04/24,2891,中信金          ,18692271,13423389,0,1189963,1132000,959000,4251919
2013/04/24,2823,中壽            ,3981000,1200883,415000,2000,706000,140000,3759117
2013/04/24,2880,華南金          ,3907000,168000,0,6000,61000,68000,3726000
2013/04/24,2498,宏達電          ,3952000,744558,18000,0,707000,376000,3556442
2013/04/24,2885,元大金          ,9110000,7360517,0,4000,1563000,155000,3153483
2013/04/24,2412,中華電          ,4235000,665486,0,544000,24000,7000,3042514
2013/04/24,3481,群創            ,17056000,13746000,534000,3081000,3712000,1441000,3034000
2013/04/24,2887,台新金          ,5466000,3507250,63000,2000,1719000,916000,2822750
2013/04/24,2331,精英            ,844000,9000,0,2000,2008000,97000,2744000
2013/04/24,2534,宏盛            ,645500,96000,570000,1000,1754000,215000,2657500
2013/04/24,8078,華寶            ,3439000,519000,0,0,266000,574000,2612000
2013/04/24,1101,台泥            ,3135000,414000,420000,425000,83000,440000,2359000
2013/04/24,2801,彰銀            ,2838000,563000,0,3000,89000,76000,2285000
2013/04/24,2002,中鋼            ,5626000,3497038,0,6000,80000,78000,2124962
2013/04/24,6116,彩晶            ,2686000,1054000,0,0,624000,224000,2032000
2013/04/24,2892,第一金          ,2953000,994000,0,3000,80000,46000,1990000
2013/04/24,6239,力成            ,563000,350166,376000,0,2871000,1496000,1963834
2013/04/24,1476,儒鴻            ,3018000,587000,228000,466000,225000,508000,1910000
2013/04/24,2337,旺宏            ,5212000,2852000,0,3000,204000,790000,1771000
2013/04/24,2371,大同            ,2678000,970000,0,1000,14000,0,1721000
2013/04/24,1102,亞泥            ,2409000,688000,0,3000,6000,63000,1661000
2013/04/24,2809,京城銀          ,879500,78000,0,0,869000,94000,1576500
2013/04/24,2356,英業達          ,1577000,96000,0,3000,52000,0,1530000
2013/04/24,1301,台塑            ,4223000,3568605,0,20000,946000,107000,1473395
2013/04/24,2454,聯發科          ,3278000,1651630,6000,2000,144000,334000,1440370
2013/04/24,2449,京元電          ,1653500,781000,450000,2000,512000,432000,1400500
2013/04/24,1507,永大            ,1985000,55000,0,421000,16000,130000,1395000
2013/04/24,8213,志超            ,1315000,116000,0,1000,349000,154000,1393000
2013/04/24,2884,玉山金          ,3510000,2306000,0,2000,363000,201000,1364000
2013/04/24,2006,東鋼            ,1409000,90000,0,1000,0,0,1318000
2013/04/24,1532,勤美            ,97000,33000,1285000,100000,408000,367000,1290000
2013/04/24,2474,可成            ,1726000,491000,100000,400000,901000,569000,1267000
