年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/12/09,00637L,滬深2X          ,0,0,0,0,177000,215000,45851000,11754000,34059000,17700045851000,21500011754000
2015/12/09,00632R,T50反1          ,49000,0,6226000,0,6817000,1203000,17733000,4439000,25183000,681700017733000,12030004439000
2015/12/09,00633L,上証2X          ,199000,149000,0,0,213000,181000,33905000,19048000,14939000,21300033905000,18100019048000
2015/12/09,3231,緯創            ,13825000,5609000,2490000,0,60000,0,2343000,1676000,11433000,600002343000,01676000
2015/12/09,3519,綠能            ,4140000,428550,0,0,510000,716000,0,0,3505450,5100000,7160000
2015/12/09,2610,華航            ,3345000,2821319,0,0,0,0,3151000,276000,3398681,03151000,0276000
2015/12/09,2455,全新            ,2343000,1833000,1474000,0,226000,195000,1213000,127000,3101000,2260001213000,195000127000
2015/12/09,0061,寶滬深          ,571000,0,0,0,371000,60000,2863000,1075000,2670000,3710002863000,600001075000
2015/12/09,2618,長榮航          ,2589000,3631195,0,60000,292000,0,3149000,58000,2280805,2920003149000,058000
2015/12/09,2867,三商壽          ,2992000,1254000,0,0,0,5000,9000,40000,1702000,09000,500040000
2015/12/09,1704,榮化            ,1595000,655000,111000,0,147000,33000,847000,358000,1654000,147000847000,33000358000
2015/12/09,6116,彩晶            ,2024000,399000,0,0,10000,15000,0,162000,1458000,100000,15000162000
2015/12/09,3017,奇鋐            ,3931000,401747,0,854000,41000,407000,177000,1136000,1350253,41000177000,4070001136000
2015/12/09,4934,太極            ,1831000,520000,0,0,3000,5000,0,0,1309000,30000,50000
2015/12/09,3576,新日光          ,3053000,1822000,0,0,150000,56000,0,42000,1283000,1500000,5600042000
2015/12/09,2377,微星            ,2508000,924000,263000,500000,69000,118000,101000,145000,1254000,69000101000,118000145000
2015/12/09,2337,旺宏            ,1347000,197000,0,0,0,0,0,0,1150000,00,00
2015/12/09,9945,潤泰新          ,2556000,1521000,0,0,124000,15000,101000,152000,1093000,124000101000,15000152000
2015/12/09,00641R,日本反          ,0,0,0,0,200000,0,4004000,3172000,1032000,2000004004000,03172000
2015/12/09,4958,F-臻鼎          ,1979000,851000,0,93000,0,16000,16000,64000,971000,016000,1600064000
2015/12/09,2356,英業達          ,2078000,5286000,1140000,0,323000,26000,3158000,439000,948000,3230003158000,26000439000
2015/12/09,4119,旭富            ,1050000,89638,0,0,12000,54000,0,0,918362,120000,540000
2015/12/09,1314,中石化          ,6566000,5618000,0,0,0,0,24000,120000,852000,024000,0120000
2015/12/09,4960,奇美材          ,1680000,764450,0,0,0,4000,9000,79102,841448,09000,400079102
2015/12/09,5388,中磊            ,1281000,106000,14000,185000,85000,211000,64000,142000,800000,8500064000,211000142000
2015/12/09,6285,啟??            ,902000,183000,65000,0,97000,99000,104000,97000,789000,97000104000,9900097000
2015/12/09,8046,南電            ,929000,352000,0,0,21000,3000,186000,45000,736000,21000186000,300045000
