年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/07/16,2324,仁寶            ,25360000,8893000,320000,31000,4098000,1344000,19510000
2014/07/16,2886,兆豐金          ,25838061,5908000,1350000,0,1675000,3506064,19448997
2014/07/16,2823,中壽            ,1973000,3332000,460000,50000,16272000,633128,14689872
2014/07/16,2891,中信金          ,38330000,32398392,2266000,0,4038000,1073000,11162608
2014/07/16,2883,開發金          ,21455100,12629000,5800000,0,2459000,6434000,10651100
2014/07/16,2311,日月光          ,26688615,17182500,364000,593000,224000,501000,9000115
2014/07/16,3231,緯創            ,16854000,8162000,622000,0,291000,633022,8971978
2014/07/16,2353,宏??            ,10391000,5113000,0,0,8014000,4406000,8886000
2014/07/16,2885,元大金          ,13851000,3532000,0,0,1681000,3230000,8770000
2014/07/16,2371,大同            ,1780000,2390000,0,0,9335000,616000,8109000
2014/07/16,1101,台泥            ,10648000,7337000,154000,0,4183000,752000,6896000
2014/07/16,2402,毅嘉            ,7569000,1728000,814000,94000,1651000,1812000,6400000
2014/07/16,2384,勝華            ,7563000,1321000,0,0,314000,501000,6055000
2014/07/16,2884,玉山金          ,10399000,4429835,232000,0,251000,412780,6039385
2014/07/16,2352,佳世達          ,3149000,1085810,0,0,6325000,2817000,5571190
2014/07/16,2882,國泰金          ,11073000,4780000,225000,0,1816000,3156000,5178000
2014/07/16,2327,國巨            ,4495000,1149000,0,0,1517000,717000,4146000
2014/07/16,3481,群創            ,23825339,7414000,0,624000,4140000,15901000,4026339
2014/07/16,2834,臺企銀          ,4449000,1533000,0,0,164000,53400,3026600
2014/07/16,1711,永光            ,634000,1168000,2439000,30000,2229000,1266000,2838000
2014/07/16,2337,旺宏            ,4003000,1561000,0,0,0,65348,2376652
2014/07/16,2344,華邦電          ,2360000,488000,0,0,397000,427000,1842000
2014/07/16,3045,台灣大          ,3098000,1241000,51000,0,0,78000,1830000
2014/07/16,3704,合勤控          ,2189000,30000,0,0,129000,472000,1816000
2014/07/16,2301,光寶科          ,2909000,925000,48000,0,0,301000,1731000
2014/07/16,2206,三陽            ,143000,475000,0,0,2465000,424000,1709000
2014/07/16,2332,友訊            ,221000,199980,0,0,1715000,95000,1641020
2014/07/16,2368,金像電          ,1833000,137000,0,0,0,68000,1628000
2014/07/16,2801,彰銀            ,3905000,2485000,0,0,421000,214620,1626380
2014/07/16,6257,矽格            ,1891000,198000,0,0,34000,253000,1474000
2014/07/16,5264,F-鎧勝          ,2875000,331000,120000,60000,65000,1243000,1426000
2014/07/16,0061,寶滬深          ,1000,200000,0,0,3884000,2316000,1369000
2014/07/16,3061,璨圓            ,1503000,87000,0,0,60000,115000,1361000
2014/07/16,1504,東元            ,2565000,1183000,0,0,44000,79000,1347000
2014/07/16,2313,華通            ,2487000,707320,0,469000,175000,152000,1333680
2014/07/16,1310,台苯            ,1303000,29000,0,0,114000,104000,1284000
2014/07/16,2915,潤泰全          ,1223000,166210,0,75000,411000,144000,1248790
2014/07/16,2436,偉詮電          ,60000,79000,945000,0,318000,22000,1222000
2014/07/16,9938,百和            ,319000,37000,479000,0,710000,290000,1181000
2014/07/16,2887,台新金          ,5541000,3105000,272000,0,483000,2011034,1179966
2014/07/16,4532,瑞智            ,220000,264000,80000,0,1255000,126000,1165000
2014/07/16,3019,亞光            ,40000,166000,0,0,1426000,172000,1128000
2014/07/16,2308,台達電          ,2095072,929000,156000,4000,1000,204000,1115072
2014/07/16,1102,亞泥            ,2085000,968000,0,0,9000,27163,1098837
2014/07/16,9945,潤泰新          ,1992000,1086635,0,0,368000,209170,1064195
2014/07/16,1416,廣豐            ,1029000,27000,0,0,0,0,1002000
2014/07/16,1460,宏遠            ,564000,32000,0,0,443000,0,975000
2014/07/16,1303,南亞            ,4056000,2624000,420000,0,250000,1207230,894770
2014/07/16,8101,華冠            ,965000,135000,0,0,62000,8000,884000
2014/07/16,006205,FB上証          ,0,0,0,0,2715000,1848000,867000
2014/07/16,2385,群光            ,1253000,346000,4000,0,14000,65000,860000
2014/07/16,6202,盛群            ,1030000,241295,0,10000,168000,115000,831705
2014/07/16,4938,和碩            ,4841605,3439000,0,50000,136000,658000,830605
2014/07/16,1402,遠東新          ,1389000,558000,0,0,4000,15696,819304
2014/07/16,3034,聯詠            ,1787860,711000,14000,20000,145000,489000,726860
2014/07/16,2605,新興            ,732000,11000,0,0,0,2000,719000
2014/07/16,8105,凌巨            ,814000,13000,0,0,0,82000,719000
2014/07/16,2323,中環            ,947000,35000,0,0,382000,626000,668000
2014/07/16,2382,廣達            ,1884605,1542000,350000,109000,292000,212000,663605
2014/07/16,6251,定穎            ,915000,173000,0,0,0,100174,641826
2014/07/16,2340,光磊            ,866000,127000,0,0,84000,183000,640000
2014/07/16,6243,迅杰            ,665000,36000,0,0,0,5000,624000
2014/07/16,2448,晶電            ,1235000,735000,0,11000,378000,254000,613000
2014/07/16,2892,第一金          ,5054000,4502150,100000,0,297000,361999,586851
2014/07/16,6285,啟??            ,787000,6000,0,0,84000,283000,582000
2014/07/16,2486,一詮            ,52000,151000,514000,0,154000,4000,565000
2014/07/16,2515,中工            ,567000,14000,0,0,0,0,553000
2014/07/16,0055,寶金融          ,0,33000,150000,0,924000,498000,543000
2014/07/16,006206,元上證          ,0,0,0,0,741000,206000,535000
2014/07/16,2609,陽明            ,772000,128000,0,0,165000,283000,526000
2014/07/16,2903,遠百            ,609000,126000,0,0,42000,1000,524000
2014/07/16,1210,大成            ,549000,90000,0,30000,205000,114000,520000
2014/07/16,1409,新纖            ,967000,101000,0,0,22000,386000,502000
2014/07/16,6120,達運            ,490000,10000,0,0,20000,6000,494000
2014/07/16,2501,國建            ,501000,0,0,0,11000,24000,488000
2014/07/16,01002T,國泰R1          ,507000,22000,0,0,0,0,485000
2014/07/16,2355,敬鵬            ,731000,76000,0,190000,117000,108000,474000
2014/07/16,2393,億光            ,1313000,824545,0,0,51000,80000,459455
2014/07/16,1326,台化            ,1438000,730000,0,0,31000,286480,452520
2014/07/16,2345,智邦            ,637000,314000,0,0,137000,10000,450000
2014/07/16,2547,日勝生          ,571000,183245,0,0,89000,74067,402688
2014/07/16,9914,美利達          ,571000,288000,100000,0,104000,85000,402000
2014/07/16,6116,彩晶            ,1221000,900435,500000,0,200000,622000,398565
2014/07/16,6230,超眾            ,471000,25000,35000,100000,0,3000,378000
2014/07/16,2034,允強            ,610000,22000,0,320000,234000,125000,377000
2014/07/16,2492,華新科          ,276000,17000,0,0,121000,13000,367000
2014/07/16,3035,智原            ,761000,133000,0,0,38000,302000,364000
2014/07/16,2880,華南金          ,5309000,5215609,0,0,389151,138000,344542
2014/07/16,5522,遠雄            ,798000,462000,0,0,10000,5000,341000
2014/07/16,2489,瑞軒            ,768400,470000,0,0,58000,30000,326400
2014/07/16,3005,神基            ,263000,9000,0,0,65000,10000,309000
2014/07/16,4958,F-臻鼎          ,970000,491000,0,24000,111000,261000,305000
2014/07/16,0057,FB摩台          ,0,0,0,0,303000,1000,302000
2014/07/16,9907,統一實          ,934000,332265,0,489000,235000,48000,299735
2014/07/16,3026,禾伸堂          ,233000,1000,62000,0,0,3000,291000
2014/07/16,2104,中橡            ,179000,41000,0,0,150000,0,288000
2014/07/16,8016,矽創            ,444000,100000,0,0,0,64000,280000
2014/07/16,2451,創見            ,442000,138000,0,0,0,24000,280000
2014/07/16,2107,厚生            ,346000,38250,0,0,4000,38000,273750
2014/07/16,8011,台通            ,257000,2000,0,0,100000,82000,273000
2014/07/16,2538,基泰            ,297000,30000,0,0,0,0,267000
2014/07/16,8213,志超            ,111000,371000,0,0,596000,72604,263396
2014/07/16,3533,嘉澤            ,344000,81000,0,17000,60000,44000,262000
2014/07/16,2414,精技            ,65000,0,0,0,210000,20000,255000
2014/07/16,1909,榮成            ,90000,275149,0,0,441000,7000,248851
2014/07/16,2856,元富證          ,1004000,758000,0,0,0,0,246000
2014/07/16,2485,兆赫            ,126000,68000,0,0,251000,67000,242000
2014/07/16,2607,榮運            ,196000,28000,0,0,77000,4000,241000
2014/07/16,1717,長興            ,213000,399000,0,0,483000,61000,236000
2014/07/16,2497,怡利電          ,403000,181000,0,48000,63000,2000,235000
2014/07/16,2809,京城銀          ,865000,685000,126000,0,241000,314000,233000
2014/07/16,6412,群電            ,553000,247000,0,0,37000,112000,231000
2014/07/16,3036,文曄            ,330000,70275,0,0,82000,111000,230725
2014/07/16,1229,聯華            ,397000,134000,0,0,0,33000,230000
2014/07/16,3054,立萬利          ,239000,9000,0,0,0,1000,229000
2014/07/16,2204,中華            ,729000,365000,0,0,16000,152000,228000
2014/07/16,2476,鉅祥            ,239000,24000,0,0,15000,4000,226000
2014/07/16,2841,台開            ,235000,10000,0,0,0,0,225000
2014/07/16,3048,益登            ,192000,47000,0,0,82000,2000,225000
2014/07/16,2542,興富發          ,407000,195000,0,0,27202,20000,219202
2014/07/16,2201,裕隆            ,327000,36000,0,0,0,75000,216000
2014/07/16,2006,東鋼            ,176000,14000,0,0,66000,12000,216000
2014/07/16,2374,佳能            ,208000,0,0,0,18000,10000,216000
2014/07/16,0056,高股息          ,0,0,0,0,211000,2000,209000
2014/07/16,1455,集盛            ,223000,22000,0,0,0,10,200990
2014/07/16,3052,夆典            ,223000,25000,0,0,0,0,198000
2014/07/16,1789,神隆            ,300000,93000,0,0,13000,34000,186000
2014/07/16,2923,F-鼎固          ,255000,65000,0,0,0,5000,185000
2014/07/16,3017,奇鋐            ,231000,39000,0,0,0,8000,184000
2014/07/16,1701,中化            ,200000,18000,0,0,0,0,182000
2014/07/16,2103,台橡            ,237000,83506,0,0,39000,13000,179494
2014/07/16,3383,新世紀          ,159000,25000,0,0,51000,6000,179000
2014/07/16,2812,台中銀          ,1072000,678000,0,0,12000,227160,178840
2014/07/16,8103,瀚荃            ,336000,144000,0,0,0,19000,173000
2014/07/16,5907,F-大洋          ,12000,25000,202000,0,7000,26000,170000
2014/07/16,1340,F-勝悅          ,3000,0,166000,0,0,0,169000
2014/07/16,5534,長虹            ,233000,64755,0,0,0,1000,167245
2014/07/16,6271,同欣電          ,365000,24000,19000,8000,36000,224000,164000
2014/07/16,1532,勤美            ,363000,54000,0,150000,7000,2122,163878
2014/07/16,9105,泰金寶          ,162000,0,0,0,0,0,162000
2014/07/16,2615,萬海            ,400000,189000,0,0,0,51000,160000
2014/07/16,1710,東聯            ,359000,200000,0,0,121000,122300,157700
2014/07/16,1444,力麗            ,174000,17000,0,0,16000,15510,157490
2014/07/16,2484,希華            ,191000,8000,0,0,0,27000,156000
2014/07/16,2637,F-慧洋          ,179000,15000,0,0,0,9980,154020
2014/07/16,1234,黑松            ,166000,18000,0,0,0,0,148000
2014/07/16,8210,勤誠            ,6000,0,160000,0,0,20000,146000
2014/07/16,8112,至上            ,44000,4000,0,0,170000,66000,144000
2014/07/16,3535,晶彩科          ,2000,13000,0,0,154000,2000,141000
2014/07/16,3698,隆達            ,1579000,1043000,100000,500000,516000,514000,138000
2014/07/16,6191,精成科          ,130000,0,0,0,15000,7000,138000
2014/07/16,5434,崇越            ,260000,36000,0,0,0,86000,138000
2014/07/16,1447,力鵬            ,281000,47000,0,0,0,98801,135199
2014/07/16,3006,晶豪科          ,906000,276155,0,200000,136000,432000,133845
2014/07/16,1712,興農            ,228000,43000,0,0,0,53000,132000
2014/07/16,1708,東鹼            ,178000,426000,410000,0,10000,42200,129800
2014/07/16,8021,尖點            ,106000,567000,643000,0,0,53000,129000
2014/07/16,2023,燁輝            ,164000,37000,0,0,0,0,127000
2014/07/16,8110,華東            ,219000,31000,0,0,0,61000,127000
2014/07/16,2331,精英            ,624000,273090,0,0,321000,546580,125330
2014/07/16,1108,幸福            ,150000,26000,0,0,0,0,124000
2014/07/16,3014,聯陽            ,182000,71000,0,0,16000,3000,124000
2014/07/16,2102,泰豐            ,162000,39000,0,0,0,400,122600
2014/07/16,1589,F-永冠          ,39000,9000,115000,0,10000,32979,122021
2014/07/16,2505,國揚            ,137000,14000,0,0,0,1000,122000
2014/07/16,2357,華碩            ,902000,752260,14000,14000,32000,60000,121740
2014/07/16,3598,奕力            ,174000,52000,0,0,0,2000,120000
2014/07/16,2328,廣宇            ,165000,16000,0,0,12000,44000,117000
2014/07/16,3311,閎暉            ,93000,14000,0,0,40000,3000,116000
2014/07/16,2014,中鴻            ,165000,50000,0,0,0,0,115000
2014/07/16,9925,新保            ,123000,11000,0,0,0,0,112000
2014/07/16,3607,谷崧            ,38000,10000,86000,0,0,2000,112000
2014/07/16,3003,健和興          ,3000,141000,274000,0,0,25000,111000
2014/07/16,1417,嘉裕            ,132000,22000,0,0,0,0,110000
