年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/02/27,3481,群創            ,37812936,10101528,21412000,0,1332000,2044000,48411408
2013/02/27,2881,富邦金          ,12931000,4117628,526000,0,472000,1224000,8587372
2013/02/27,2884,玉山金          ,12256919,3471000,302000,600000,135000,132000,8490919
2013/02/27,2353,宏??            ,10696529,4580000,6000,0,2967000,1322000,7767529
2013/02/27,2311,日月光          ,14162000,6976996,0,50000,444000,804000,6775004
2013/02/27,1216,統一            ,11969000,7535683,1680000,79000,580000,218000,6396317
2013/02/27,2301,光寶科          ,6754372,1675237,0,0,10000,168000,4921135
2013/02/27,2882,國泰金          ,16559900,12608213,944000,542000,636000,629000,4360687
2013/02/27,2105,正新            ,5014000,1486271,109000,0,324000,294000,3666729
2013/02/27,2890,永豐金          ,9945570,4862080,250000,23000,497000,2639000,3168490
2013/02/27,2891,中信金          ,9547240,5788523,0,34000,778000,1372000,3130717
2013/02/27,1605,華新            ,5744500,3118155,359000,1000,1871000,1786000,3069345
2013/02/27,2357,華碩            ,3704075,1225569,85000,181000,134000,86000,2430506
2013/02/27,2886,兆豐金          ,19447000,13150345,0,1829250,313000,2759000,2021405
2013/02/27,2892,第一金          ,8259000,5822611,0,524000,291000,183000,2020389
2013/02/27,3698,隆達            ,464000,362000,1364000,0,430000,213000,1683000
2013/02/27,2454,聯發科          ,3425000,1912194,159000,45000,210000,191000,1645806
2013/02/27,1102,亞泥            ,7219614,5286037,9000,0,108000,464000,1586577
2013/02/27,3545,敦泰            ,96000,4000,1738000,257000,0,0,1573000
2013/02/27,2501,國建            ,1249000,231000,500000,0,0,0,1518000
2013/02/27,2449,京元電          ,2537000,1536000,70000,0,839000,426000,1484000
2013/02/27,910579,歐聖            ,1365000,0,0,0,0,0,1365000
2013/02/27,2379,瑞昱            ,1643000,464300,180000,0,46000,50000,1354700
2013/02/27,9904,寶成            ,3889996,2316301,355000,435000,112000,262000,1343695
2013/02/27,2912,統一超          ,2050000,874306,47000,0,0,32000,1190694
2013/02/27,2385,群光            ,1753000,542084,91000,200000,29000,14000,1116916
2013/02/27,2458,義隆            ,732000,389000,450000,0,557000,245000,1105000
2013/02/27,3673,F-TPK           ,2473000,1391662,118000,0,15000,125000,1089338
2013/02/27,2324,仁寶            ,5230816,4088353,0,0,319000,463384,998079
2013/02/27,2347,聯強            ,4246000,2784521,0,440000,9000,38000,992479
2013/02/27,2315,神達            ,1290000,41000,0,0,99000,359000,989000
2013/02/27,2356,英業達          ,2635000,1636242,0,0,0,41000,957758
2013/02/27,2520,冠德            ,995000,93000,0,1301000,1382000,39000,944000
2013/02/27,2474,可成            ,1524204,548450,16000,0,38000,161000,868754
2013/02/27,5871,F-中租          ,3631041,2221248,0,471000,197000,324000,811793
2013/02/27,8078,華寶            ,821000,35000,0,0,0,43000,743000
2013/02/27,2448,晶電            ,1367000,988844,343000,75000,166000,124000,688156
2013/02/27,2106,建大            ,299000,116553,586000,156000,190000,122000,680447
2013/02/27,2880,華南金          ,4562000,4978036,0,20000,1331000,221000,673964
2013/02/27,3030,德律            ,689000,66000,0,0,23000,31000,615000
2013/02/27,2352,佳世達          ,1209000,624000,0,0,30000,0,615000
2013/02/27,1201,味全            ,270000,86571,243000,21000,206000,5000,606429
2013/02/27,6005,群益證          ,1202000,590588,0,6000,0,0,605412
2013/02/27,9105,泰金寶          ,613000,8000,0,0,0,0,605000
2013/02/27,3045,台灣大          ,3801100,3221672,0,0,18000,10000,587428
2013/02/27,1560,中砂            ,582000,39000,15000,0,20000,1000,577000
2013/02/27,1477,聚陽            ,601000,105493,0,0,81000,41000,535507
2013/02/27,3044,健鼎            ,3419000,2689275,0,240000,209000,195000,503725
2013/02/27,4958,F-臻鼎          ,1032000,338250,0,185600,93000,162000,439150
2013/02/27,2392,正崴            ,630000,194894,0,0,1000,5000,431106
2013/02/27,2542,興富發          ,723200,293253,0,1000,17000,16000,429947
2013/02/27,2312,金寶            ,495000,72000,0,0,0,0,423000
2013/02/27,2369,菱生            ,190000,21000,254000,0,0,0,423000
2013/02/27,2331,精英            ,245000,27000,0,0,264000,78000,404000
2013/02/27,2406,國碩            ,452000,59000,0,0,4000,0,397000
2013/02/27,2375,智寶            ,391000,12000,0,0,0,0,379000
2013/02/27,1726,永記            ,329600,37000,80000,0,1000,0,373600
2013/02/27,8422,可寧衛          ,821000,439000,0,0,7000,19000,370000
2013/02/27,1440,南紡            ,135000,114410,300000,0,60000,14000,366590
2013/02/27,1442,名軒            ,1000,19000,376000,0,0,0,358000
2013/02/27,2847,大眾銀          ,313000,85000,0,0,149000,30000,347000
2013/02/27,2014,中鴻            ,150000,107000,0,0,300000,0,343000
2013/02/27,6116,彩晶            ,440000,105000,0,0,0,0,335000
2013/02/27,2801,彰銀            ,3256000,2911507,0,16000,281000,286000,323493
2013/02/27,1437,勤益控          ,368000,45000,0,0,0,0,323000
