年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/03/04,2384,勝華            ,31240000,6234000,2425000,0,533000,3000,27961000
2013/03/04,3481,群創            ,21716000,13866000,2992000,3599000,5878000,1884000,11237000
2013/03/04,2311,日月光          ,10473000,8137000,1326000,38000,2067000,417000,5274000
2013/03/04,2454,聯發科          ,7523000,4352172,545000,0,301000,167000,3849828
2013/03/04,2882,國泰金          ,15303000,11335220,40000,324000,1136000,1133000,3686780
2013/03/04,4938,和碩            ,8482000,4422000,1016000,1941000,768000,763000,3140000
2013/03/04,2449,京元電          ,4617000,3244857,1970000,100000,210000,450000,3002143
2013/03/04,2608,大榮            ,3011142,109000,0,0,0,2000,2900142
2013/03/04,2458,義隆            ,1452200,705000,1635000,145000,267000,65000,2439200
2013/03/04,3474,華亞科          ,3229000,1123000,0,0,0,0,2106000
2013/03/04,2325,矽品            ,4195600,4043000,1598000,0,480000,171000,2059600
2013/03/04,006206,元上證          ,1516000,100000,0,17000,2547000,2177000,1769000
2013/03/04,1605,華新            ,5842000,4385000,0,0,421000,171000,1707000
2013/03/04,2385,群光            ,3834000,2454195,40000,0,116000,19000,1516805
2013/03/04,2823,中壽            ,5717000,3205000,0,55000,477000,1452000,1482000
2013/03/04,3030,德律            ,1564000,67000,0,0,281000,377000,1401000
2013/03/04,6176,瑞儀            ,2020730,620241,200000,177140,18000,73000,1368349
2013/03/04,2837,萬泰銀          ,100000,502152,0,64000,1910000,136000,1307848
2013/03/04,3698,隆達            ,1470000,201000,1130000,0,397000,1519000,1277000
2013/03/04,3061,璨圓            ,1700000,162000,0,0,95000,365000,1268000
2013/03/04,1582,信錦            ,1322000,176000,150000,0,0,30000,1266000
2013/03/04,9914,美利達          ,1860000,688142,191000,128000,138000,122000,1250858
2013/03/04,2912,統一超          ,2259000,1055000,0,0,0,6000,1198000
2013/03/04,2105,正新            ,3400000,2325000,720000,34000,381000,1016000,1126000
2013/03/04,1532,勤美            ,81000,267000,0,0,1447000,201000,1060000
2013/03/04,2337,旺宏            ,6134499,5770000,0,0,1459000,849000,974499
2013/03/04,5871,F-中租          ,2954000,1801000,0,35000,82000,267000,933000
2013/03/04,2501,國建            ,1276000,755000,270000,0,138000,11000,918000
2013/03/04,3231,緯創            ,4407000,3817000,100000,30000,68000,80000,648000
