年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/03/04,2402,毅嘉            ,8066000,2216000,0,0,400000,0,6250000
2014/03/04,3474,華亞科          ,10720000,5978000,400000,220000,1476000,224000,6174000
2014/03/04,2311,日月光          ,10490528,6059000,400000,200000,464000,197000,4898528
2014/03/04,2382,廣達            ,6733000,2361000,0,264000,4000,52000,4060000
2014/03/04,2890,永豐金          ,8374000,3990000,0,0,60000,390000,4054000
2014/03/04,0050,台灣50          ,1271000,204000,0,0,2411000,778000,2700000
2014/03/04,2891,中信金          ,17003000,15649284,1363000,302000,1123000,848000,2689716
2014/03/04,1605,華新            ,4190000,1717283,0,0,459000,305000,2626717
2014/03/04,3576,新日光          ,3290000,847000,0,0,624000,551000,2516000
2014/03/04,9904,寶成            ,4901028,2486000,0,0,46310,62000,2399338
2014/03/04,3698,隆達            ,5016000,6549000,968000,384000,3489000,380000,2160000
2014/03/04,2312,金寶            ,2092000,359000,0,0,605000,509000,1829000
2014/03/04,2439,美律            ,146000,282212,1036000,9000,895000,223000,1562788
2014/03/04,6196,帆宣            ,10000,85000,1100000,0,552000,25000,1552000
2014/03/04,6271,同欣電          ,2721000,1163000,511000,71000,185000,727000,1456000
2014/03/04,3591,艾笛森          ,1555000,545000,240000,0,150000,0,1400000
2014/03/04,2206,三陽            ,1380000,611560,0,0,686000,99000,1355440
2014/03/04,2618,長榮航          ,2353000,1356000,0,0,480000,131000,1346000
2014/03/04,2106,建大            ,367000,260000,1071000,0,275000,173000,1280000
2014/03/04,2352,佳世達          ,1006000,1000,0,0,200000,0,1205000
2014/03/04,2344,華邦電          ,2029000,176000,0,0,445000,1119000,1179000
2014/03/04,3005,神基            ,1839000,673000,0,0,0,0,1166000
2014/03/04,3057,喬鼎            ,1251000,214000,0,0,167000,58000,1146000
2014/03/04,2371,大同            ,1162000,626897,0,0,592000,61000,1066103
2014/03/04,2809,京城銀          ,1255000,251000,0,0,29000,0,1033000
2014/03/04,2913,農林            ,1182000,832000,0,0,869000,229000,990000
2014/03/04,2464,盟立            ,510000,87000,0,0,723000,225000,921000
2014/03/04,8110,華東            ,682000,116000,0,0,349000,0,915000
2014/03/04,2369,菱生            ,1315000,410000,0,0,0,0,905000
2014/03/04,3022,威強電          ,1091000,98000,0,0,198000,346000,845000
2014/03/04,1440,南紡            ,272000,115000,0,0,839000,157000,839000
2014/03/04,2354,鴻準            ,1173236,336892,0,0,0,0,836344
2014/03/04,2332,友訊            ,909000,30000,0,0,161000,231000,809000
2014/03/04,2454,聯發科          ,2661000,1506780,0,164000,54000,249000,795220
2014/03/04,3042,晶技            ,76000,343000,450000,380000,1188000,228000,763000
2014/03/04,1715,萬洲            ,931000,90000,0,0,0,105000,736000
