年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/01/26,2330,台積電          ,41700000,18976083,295000,82000,356000,189000,16000,440000,22679917,35600016000,189000440000
2015/01/26,2409,友達            ,20894000,4215858,2906000,3868000,3000000,3540000,5805000,476000,20505142,30000005805000,3540000476000
2015/01/26,3474,華亞科          ,17719000,3621000,66000,1237000,747000,0,2642000,1004000,15312000,7470002642000,01004000
2015/01/26,2317,鴻海            ,23414700,10757725,1813000,165120,870000,705000,2635000,2559000,14545855,8700002635000,7050002559000
2015/01/26,0050,台灣50          ,14384000,802000,0,65000,7000,194000,1272000,1943000,12659000,70001272000,1940001943000
2015/01/26,2610,華航            ,11446500,3225000,76000,0,3100000,1456000,0,0,9941500,31000000,14560000
2015/01/26,2887,台新金          ,11757851,2457113,518000,0,0,0,301000,1452000,8667738,0301000,01452000
2015/01/26,2609,陽明            ,5053000,821000,2828000,1000000,1650000,1528000,2252000,191000,8243000,16500002252000,1528000191000
2015/01/26,2311,日月光          ,11839000,3517290,66000,0,6000,0,170000,1244000,7319710,6000170000,01244000
2015/01/26,2313,華通            ,867000,912000,185000,0,252000,10000,6846000,328000,6900000,2520006846000,10000328000
2015/01/26,2883,開發金          ,11416000,5501643,0,70000,20000,40000,774000,431000,6167357,20000774000,40000431000
2015/01/26,2325,矽品            ,10261000,4737863,26000,46000,356000,6000,275000,56000,6072137,356000275000,600056000
2015/01/26,2618,長榮航          ,2257000,555573,3052000,173000,1054000,512000,636000,353000,5405427,1054000636000,512000353000
2015/01/26,2603,長榮            ,7825000,6957000,449000,96000,1290000,501000,2196000,171000,4035000,12900002196000,501000171000
2015/01/26,3051,力特            ,3650000,0,0,0,0,0,0,0,3650000,00,00
2015/01/26,0061,寶滬深          ,500000,249000,1831000,0,200000,0,4845000,3567000,3560000,2000004845000,03567000
2015/01/26,006205,FB上証          ,0,1608000,2615000,0,277000,100000,8693000,6359000,3518000,2770008693000,1000006359000
2015/01/26,2454,聯發科          ,4468700,1317357,222000,39000,22000,119000,295000,25000,3507343,22000295000,11900025000
2015/01/26,2308,台達電          ,5873000,2480494,514000,96000,22000,131000,50000,344000,3407506,2200050000,131000344000
2015/01/26,2324,仁寶            ,5220000,1036000,300000,0,90000,300000,104000,1543411,2834589,90000104000,3000001543411
2015/01/26,2352,佳世達          ,96000,1148000,0,0,0,91000,4011000,401000,2467000,04011000,91000401000
2015/01/26,2354,鴻準            ,2310000,783623,139000,13000,678000,20000,99000,75000,2334377,67800099000,2000075000
2015/01/26,6269,台郡            ,1700000,107000,41000,0,666000,176000,211000,92000,2243000,666000211000,17600092000
2015/01/26,3702,大聯大          ,3547000,1968000,0,0,377000,54000,324000,170000,2056000,377000324000,54000170000
2015/01/26,3044,健鼎            ,2762000,1145000,113000,0,0,0,386000,148000,1968000,0386000,0148000
2015/01/26,2356,英業達          ,5213000,6966176,400000,0,705000,96000,3038000,467000,1826824,7050003038000,96000467000
2015/01/26,2367,燿華            ,1767000,215000,0,0,300000,30000,0,0,1822000,3000000,300000
2015/01/26,2402,毅嘉            ,1842000,269000,0,0,0,0,199000,91000,1681000,0199000,091000
2015/01/26,3698,隆達            ,1670000,164000,0,0,21000,70000,191000,24000,1624000,21000191000,7000024000
2015/01/26,4938,和碩            ,4735293,2078000,0,1205000,138000,40000,179000,231000,1498293,138000179000,40000231000
2015/01/26,3673,F-TPK           ,2174748,803195,0,0,135000,110000,299000,210000,1485553,135000299000,110000210000
2015/01/26,6282,康舒            ,1685000,374000,0,0,23000,60000,458000,309000,1423000,23000458000,60000309000
2015/01/26,2049,上銀            ,1154734,208000,18000,0,25000,0,406000,27000,1368734,25000406000,027000
2015/01/26,1710,東聯            ,1723000,239000,0,0,0,230000,110000,76000,1288000,0110000,23000076000
2015/01/26,2881,富邦金          ,5529328,4361338,0,66000,0,9000,250000,150000,1192990,0250000,9000150000
2015/01/26,5469,瀚宇博          ,730000,348000,809000,0,36000,40000,0,0,1187000,360000,400000
2015/01/26,2301,光寶科          ,2929000,2149492,0,0,245000,50000,264000,55000,1183508,245000264000,5000055000
2015/01/26,4904,遠傳            ,1745000,961179,300000,0,80000,0,0,18000,1145821,800000,018000
2015/01/26,2492,華新科          ,167000,308000,0,0,768000,0,598000,92000,1133000,768000598000,092000
2015/01/26,2327,國巨            ,1655000,986000,0,0,110000,25000,419000,85000,1088000,110000419000,2500085000
2015/01/26,2498,宏達電          ,1392000,1066000,0,524000,165000,0,1131000,26000,1072000,1650001131000,026000
2015/01/26,1301,台塑            ,3976000,3376520,327000,0,0,122000,213000,2000,1015480,0213000,1220002000
2015/01/26,2497,怡利電          ,616000,20000,452000,23000,30000,71000,0,0,984000,300000,710000
2015/01/26,2392,正崴            ,972000,261000,150000,0,11000,15000,219000,128000,948000,11000219000,15000128000
2015/01/26,2886,兆豐金          ,4847000,2627296,0,228000,30000,1096000,0,62000,863704,300000,109600062000
2015/01/26,8150,南茂            ,1175000,334000,0,200000,208000,0,0,0,849000,2080000,00
2015/01/26,5880,合庫金          ,2357000,1532000,0,0,0,6000,0,0,819000,00,60000
2015/01/26,1216,統一            ,7197000,6238719,100000,0,0,32000,23000,231000,818281,023000,32000231000
2015/01/26,4958,F-臻鼎          ,595954,242000,1026000,0,70000,334000,119000,444000,790954,70000119000,334000444000
2015/01/26,3042,晶技            ,132000,122000,0,0,0,0,828000,67000,771000,0828000,067000
2015/01/26,0056,高股息          ,71000,0,0,0,0,0,678000,0,749000,0678000,00
2015/01/26,2062,橋椿            ,11000,110000,741000,0,100000,0,11000,13000,740000,10000011000,013000
2015/01/26,2809,京城銀          ,1162000,272000,0,0,0,0,42000,205000,727000,042000,0205000
2015/01/26,2385,群光            ,1071000,524490,0,0,0,0,0,4000,542510,00,04000
2015/01/26,3034,聯詠            ,2656187,1971000,0,80000,31000,37000,4000,83000,520187,310004000,3700083000
2015/01/26,1460,宏遠            ,2000,28000,200000,0,295000,0,0,0,469000,2950000,00
2015/01/26,2395,研華            ,511000,47677,0,0,5000,6000,0,0,462323,50000,60000
2015/01/26,1729,必翔            ,207000,275000,0,30000,1000,0,690000,137000,456000,1000690000,0137000
2015/01/26,2912,統一超          ,637867,392691,208000,0,0,0,0,0,453176,00,00
2015/01/26,1319,東陽            ,92000,224000,132000,0,2000,14000,470000,30000,428000,2000470000,1400030000
2015/01/26,3035,智原            ,1800000,672000,0,400000,10000,274000,50000,95000,419000,1000050000,27400095000
2015/01/26,8011,台通            ,401000,4000,0,0,0,0,0,0,397000,00,00
2015/01/26,2449,京元電          ,1723000,2263000,727000,0,261000,0,75000,147000,376000,26100075000,0147000
2015/01/26,2892,第一金          ,2121000,1726500,0,0,0,50000,0,38000,306500,00,5000038000
2015/01/26,1210,大成            ,500000,185000,0,0,0,0,10000,21000,304000,010000,021000
2015/01/26,1444,力麗            ,47000,444000,0,0,679000,1000,0,0,281000,6790000,10000
2015/01/26,1477,聚陽            ,167000,96000,110000,0,80000,41000,59000,1000,278000,8000059000,410001000
2015/01/26,6451,F-訊芯          ,30000,307000,200000,0,355000,0,0,0,278000,3550000,00
2015/01/26,2331,精英            ,475000,210000,0,0,0,0,19000,18000,266000,019000,018000
2015/01/26,2542,興富發          ,585164,345000,0,0,0,0,44000,22000,262164,044000,022000
2015/01/26,1702,南僑            ,240000,33000,0,0,29000,0,58000,36000,258000,2900058000,036000
2015/01/26,1215,卜蜂            ,270000,18000,0,0,0,1000,0,0,251000,00,10000
2015/01/26,2376,技嘉            ,1042000,803000,0,0,0,0,0,15000,224000,00,015000
2015/01/26,2103,台橡            ,930000,695000,0,0,0,8000,0,6000,221000,00,80006000
2015/01/26,2355,敬鵬            ,711000,286000,0,253000,34000,0,12000,1000,217000,3400012000,01000
2015/01/26,4935,F-茂林          ,194000,6000,0,0,15000,1000,0,0,202000,150000,10000
2015/01/26,6202,盛群            ,2000,387000,0,0,150000,25000,511000,52000,199000,150000511000,2500052000
2015/01/26,1582,信錦            ,44000,24000,188000,0,0,20000,22000,13000,197000,022000,2000013000
2015/01/26,2506,太設            ,211000,16000,0,0,0,1000,0,0,194000,00,10000
2015/01/26,1101,台泥            ,2596000,2356112,40000,50000,0,20000,8000,27000,190888,08000,2000027000
2015/01/26,2915,潤泰全          ,614000,480000,96000,0,12000,43000,0,13000,186000,120000,4300013000
2015/01/26,8016,矽創            ,293000,186000,10000,0,14000,108000,169000,9000,183000,14000169000,1080009000
2015/01/26,5522,遠雄            ,321000,139000,0,0,0,0,0,0,182000,00,00
2015/01/26,9935,慶豐富          ,178000,10000,0,0,0,0,0,0,168000,00,00
2015/01/26,2375,智寶            ,196000,37000,0,0,0,0,0,0,159000,00,00
2015/01/26,3559,全智科          ,93000,9000,0,0,69000,0,0,0,153000,690000,00
2015/01/26,1590,F-亞德          ,178000,32000,0,0,0,0,3000,0,149000,03000,00
2015/01/26,2362,藍天            ,354000,191000,0,0,0,20000,0,0,143000,00,200000
2015/01/26,2464,盟立            ,150000,12000,0,0,0,0,0,0,138000,00,00
2015/01/26,6196,帆宣            ,172000,49000,0,0,11000,0,0,0,134000,110000,00
2015/01/26,2489,瑞軒            ,466965,280000,0,0,0,0,0,53000,133965,00,053000
2015/01/26,3605,宏致            ,186000,53000,0,0,0,0,0,0,133000,00,00
2015/01/26,2456,奇力新          ,78000,31000,0,0,85000,0,0,0,132000,850000,00
2015/01/26,9906,欣巴巴          ,130000,4000,0,0,0,0,0,0,126000,00,00
2015/01/26,2903,遠百            ,430000,305000,0,0,0,0,0,0,125000,00,00
2015/01/26,3011,今皓            ,193000,71000,0,0,0,0,0,0,122000,00,00
2015/01/26,8112,至上            ,212000,90000,0,0,0,0,0,0,122000,00,00
2015/01/26,2484,希華            ,127000,6000,0,0,0,0,0,0,121000,00,00
2015/01/26,2329,華泰            ,162000,42000,0,0,0,0,0,0,120000,00,00
2015/01/26,2474,可成            ,2288170,2444732,604000,73000,39000,70000,55000,279000,119438,3900055000,70000279000
2015/01/26,2458,義隆            ,267000,135000,0,0,0,0,10000,25000,117000,010000,025000
2015/01/26,1802,台玻            ,357000,245000,0,0,0,0,0,0,112000,00,00
2015/01/26,2368,金像電          ,1298000,359000,273000,0,15000,250000,210000,1076000,111000,15000210000,2500001076000
2015/01/26,3406,玉晶光          ,187000,35000,0,27000,1000,1000,18000,34000,109000,100018000,100034000
2015/01/26,2412,中華電          ,1472000,1578249,0,0,210000,0,2000,4000,101751,2100002000,04000
2015/01/26,2605,新興            ,25000,109000,179000,0,0,0,0,0,95000,00,00
2015/01/26,910861,神州            ,95000,0,0,0,0,0,0,0,95000,00,00
2015/01/26,3661,F-世芯          ,85000,17000,50000,0,10000,34000,0,0,94000,100000,340000
2015/01/26,3682,亞太電          ,537000,431000,0,0,0,0,58000,73000,91000,058000,073000
2015/01/26,4934,太極            ,110000,19000,0,0,0,0,0,0,91000,00,00
2015/01/26,2606,裕民            ,184000,94000,0,0,0,0,0,0,90000,00,00
2015/01/26,2455,全新            ,189000,90000,0,0,0,12000,0,0,87000,00,120000
2015/01/26,2371,大同            ,40000,755000,0,0,0,26000,897000,70000,86000,0897000,2600070000
2015/01/26,2472,立隆電          ,40000,19000,0,26000,88000,0,0,0,83000,880000,00
2015/01/26,2437,旺詮            ,13000,32000,0,0,100000,0,0,0,81000,1000000,00
2015/01/26,9802,F-鈺齊          ,2000,5000,0,0,82000,0,0,0,79000,820000,00
2015/01/26,2451,創見            ,224000,143926,0,0,0,0,0,5000,75074,00,05000
2015/01/26,3598,奕力            ,161000,87000,1000,0,0,0,0,0,75000,00,00
2015/01/26,4994,傳奇            ,1000,5000,0,0,0,0,78000,0,74000,078000,00
2015/01/26,2908,特力            ,119000,147000,0,0,0,0,99000,0,71000,099000,00
2015/01/26,1303,南亞            ,1178000,1388351,0,0,280000,0,5000,6000,68649,2800005000,06000
2015/01/26,2353,宏??            ,1947000,1475000,0,0,30000,149000,132000,418000,67000,30000132000,149000418000
2015/01/26,6145,勁永            ,78000,7000,0,0,0,6000,0,0,65000,00,60000
2015/01/26,8454,富邦媒          ,321000,141700,27000,30000,42000,155000,0,0,63300,420000,1550000
2015/01/26,6283,淳安            ,85000,24000,0,0,0,0,0,0,61000,00,00
2015/01/26,2363,矽統            ,185000,124000,0,0,0,0,0,0,61000,00,00
2015/01/26,1438,裕豐            ,60000,0,0,0,0,0,0,0,60000,00,00
2015/01/26,6504,南六            ,83000,7000,0,20000,0,0,7000,4000,59000,07000,04000
2015/01/26,8271,宇瞻            ,90000,7000,0,0,0,25000,0,0,58000,00,250000
2015/01/26,3645,達邁            ,63000,5000,0,0,0,0,0,0,58000,00,00
2015/01/26,1476,儒鴻            ,451000,400000,0,21000,13000,0,24000,10000,57000,1300024000,010000
2015/01/26,910708,?琱j健          ,54000,0,0,0,0,0,0,0,54000,00,00
2015/01/26,3014,聯陽            ,77000,24000,0,0,0,0,0,0,53000,00,00
2015/01/26,6206,飛捷            ,55000,5000,0,0,5000,0,5000,8000,52000,50005000,08000
2015/01/26,4426,利勤            ,76000,25000,0,0,0,0,0,0,51000,00,00
2015/01/26,0053,寶電子          ,11000,0,0,0,0,0,39000,0,50000,039000,00
2015/01/26,3018,同開            ,63000,14000,0,0,0,0,0,0,49000,00,00
2015/01/26,2413,環科            ,56000,7000,0,0,11000,11000,0,0,49000,110000,110000
2015/01/26,3257,虹冠電          ,51000,2000,0,16020,15000,0,0,0,47980,150000,00
2015/01/26,5515,建國            ,61000,14000,0,0,0,0,0,0,47000,00,00
2015/01/26,6605,帝寶            ,74000,33000,5000,0,3000,0,3000,11000,41000,30003000,011000
2015/01/26,6166,凌華            ,83000,12000,0,0,17000,21000,0,29000,38000,170000,2100029000
2015/01/26,3027,盛達            ,41000,3000,0,0,0,0,0,0,38000,00,00
2015/01/26,2351,順德            ,43000,7000,0,0,1000,0,0,0,37000,10000,00
2015/01/26,3533,嘉澤            ,73000,35000,0,13000,6000,25000,35000,4000,37000,600035000,250004000
2015/01/26,4733,上緯            ,84000,3000,0,0,0,23000,4000,25000,37000,04000,2300025000
2015/01/26,9904,寶成            ,3077000,3337484,114000,30000,347000,0,116000,250000,36516,347000116000,0250000
2015/01/26,2390,云辰            ,50000,16000,0,0,0,0,5000,5000,34000,05000,05000
2015/01/26,2207,和泰車          ,120000,87000,0,0,0,0,0,0,33000,00,00
2015/01/26,2423,固緯            ,38000,5000,0,0,0,0,0,0,33000,00,00
2015/01/26,1201,味全            ,245000,474000,0,0,20000,0,241000,0,32000,20000241000,00
2015/01/26,1464,得力            ,44000,13000,0,0,0,0,0,0,31000,00,00
2015/01/26,2723,F-美食          ,75041,45000,0,0,0,0,0,0,30041,00,00
2015/01/26,9921,巨大            ,188000,151000,0,0,0,7000,0,0,30000,00,70000
2015/01/26,3653,健策            ,23000,7000,0,0,0,0,16000,2000,30000,016000,02000
2015/01/26,2439,美律            ,358000,202000,0,0,0,106000,58000,78000,30000,058000,10600078000
2015/01/26,3055,蔚華科          ,40000,11000,0,0,0,0,0,0,29000,00,00
2015/01/26,3584,介面            ,34000,6000,0,0,1000,0,0,0,29000,10000,00
2015/01/26,2459,敦吉            ,24000,7000,0,0,10000,0,0,0,27000,100000,00
