年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/11/17,3481,群創            ,36718000,7418000,3201000,80000,2091000,11911713,22600287
2014/11/17,0061,寶滬深          ,389000,0,15000,0,16781000,5581000,11604000
2014/11/17,2354,鴻準            ,7904001,1125061,263000,455000,642000,357000,6871940
2014/11/17,2610,華航            ,4305000,2670701,1272000,0,101000,108000,2899299
2014/11/17,006205,FB上証          ,340000,127000,300000,220000,10101000,7553000,2841000
2014/11/17,2474,可成            ,3501871,1130701,20000,6000,604000,510000,2479170
2014/11/17,2393,億光            ,3265000,1282600,360000,0,272000,190000,2424400
2014/11/17,2884,玉山金          ,5160889,2867000,49000,58000,90000,66000,2308889
2014/11/17,2485,兆赫            ,348000,90000,1120000,0,751000,4000,2125000
2014/11/17,006207,FH滬深          ,0,0,0,0,5551000,3439000,2112000
2014/11/17,9945,潤泰新          ,1581000,936000,0,111788,1615000,183000,1965212
2014/11/17,2402,毅嘉            ,3256000,1332000,0,0,272000,357000,1839000
2014/11/17,3034,聯詠            ,2119669,326000,50000,51000,24000,58000,1758669
2014/11/17,00632R,T50反1          ,0,0,0,0,5147000,3439000,1708000
2014/11/17,2499,東貝            ,72162,683000,1494000,0,848000,59000,1672162
2014/11/17,2615,萬海            ,2340000,697000,0,0,91000,68000,1666000
2014/11/17,4938,和碩            ,10435001,6644359,1204000,836000,666000,3233000,1591642
2014/11/17,2357,華碩            ,2180001,527516,7000,6000,34000,212000,1475485
2014/11/17,2383,台光電          ,960000,430000,280000,0,912000,349000,1373000
2014/11/17,2498,宏達電          ,2062000,685261,0,7000,152000,172000,1349739
2014/11/17,2311,日月光          ,10548000,8476000,100000,53000,247000,1178000,1188000
2014/11/17,2337,旺宏            ,1352000,307000,0,0,0,1000,1044000
2014/11/17,2331,精英            ,121000,368000,0,0,1306000,80000,979000
2014/11/17,006206,元上證          ,545000,0,0,0,6315000,5915000,945000
2014/11/17,3406,玉晶光          ,893000,232000,0,0,387000,130000,918000
2014/11/17,3673,F-TPK           ,616000,648000,81000,0,1052000,246000,855000
2014/11/17,2347,聯強            ,2149000,1221572,90000,0,34000,218000,833428
2014/11/17,2801,彰銀            ,3814000,2949166,0,28000,8000,74000,770834
2014/11/17,2027,大成鋼          ,221000,205000,0,0,781000,43000,754000
2014/11/17,4904,遠傳            ,2107000,1363000,0,14000,26000,2000,754000
2014/11/17,2325,矽品            ,3480000,2184000,0,26000,79000,620000,729000
2014/11/17,2368,金像電          ,824000,111000,0,0,17000,2000,728000
2014/11/17,2105,正新            ,2090000,1361293,0,16000,205000,206000,711707
2014/11/17,1718,中纖            ,751000,335000,0,0,300000,14000,702000
2014/11/17,3698,隆達            ,231000,281000,147000,0,521000,97000,521000
2014/11/17,2812,台中銀          ,14000,342000,0,0,844000,1000,515000
2014/11/17,5264,F-鎧勝          ,1062000,278000,35000,111000,60000,284000,484000
2014/11/17,4915,致伸            ,960000,199000,0,0,220000,514000,467000
2014/11/17,1702,南僑            ,0,365000,470000,0,444000,95000,454000
2014/11/17,3598,奕力            ,137000,12000,311000,0,0,0,436000
2014/11/17,2601,益航            ,400000,0,0,0,0,0,400000
2014/11/17,2809,京城銀          ,543000,165000,0,0,35000,28000,385000
2014/11/17,8105,凌巨            ,423000,45000,0,0,0,0,378000
2014/11/17,2455,全新            ,413000,85000,0,0,40000,0,368000
2014/11/17,2002,中鋼            ,8774175,8146522,0,108000,141000,295000,365653
2014/11/17,2454,聯發科          ,2833000,2323800,16000,21000,55000,207000,352200
2014/11/17,2847,大眾銀          ,304000,795000,0,0,893000,50000,352000
2014/11/17,1437,勤益控          ,357000,7000,0,0,0,0,350000
2014/11/17,6414,樺漢            ,302000,21000,52000,0,32000,43000,322000
2014/11/17,2887,台新金          ,5975000,6584370,0,71000,1025000,37000,307630
2014/11/17,8150,南茂            ,480000,187000,0,0,1000,0,294000
2014/11/17,9921,巨大            ,446000,154000,0,0,0,10000,282000
2014/11/17,9938,百和            ,418000,312000,0,0,234000,72000,268000
2014/11/17,9933,中鼎            ,683000,398000,0,0,10000,43000,252000
2014/11/17,9910,豐泰            ,365000,119000,0,0,0,0,246000
2014/11/17,1235,興泰            ,148000,7000,0,0,100000,0,241000
2014/11/17,2707,晶華            ,310000,56234,0,0,0,15000,238766
2014/11/17,2342,茂矽            ,273000,52000,0,0,0,0,221000
2014/11/17,1527,鑽全            ,225000,6000,0,0,0,0,219000
2014/11/17,2206,三陽            ,226000,136000,0,0,137000,14000,213000
2014/11/17,2415,錩新            ,214000,14000,0,0,1000,0,201000
2014/11/17,6202,盛群            ,264000,47000,0,0,5000,23000,199000
2014/11/17,2367,燿華            ,250000,60000,0,0,0,1000,189000
2014/11/17,1909,榮成            ,109000,122000,0,0,200000,0,187000
2014/11/17,9940,信義            ,222000,39000,0,0,0,0,183000
2014/11/17,3189,景碩            ,525000,379000,0,0,39000,9000,176000
2014/11/17,9136,巨騰            ,166000,5000,0,0,10000,0,171000
