年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/10/31,2409,友達            ,72353000,10454000,805000,614000,6987000,4170000,64907000
2014/10/31,2303,聯電            ,32201000,7780000,0,13000,2919000,2225000,25102000
2014/10/31,4904,遠傳            ,16329737,1347000,874000,0,10000,1000,15865737
2014/10/31,2330,台積電          ,37207054,22323035,84000,299000,668000,684000,14653019
2014/10/31,2002,中鋼            ,13606516,1212151,628000,13000,50000,44000,13015365
2014/10/31,0061,寶滬深          ,10000,2102000,200000,0,17658000,3946000,11820000
2014/10/31,00631L,T50正2          ,0,600000,0,0,12972000,1402000,10970000
2014/10/31,2883,開發金          ,17307000,6808000,0,13000,645000,1037000,10094000
2014/10/31,3474,華亞科          ,14921000,5143000,236000,1272000,3888000,3015000,9615000
2014/10/31,4915,致伸            ,10866000,3661000,1749000,0,626000,722000,8858000
2014/10/31,2886,兆豐金          ,11571092,3336000,297000,10000,51000,3000,8570092
2014/10/31,1216,統一            ,8560000,1629219,350000,0,656000,264000,7672781
2014/10/31,006206,元上證          ,2254000,0,0,0,8528000,3531000,7251000
2014/10/31,4938,和碩            ,10851000,4373500,0,90000,1167000,496000,7058500
2014/10/31,2885,元大金          ,10219500,3839000,0,9000,296000,311000,6356500
2014/10/31,2888,新光金          ,13323000,8137000,0,10000,1430000,484000,6122000
2014/10/31,3481,群創            ,18762000,8514000,47000,8000,11055000,16181000,5161000
2014/10/31,2881,富邦金          ,8419000,3693900,1163000,3000,500000,1265000,5120100
2014/10/31,2313,華通            ,5984000,961952,175000,100000,805000,1228000,4674048
2014/10/31,2311,日月光          ,38643000,36254100,1620000,0,1958000,1368000,4598900
2014/10/31,2890,永豐金          ,7796000,3663000,13000,24000,204000,71000,4255000
2014/10/31,2337,旺宏            ,4340000,199000,0,0,0,38000,4103000
2014/10/31,2882,國泰金          ,8317874,5478000,1739000,0,398000,879000,4097874
2014/10/31,2884,玉山金          ,5832555,1665000,0,7000,148000,255000,4053555
2014/10/31,2354,鴻準            ,2636051,435690,3029000,0,727000,2210000,3746361
2014/10/31,006207,FH滬深          ,0,0,0,0,7786000,4043000,3743000
2014/10/31,2439,美律            ,2725000,325150,475000,0,838000,195000,3517850
2014/10/31,2412,中華電          ,5476000,2221394,60000,3000,41000,1000,3351606
2014/10/31,3045,台灣大          ,3872389,1014000,436000,99000,7000,1000,3201389
2014/10/31,00632R,T50反1          ,100000,0,0,0,3448000,499000,3049000
2014/10/31,0050,台灣50          ,13000,2171000,515000,0,7076000,2391000,3042000
2014/10/31,2801,彰銀            ,6034000,2898000,0,113000,53000,62000,3014000
2014/10/31,2603,長榮            ,1204000,340000,1000000,1000,1203000,153000,2913000
2014/10/31,2325,矽品            ,6985000,5471500,702000,0,671000,73000,2813500
2014/10/31,2834,臺企銀          ,3310000,936000,0,0,55000,16000,2413000
2014/10/31,1402,遠東新          ,3330000,1147000,138000,173000,40000,5000,2183000
2014/10/31,1314,中石化          ,1765000,1265000,0,0,2372000,694000,2178000
2014/10/31,3036,文曄            ,2090000,596000,34000,0,664000,17000,2175000
2014/10/31,2847,大眾銀          ,358000,63000,20000,0,1884000,50000,2149000
2014/10/31,5880,合庫金          ,3478000,1382000,0,5000,27000,104000,2014000
2014/10/31,2880,華南金          ,3599000,1736000,0,6000,75000,2000,1930000
2014/10/31,1605,華新            ,1942000,2018000,0,0,2427000,535000,1816000
2014/10/31,2634,漢翔            ,394000,13000,1500000,0,0,242000,1639000
2014/10/31,5871,F-中租          ,1966000,228000,26000,100000,0,44000,1620000
2014/10/31,2301,光寶科          ,3763000,2200000,21000,2000,42000,9000,1615000
2014/10/31,2353,宏??            ,4881000,3079000,0,0,255000,509000,1548000
2014/10/31,2823,中壽            ,3079000,1299000,0,50000,223000,413000,1540000
2014/10/31,2610,華航            ,7905888,7198000,650000,0,250000,197000,1410888
2014/10/31,1102,亞泥            ,2805000,1171000,0,265000,49000,14000,1404000
2014/10/31,1476,儒鴻            ,659640,91360,475000,50000,258000,65000,1186280
2014/10/31,6153,嘉聯益          ,2229000,1588133,320000,139000,498000,187000,1132867
2014/10/31,2498,宏達電          ,1418000,506000,0,0,414000,214000,1112000
2014/10/31,2105,正新            ,2438378,1393000,112000,0,67000,124000,1100378
2014/10/31,1319,東陽            ,827000,75000,0,0,466000,163000,1055000
2014/10/31,2357,華碩            ,2010000,914479,7000,0,77000,137000,1042521
2014/10/31,3006,晶豪科          ,684000,114000,0,0,458000,62000,966000
2014/10/31,3682,亞太電          ,1226000,546000,0,0,301000,34000,947000
2014/10/31,2891,中信金          ,18609873,18998473,801000,13000,762000,237000,924400
2014/10/31,2331,精英            ,996000,502538,0,0,537000,108000,922462
2014/10/31,3037,欣興            ,1239000,1146000,140000,0,990000,341000,882000
2014/10/31,2317,鴻海            ,16092769,16787215,0,55000,2092000,536000,806554
2014/10/31,2383,台光電          ,631000,224000,0,0,450000,94000,763000
2014/10/31,9904,寶成            ,3068000,2436000,105000,2000,27000,27000,735000
2014/10/31,2542,興富發          ,1177630,531000,0,0,93000,10000,729630
2014/10/31,1704,榮化            ,845000,153000,0,0,34000,0,726000
2014/10/31,3034,聯詠            ,874000,172000,0,48000,98000,49000,703000
2014/10/31,1504,東元            ,3756749,3101000,72000,0,3000,40000,690749
2014/10/31,6176,瑞儀            ,1520000,780000,0,0,38000,92000,686000
2014/10/31,2504,國產            ,725000,70000,0,0,0,0,655000
2014/10/31,3059,華晶科          ,499000,36713,0,0,364000,181000,645287
2014/10/31,9938,百和            ,874000,128159,0,0,48000,160000,633841
2014/10/31,3514,昱晶            ,808000,151555,0,0,7000,37000,626445
2014/10/31,4960,奇美材          ,1061000,609000,0,400000,623000,86000,589000
2014/10/31,2448,晶電            ,1221000,785000,107000,0,125000,114000,554000
2014/10/31,2845,遠東銀          ,630000,84000,0,0,4000,0,550000
2014/10/31,0055,寶金融          ,0,0,0,0,552000,3000,549000
2014/10/31,3311,閎暉            ,629000,80000,0,0,0,0,549000
2014/10/31,2405,浩鑫            ,557000,12000,0,0,0,2000,543000
2014/10/31,2615,萬海            ,1740000,1223000,0,0,5000,7000,515000
2014/10/31,2312,金寶            ,214000,240000,0,0,630000,117000,487000
2014/10/31,8039,台虹            ,312000,330000,100000,0,398000,29000,451000
2014/10/31,1447,力鵬            ,530000,69000,0,0,6000,16000,451000
2014/10/31,3049,和鑫            ,435000,57000,0,0,0,0,378000
2014/10/31,2492,華新科          ,429000,67000,0,0,0,0,362000
2014/10/31,3698,隆達            ,1000000,659000,0,200000,236000,18000,359000
2014/10/31,2347,聯強            ,2092609,1678000,0,0,73000,132000,355609
2014/10/31,2820,華票            ,379000,26900,0,0,2000,0,354100
2014/10/31,2368,金像電          ,187000,78000,104000,0,140000,0,353000
2014/10/31,6285,啟??            ,547000,218000,20000,0,12000,13000,348000
2014/10/31,1590,F-亞德          ,487316,156000,19000,0,2000,12000,340316
2014/10/31,6202,盛群            ,269000,64000,0,0,121000,1000,325000
2014/10/31,1714,和桐            ,389000,65000,0,0,1000,3000,322000
2014/10/31,8016,矽創            ,484000,108000,0,0,103000,165000,314000
2014/10/31,3005,神基            ,390000,27000,0,0,0,51000,312000
2014/10/31,2323,中環            ,349000,56000,0,0,0,0,293000
2014/10/31,6166,凌華            ,43000,31000,243000,0,33000,25000,263000
2014/10/31,1789,神隆            ,303000,40000,0,0,0,1000,262000
2014/10/31,2352,佳世達          ,143000,1525000,0,0,2277000,634000,261000
2014/10/31,2867,三商壽          ,275000,16000,0,0,2000,0,261000
2014/10/31,3454,晶睿            ,339142,110000,0,0,30000,0,259142
2014/10/31,6230,超眾            ,91000,38000,205000,0,0,0,258000
2014/10/31,2913,農林            ,145000,67000,0,0,182000,4000,256000
2014/10/31,2101,南港            ,19000,28000,0,0,310000,47000,254000
2014/10/31,3062,建漢            ,343000,114200,0,0,27000,4000,251800
2014/10/31,4725,信昌化          ,284000,37000,0,0,0,0,247000
2014/10/31,3044,健鼎            ,251000,160833,60000,0,94000,0,244167
2014/10/31,2388,威盛            ,276000,35000,0,0,0,0,241000
2014/10/31,1308,亞聚            ,250000,41000,0,0,30000,2000,237000
2014/10/31,2107,厚生            ,414000,98000,0,0,38000,128000,226000
2014/10/31,3257,虹冠電          ,188000,65000,120000,18000,11000,13000,223000
2014/10/31,4958,F-臻鼎          ,743000,561000,11000,0,304000,279000,218000
2014/10/31,4414,如興            ,225000,6000,0,0,0,1000,218000
2014/10/31,4526,東台            ,119000,101000,200000,0,0,1000,217000
2014/10/31,2458,義隆            ,164000,157000,80000,0,129000,1000,215000
2014/10/31,3665,F-貿聯          ,104000,264500,317000,0,108000,52000,212500
2014/10/31,2812,台中銀          ,392000,192000,0,0,12000,0,212000
2014/10/31,2912,統一超          ,899500,686000,0,0,1000,3000,211500
2014/10/31,9934,成霖            ,241000,30000,0,0,0,3000,208000
2014/10/31,1802,台玻            ,578000,362900,0,1000,0,7000,207100
2014/10/31,4746,台耀            ,203000,4000,0,0,0,0,199000
2014/10/31,2833,台壽保          ,613000,417000,0,0,1000,0,197000
2014/10/31,2204,中華            ,280000,84100,0,0,0,3000,192900
2014/10/31,2102,泰豐            ,202000,12000,0,0,0,1000,189000
2014/10/31,2451,創見            ,201273,17000,0,0,4000,0,188273
2014/10/31,8926,台汽電          ,251000,63000,0,0,0,1000,187000
2014/10/31,4306,炎洲            ,198000,18000,0,0,0,0,180000
2014/10/31,2106,建大            ,385000,356000,200000,0,12000,63000,178000
2014/10/31,9910,豐泰            ,164000,37000,50000,0,0,2000,175000
2014/10/31,2231,為升            ,27000,12000,80000,0,85000,10000,170000
2014/10/31,8150,南茂            ,231000,61000,0,0,0,0,170000
2014/10/31,1304,台聚            ,325000,172000,0,0,15000,1000,167000
2014/10/31,1309,台達化          ,177127,80000,0,0,70000,3000,164127
2014/10/31,1409,新纖            ,262000,96000,0,0,0,3000,163000
2014/10/31,6702,興航            ,945000,789000,0,0,2000,0,158000
2014/10/31,2856,元富證          ,174000,23000,0,0,0,0,151000
2014/10/31,3450,聯鈞            ,185000,72000,14000,0,38000,14623,150377
2014/10/31,4532,瑞智            ,327000,277000,0,0,101000,5000,146000
2014/10/31,2104,中橡            ,314000,163139,0,0,0,6000,144861
2014/10/31,910322,康師傅          ,144000,0,0,0,0,0,144000
2014/10/31,3380,明泰            ,204000,45000,0,0,0,20000,139000
2014/10/31,1560,中砂            ,183000,43000,0,0,6000,8000,138000
2014/10/31,9914,美利達          ,321000,59250,0,134650,10000,1000,136100
2014/10/31,3149,正達            ,159000,25000,0,0,0,0,134000
2014/10/31,2345,智邦            ,233000,106000,0,0,0,0,127000
2014/10/31,2201,裕隆            ,477000,317000,0,0,0,33000,127000
2014/10/31,2454,聯發科          ,3204400,2758860,0,255918,110000,173580,126042
2014/10/31,8101,華冠            ,138000,13000,0,0,0,0,125000
2014/10/31,1460,宏遠            ,153000,32000,0,0,0,1000,120000
2014/10/31,1904,正隆            ,450000,390000,0,0,60000,1000,119000
2014/10/31,8411,F-福貞          ,128000,11000,0,0,1000,1000,117000
2014/10/31,2329,華泰            ,179000,66000,0,0,0,0,113000
2014/10/31,1723,中碳            ,727400,606400,0,0,6000,15000,112000
2014/10/31,1532,勤美            ,325000,215000,0,0,1000,2000,109000
2014/10/31,4108,懷特            ,120000,9000,0,0,0,2000,109000
2014/10/31,3704,合勤控          ,192000,119000,0,0,45000,11000,107000
2014/10/31,2606,裕民            ,247000,105000,0,0,0,35000,107000
2014/10/31,1506,正道            ,125000,20000,0,0,1000,0,106000
2014/10/31,2406,國碩            ,170000,140000,0,0,81000,5000,106000
2014/10/31,2493,揚博            ,117000,12000,0,0,0,0,105000
2014/10/31,1229,聯華            ,132000,26000,0,0,0,1000,105000
2014/10/31,3013,晟銘電          ,158000,53000,0,0,0,0,105000
2014/10/31,9940,信義            ,202000,89000,0,0,0,8000,105000
2014/10/31,1455,集盛            ,112000,8000,0,0,0,0,104000
2014/10/31,1527,鑽全            ,234000,109000,0,0,0,21000,104000
2014/10/31,2328,廣宇            ,146000,44000,0,0,0,1000,101000
2014/10/31,8011,台通            ,110000,10000,0,0,0,0,100000
2014/10/31,2355,敬鵬            ,229000,156000,0,0,30000,5000,98000
2014/10/31,2489,瑞軒            ,300800,309000,108000,0,0,2000,97800
2014/10/31,1307,三芳            ,45000,35000,87000,0,0,0,97000
2014/10/31,3010,華立            ,106000,9903,0,0,0,0,96097
2014/10/31,6414,樺漢            ,0,4000,98000,0,54000,52000,96000
2014/10/31,1537,廣隆            ,36000,18000,78000,0,0,0,96000
2014/10/31,8105,凌巨            ,207000,111000,0,0,0,0,96000
2014/10/31,2362,藍天            ,448000,297000,0,0,0,56000,95000
2014/10/31,2472,立隆電          ,99000,5000,0,0,0,0,94000
2014/10/31,2887,台新金          ,6240000,5568000,0,510000,90000,159000,93000
2014/10/31,6251,定穎            ,124000,33000,0,0,0,0,91000
2014/10/31,2395,研華            ,621000,434000,0,0,5000,102000,90000
2014/10/31,1227,佳格            ,271000,172000,0,0,0,11000,88000
2014/10/31,6278,台表科          ,219000,48000,0,50000,39000,72000,88000
2014/10/31,2207,和泰車          ,140000,48000,0,5000,0,2000,85000
2014/10/31,6214,精誠            ,28000,139000,0,0,241000,45000,85000
2014/10/31,1611,中電            ,87000,4000,0,0,0,0,83000
2014/10/31,2062,橋椿            ,103000,21000,0,0,0,0,82000
2014/10/31,1907,永豐餘          ,177000,91000,0,0,0,7000,79000
2014/10/31,6282,康舒            ,386000,47000,0,89000,8000,179000,79000
2014/10/31,8114,振樺電          ,16000,17060,83000,0,0,4000,77940
2014/10/31,2208,台船            ,137000,60000,0,0,0,1000,76000
2014/10/31,1225,福懋油          ,225000,150000,0,0,0,1000,74000
2014/10/31,1312,國喬            ,313000,183000,0,0,70000,126000,74000
2014/10/31,6196,帆宣            ,81000,8000,0,0,0,0,73000
2014/10/31,3583,辛耘            ,101000,73000,100000,0,0,55000,73000
2014/10/31,2535,達欣工          ,85000,14000,0,0,0,0,71000
2014/10/31,5434,崇越            ,42000,1000,0,0,30000,0,71000
2014/10/31,1305,華夏            ,81000,7000,0,0,0,3000,71000
2014/10/31,4733,上緯            ,3000,82000,12000,0,141000,4000,70000
