年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/11/25,3519,綠能            ,3802000,121000,0,0,2265000,62000,0,0,5884000,22650000,620000
2015/11/25,2345,智邦            ,4762000,1420000,1929000,273000,160000,426000,0,0,4732000,1600000,4260000
2015/11/25,1704,榮化            ,2579000,712000,942000,0,242000,291000,2441000,713000,4488000,2420002441000,291000713000
2015/11/25,2330,台積電          ,31614870,28571322,218000,0,10000,69000,251004,206000,3247552,10000251004,69000206000
2015/11/25,6116,彩晶            ,4090000,483000,0,0,0,0,0,548000,3059000,00,0548000
2015/11/25,3474,華亞科          ,14233000,11367000,0,0,200000,153000,361000,342000,2932000,200000361000,153000342000
2015/11/25,5388,中磊            ,1894000,201000,430000,0,373000,60000,531000,236000,2731000,373000531000,60000236000
2015/11/25,2406,國碩            ,3479000,827000,147000,0,180000,341000,0,0,2638000,1800000,3410000
2015/11/25,2303,聯電            ,9496422,7638422,0,0,165000,42000,518000,87000,2412000,165000518000,4200087000
2015/11/25,00642U,元石油          ,2000,0,0,0,1636000,1067000,2163029,525000,2209029,16360002163029,1067000525000
2015/11/25,2882,國泰金          ,6391679,4130979,0,40000,0,0,32000,105000,2147700,032000,0105000
2015/11/25,6505,台塑化          ,2767720,1866720,849000,0,10000,10000,0,0,1750000,100000,100000
2015/11/25,2325,矽品            ,4976460,3232974,0,0,0,0,16000,49000,1710486,016000,049000
2015/11/25,5880,合庫金          ,3644281,2170281,0,0,200000,0,8000,0,1682000,2000008000,00
2015/11/25,4904,遠傳            ,3122172,1449862,0,0,0,1000,12000,6000,1677310,012000,10006000
2015/11/25,1326,台化            ,2837270,1176270,0,0,0,0,2000,0,1663000,02000,00
2015/11/25,0061,寶滬深          ,0,5000,0,0,244000,570000,3372000,1400000,1641000,2440003372000,5700001400000
2015/11/25,2884,玉山金          ,5446708,3833916,0,0,0,0,79000,56000,1635792,079000,056000
2015/11/25,3706,神達            ,946000,1409000,0,0,145000,16000,2321000,485000,1502000,1450002321000,16000485000
2015/11/25,2385,群光            ,2308000,785083,0,0,0,39000,0,0,1483917,00,390000
2015/11/25,1789,神隆            ,2309520,1097000,294000,0,128000,141000,0,15000,1478520,1280000,14100015000
2015/11/25,3044,健鼎            ,2394000,1187000,15000,0,0,1000,238000,57000,1402000,0238000,100057000
2015/11/25,2317,鴻海            ,8562872,7576022,605000,500000,30000,5000,409000,221000,1304850,30000409000,5000221000
2015/11/25,1319,東陽            ,1089000,408000,526000,0,80000,0,151000,155000,1283000,80000151000,0155000
2015/11/25,2498,宏達電          ,2214000,1002050,0,0,59000,98000,302000,309000,1165950,59000302000,98000309000
2015/11/25,1301,台塑            ,2479575,1410575,100000,0,0,25000,8000,14000,1138000,08000,2500014000
2015/11/25,2108,南帝            ,1049000,192000,0,0,0,120000,388000,15000,1110000,0388000,12000015000
2015/11/25,1707,葡萄王          ,451000,215000,467000,0,91000,122000,418000,68000,1022000,91000418000,12200068000
2015/11/25,2834,臺企銀          ,3982000,2793000,0,0,0,200000,0,0,989000,00,2000000
2015/11/25,1314,中石化          ,1619000,516000,0,0,0,0,20000,170000,953000,020000,0170000
2015/11/25,2812,台中銀          ,1705000,762826,0,0,0,0,0,0,942174,00,00
2015/11/25,3481,群創            ,11140311,9362919,0,0,50000,80000,370000,1208000,909392,50000370000,800001208000
2015/11/25,00633L,上証2X          ,773000,573000,0,0,388000,66000,27209000,26922000,809000,38800027209000,6600026922000
2015/11/25,006207,FH滬深          ,0,0,0,0,7000,64000,1334000,499000,778000,70001334000,64000499000
2015/11/25,2618,長榮航          ,3657000,2715000,0,257000,0,120000,327000,120000,772000,0327000,120000120000
