年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/05/28,2409,友達            ,15624000,6889000,0,0,222000,1512000,7445000
2013/05/28,2884,玉山金          ,13151000,6348500,0,100000,116000,1218000,5600500
2013/05/28,2313,華通            ,3925000,543000,2129000,0,2374000,2814000,5071000
2013/05/28,3481,群創            ,13689000,7638000,1300000,2078000,100000,531000,4842000
2013/05/28,1312,國喬            ,1654000,60000,2543000,0,355000,173000,4319000
2013/05/28,4960,奇美材          ,1465000,26000,60000,1000,2788000,204000,4082000
2013/05/28,8046,南電            ,610000,116000,2858000,1000,521000,105000,3767000
2013/05/28,2303,聯電            ,12199000,11308328,4257000,0,1732000,4287000,2592672
2013/05/28,2883,開發金          ,7010000,4410616,0,0,1236000,1422000,2413384
2013/05/28,2610,華航            ,2784000,662000,0,0,274000,47000,2349000
2013/05/28,1504,東元            ,3794170,1604000,0,0,40000,2000,2228170
2013/05/28,3376,新日興          ,2302000,81000,516000,0,231000,756000,2212000
2013/05/28,2887,台新金          ,3949000,2785000,570000,0,366000,190000,1910000
2013/05/28,2344,華邦電          ,4935000,3269000,0,22000,250000,113000,1781000
2013/05/28,2534,宏盛            ,2513000,338000,410000,3000,140000,953000,1769000
2013/05/28,2886,兆豐金          ,7546000,5433124,0,152000,100000,326000,1734876
2013/05/28,2323,中環            ,804000,90000,0,0,1068000,60000,1722000
2013/05/28,0055,寶金融          ,600000,0,0,0,1262000,218000,1644000
2013/05/28,2439,美律            ,756000,211000,1024000,0,80000,40000,1609000
2013/05/28,2324,仁寶            ,3286000,6325000,3611000,0,1460000,545000,1487000
2013/05/28,2311,日月光          ,7538000,5359000,556000,1184000,136000,282000,1405000
2013/05/28,4958,F-臻鼎          ,701000,344000,271000,9000,665000,176000,1108000
2013/05/28,2382,廣達            ,3151000,1965000,0,0,25000,107000,1104000
2013/05/28,2106,建大            ,526000,74000,490000,100000,270000,26000,1086000
2013/05/28,8078,華寶            ,241000,61000,0,0,990000,129000,1041000
2013/05/28,1451,年興            ,296000,53000,775000,0,0,1000,1017000
2013/05/28,2501,國建            ,1684000,560000,0,3000,42000,257000,906000
2013/05/28,2393,億光            ,523000,237000,395000,0,265000,48000,898000
2013/05/28,911616,杜康            ,896000,0,0,0,0,0,896000
2013/05/28,2356,英業達          ,2275000,3251000,2012000,0,0,268000,768000
2013/05/28,3514,昱晶            ,936000,260000,0,0,258000,176000,758000
2013/05/28,2377,微星            ,406000,76000,0,0,350000,0,680000
2013/05/28,01002T,國泰R1          ,700000,29000,0,0,0,0,671000
2013/05/28,1907,永豐餘          ,281000,61000,0,0,453000,5000,668000
2013/05/28,0015,富邦            ,654000,0,0,0,0,0,654000
