年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/10/05,3474,華亞科          ,33897490,5743000,24039000,0,464000,584000,8408000,3697000,56784490,4640008408000,5840003697000
2015/10/05,2303,聯電            ,11011000,4173400,7000,0,112000,0,1439000,505000,7890600,1120001439000,0505000
2015/10/05,2884,玉山金          ,12704190,6249598,357000,0,0,69000,66000,90000,6718592,066000,6900090000
2015/10/05,2317,鴻海            ,13881514,10785538,28000,251000,153000,71000,767000,573000,3148976,153000767000,71000573000
2015/10/05,3037,欣興            ,2874000,877000,1000,0,20000,98000,1362000,180000,3102000,200001362000,98000180000
2015/10/05,00640L,日本2X          ,0,0,0,0,0,0,10196000,7721000,2475000,010196000,07721000
2015/10/05,9904,寶成            ,5052480,4071000,734000,0,475000,46000,452000,168000,2428480,475000452000,46000168000
2015/10/05,3481,群創            ,12513000,9589923,0,7000,876000,30000,1070000,2442000,2390077,8760001070000,300002442000
2015/10/05,5871,F-中租          ,5066740,3700008,0,0,195000,10000,827000,28000,2350732,195000827000,1000028000
2015/10/05,1460,宏遠            ,1120000,175000,1220000,0,70000,107000,65000,21000,2172000,7000065000,10700021000
2015/10/05,1216,統一            ,6803280,4060635,0,648000,103000,30000,71000,77000,2161645,10300071000,3000077000
2015/10/05,1305,華夏            ,744000,217000,0,0,1378000,50000,0,0,1855000,13780000,500000
2015/10/05,00634R,上証反          ,0,0,0,0,554000,1300000,2762000,454000,1562000,5540002762000,1300000454000
2015/10/05,4915,致伸            ,1473000,773000,908000,0,140000,97000,272000,403000,1520000,140000272000,97000403000
2015/10/05,2385,群光            ,4854000,3441639,2000,0,0,0,0,0,1414361,00,00
2015/10/05,1704,榮化            ,559000,376000,669000,0,20000,31000,962000,407000,1396000,20000962000,31000407000
2015/10/05,3450,聯鈞            ,1257000,504600,459000,0,81000,30000,301000,187000,1376400,81000301000,30000187000
2015/10/05,1536,和大            ,1435000,633000,93000,0,373000,196000,455000,166000,1361000,373000455000,196000166000
2015/10/05,00637L,滬深2X          ,709000,0,0,0,0,10000,2479000,1842000,1336000,02479000,100001842000
2015/10/05,2401,凌陽            ,481000,187000,0,1000,0,61000,1203000,120000,1315000,01203000,61000120000
2015/10/05,2610,華航            ,4215100,1563000,0,1176000,0,135000,133000,185000,1289100,0133000,135000185000
2015/10/05,6116,彩晶            ,1047000,333000,0,0,35000,0,457000,0,1206000,35000457000,00
2015/10/05,2886,兆豐金          ,8692850,7663536,0,0,49000,0,183000,88000,1173314,49000183000,088000
2015/10/05,2880,華南金          ,3559791,2198712,0,0,0,150000,0,56000,1155079,00,15000056000
2015/10/05,2867,三商壽          ,2077000,479000,0,528000,9000,0,0,8000,1071000,90000,08000
