年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/04/18,3474,華亞科          ,21143000,10365000,4934000,0,11582000,5757053,21536947
2014/04/18,3037,欣興            ,6867000,785000,1708000,0,2118000,2364000,7544000
2014/04/18,2303,聯電            ,7386000,461000,0,4000,507000,699000,6729000
2014/04/18,2330,台積電          ,14878000,4689013,339000,806000,726000,3885000,6562987
2014/04/18,2317,鴻海            ,4586300,835108,907000,45000,1223000,252000,5584192
2014/04/18,2888,新光金          ,6242000,1048000,0,2000,66000,21000,5237000
2014/04/18,0050,台灣50          ,1303000,61000,0,0,4818000,1827000,4233000
2014/04/18,3042,晶技            ,1436000,247000,1592000,0,934000,449000,3266000
2014/04/18,2891,中信金          ,4450000,1591000,0,435000,642000,103000,2963000
2014/04/18,2890,永豐金          ,2973000,156000,175000,2000,200000,393000,2797000
2014/04/18,2883,開發金          ,3760000,18000,0,6000,245000,1243000,2738000
2014/04/18,1605,華新            ,5603000,4179000,0,1000,1266000,204000,2485000
2014/04/18,2887,台新金          ,2210000,977000,0,2000,773155,56014,1948141
2014/04/18,2886,兆豐金          ,2705000,591000,0,27000,0,151000,1936000
2014/04/18,5871,F-中租          ,2399000,227000,0,46000,46000,273000,1899000
2014/04/18,6285,啟??            ,849000,78000,0,710000,1716000,95000,1682000
2014/04/18,2402,毅嘉            ,423000,785000,725000,0,1524000,309000,1578000
2014/04/18,3481,群創            ,6068000,3701439,0,3000,328000,1115710,1575851
2014/04/18,8101,華冠            ,1459000,132000,0,0,0,25000,1302000
2014/04/18,2357,華碩            ,1550956,390000,118000,17000,130000,103000,1288956
2014/04/18,2105,正新            ,1006000,321000,480000,31000,262000,187000,1209000
2014/04/18,2880,華南金          ,1340000,121000,0,3000,0,18000,1198000
2014/04/18,2356,英業達          ,2880000,822000,0,21000,42000,900495,1178505
2014/04/18,2882,國泰金          ,4143130,949786,0,1546000,133000,631000,1149344
2014/04/18,3576,新日光          ,670000,274000,0,0,754000,97000,1053000
2014/04/18,2618,長榮航          ,672000,101000,0,2000,634000,167000,1036000
2014/04/18,5880,合庫金          ,1117000,30000,0,3000,0,52320,1031680
2014/04/18,2548,華固            ,1221000,108000,0,0,27000,143000,997000
2014/04/18,9904,寶成            ,1134000,199000,0,1000,60000,33000,961000
2014/04/18,2325,矽品            ,1948000,841000,1114000,1551000,1185000,943000,912000
2014/04/18,2332,友訊            ,50000,45000,0,0,922000,54000,873000
2014/04/18,1712,興農            ,134000,3000,150000,0,570000,20000,831000
2014/04/18,2892,第一金          ,1129000,261000,0,2000,0,57000,809000
2014/04/18,2412,中華電          ,952000,92000,0,62000,4000,39755,762245
2014/04/18,2441,超豐            ,178000,46000,590000,1000,60000,25000,756000
2014/04/18,0056,高股息          ,121000,0,0,0,632000,0,753000
2014/04/18,2915,潤泰全          ,775000,68000,0,0,72000,58000,721000
2014/04/18,1301,台塑            ,906000,171000,0,2000,0,30000,703000
2014/04/18,6176,瑞儀            ,1073100,131000,26000,302000,145000,111000,700100
2014/04/18,1102,亞泥            ,597000,107000,200000,1000,14000,11000,692000
2014/04/18,8213,志超            ,863000,60000,0,0,102000,274000,631000
2014/04/18,006204,豐臺灣          ,0,0,0,0,640000,9422,630578
2014/04/18,3380,明泰            ,25000,89000,0,73000,763000,23000,603000
2014/04/18,3034,聯詠            ,606000,382000,0,198000,883000,310000,599000
2014/04/18,2206,三陽            ,567000,324000,0,0,508000,161000,590000
2014/04/18,1303,南亞            ,761000,211000,45000,3000,37000,45000,584000
2014/04/18,2603,長榮            ,1142000,41099,0,583000,65000,7000,575901
2014/04/18,2615,萬海            ,215000,101798,440000,1000,26000,4000,574202
2014/04/18,3189,景碩            ,67000,272000,260000,95000,639000,31000,568000
2014/04/18,3519,綠能            ,574000,2000,0,0,0,10000,562000
2014/04/18,6153,嘉聯益          ,1013000,891000,0,0,762000,340000,544000
2014/04/18,1101,台泥            ,1141000,494000,0,84000,298000,354000,507000
2014/04/18,9921,巨大            ,577000,111000,32000,10000,13000,3000,498000
2014/04/18,3045,台灣大          ,559000,57000,0,1000,9000,14000,496000
2014/04/18,4915,致伸            ,196000,570000,0,0,1152000,307000,471000
2014/04/18,2331,精英            ,755000,218000,0,0,165000,240000,462000
2014/04/18,2301,光寶科          ,807000,205229,100000,1000,40000,281000,459771
2014/04/18,2801,彰銀            ,1151000,644000,0,2000,0,48287,456713
2014/04/18,2428,興勤            ,0,45000,500000,0,0,0,455000
2014/04/18,6257,矽格            ,283000,174000,600000,317000,104000,43000,453000
2014/04/18,3454,晶睿            ,457000,48000,0,37000,85000,18000,439000
2014/04/18,4938,和碩            ,936000,532000,0,1000,153000,122000,434000
2014/04/18,1326,台化            ,1287000,602000,0,266000,48000,41569,425431
2014/04/18,1310,台苯            ,289000,68000,0,0,336000,140000,417000
2014/04/18,2354,鴻準            ,433000,253942,228000,1000,2000,3000,405058
2014/04/18,2520,冠德            ,103000,69000,400000,0,4000,36000,402000
2014/04/18,2002,中鋼            ,1994000,1238176,0,234000,158000,279000,400824
2014/04/18,2884,玉山金          ,4973000,3007000,0,2000,210000,1784000,390000
2014/04/18,4904,遠傳            ,861000,141000,0,1000,15000,349734,384266
2014/04/18,3702,大聯大          ,475000,108000,0,1000,44000,27000,383000
2014/04/18,2448,晶電            ,1178000,717000,0,0,111000,195000,377000
2014/04/18,2106,建大            ,468412,73000,0,0,64000,89000,370412
2014/04/18,1722,台肥            ,600000,251000,0,0,10000,2000,357000
2014/04/18,1312,國喬            ,1656000,250000,0,593000,192000,673000,332000
2014/04/18,1337,F-再生          ,594000,347000,0,0,168000,88000,327000
2014/04/18,2881,富邦金          ,2906000,1710000,24000,1004000,286000,176000,326000
2014/04/18,2201,裕隆            ,337000,93000,0,0,84000,14000,314000
2014/04/18,3057,喬鼎            ,552000,255000,0,0,21000,8000,310000
2014/04/18,0055,寶金融          ,55000,0,0,0,255000,0,310000
2014/04/18,3450,聯鈞            ,313000,113000,343000,313000,74000,5000,299000
2014/04/18,2379,瑞昱            ,103000,158000,550000,80000,30000,147000,298000
2014/04/18,2360,致茂            ,43000,5000,192000,0,79000,21000,288000
2014/04/18,1217,愛之味          ,289000,5000,0,0,0,0,284000
2014/04/18,2847,大眾銀          ,273000,10000,0,1000,0,5000,257000
2014/04/18,4935,F-茂林          ,21000,14000,0,0,250000,0,257000
2014/04/18,6271,同欣電          ,113000,279000,437000,0,46000,62000,255000
2014/04/18,4164,承業醫          ,236000,6000,0,0,22000,666,251334
2014/04/18,3545,敦泰            ,382000,139000,62000,20000,0,35000,250000
2014/04/18,8150,南茂            ,10000,9000,0,0,250000,1242,249758
2014/04/18,2409,友達            ,3987000,2435000,0,3000,366000,1685000,230000
2014/04/18,1402,遠東新          ,666000,27207,0,402418,0,16000,220375
2014/04/18,3056,總太            ,204000,0,0,0,0,0,204000
2014/04/18,6251,定穎            ,200000,0,0,0,0,0,200000
2014/04/18,3311,閎暉            ,5000,8000,200000,0,0,0,197000
2014/04/18,1532,勤美            ,1000,6000,0,0,231000,31000,195000
2014/04/18,9933,中鼎            ,404000,172000,0,47000,16000,11000,190000
2014/04/18,3383,新世紀          ,414794,225000,0,0,0,0,189794
2014/04/18,2812,台中銀          ,196000,0,0,2000,0,14000,180000
2014/04/18,1215,卜蜂            ,15000,207000,0,0,465000,99000,174000
2014/04/18,2382,廣達            ,669000,198000,0,248000,6000,60000,169000
2014/04/18,1304,台聚            ,166000,5000,0,0,0,3000,158000
2014/04/18,4536,拓凱            ,126000,1000,29000,0,0,0,154000
2014/04/18,1717,長興            ,208000,51000,0,0,0,3000,154000
2014/04/18,4958,F-臻鼎          ,343000,175000,134000,2000,405000,557000,148000
2014/04/18,5521,工信            ,145000,0,0,0,0,0,145000
2014/04/18,3682,亞太電          ,215000,15000,0,1000,0,57000,142000
2014/04/18,1447,力鵬            ,106000,122000,0,2000,555000,396000,141000
2014/04/18,2610,華航            ,253000,110000,0,3000,0,10000,130000
2014/04/18,1789,神隆            ,110000,45000,67000,2000,12000,12000,130000
2014/04/18,2345,智邦            ,548000,27000,0,0,180000,572000,129000
2014/04/18,2497,怡利電          ,163000,101000,0,0,65000,0,127000
2014/04/18,1338,F-廣華          ,78000,0,0,0,50000,5000,123000
2014/04/18,1531,高林股          ,68000,56000,0,0,109000,0,121000
2014/04/18,6278,台表科          ,562000,286000,0,0,150000,306000,120000
2014/04/18,3027,盛達            ,115000,0,0,0,0,0,115000
2014/04/18,2107,厚生            ,360000,2000,0,0,0,246000,112000
2014/04/18,2609,陽明            ,121000,3000,0,3000,0,7000,108000
2014/04/18,8105,凌巨            ,516000,408000,0,0,2000,3000,107000
2014/04/18,8033,雷虎            ,113000,7000,0,0,0,0,106000
2014/04/18,006203,寶摩臺          ,10000,0,0,0,94000,0,104000
2014/04/18,2103,台橡            ,43000,9000,0,0,69000,2000,101000
2014/04/18,1262,F-綠悅          ,148000,45000,0,0,2000,6000,99000
2014/04/18,910801,金衛            ,100000,19000,0,0,15000,0,96000
2014/04/18,2530,華建            ,186000,72000,0,0,230000,250000,94000
2014/04/18,1718,中纖            ,114000,15000,0,0,0,7000,92000
2014/04/18,1313,聯成            ,182000,93000,0,2000,2000,0,89000
2014/04/18,3703,欣陸            ,48000,0,0,0,40000,0,88000
2014/04/18,1714,和桐            ,65000,9000,0,0,33000,3000,86000
2014/04/18,3013,晟銘電          ,99000,12000,0,0,0,1000,86000
2014/04/18,2492,華新科          ,87000,4000,0,1000,0,0,82000
2014/04/18,2923,F-鼎固          ,114000,23000,0,0,0,10000,81000
2014/04/18,2912,統一超          ,261000,243000,57000,10000,15000,2000,78000
2014/04/18,6189,豐藝            ,86000,10000,0,0,0,0,76000
2014/04/18,0053,寶電子          ,62000,0,0,0,9000,0,71000
2014/04/18,8039,台虹            ,134000,15000,0,70000,46000,25000,70000
2014/04/18,1409,新纖            ,121000,2000,0,1000,0,48000,70000
2014/04/18,0051,中100           ,63000,0,0,0,7000,0,70000
2014/04/18,1455,集盛            ,71000,1000,0,1000,0,0,69000
2014/04/18,2515,中工            ,69000,4000,0,0,0,0,65000
2014/04/18,2809,京城銀          ,236000,16000,0,151000,0,4000,65000
2014/04/18,3598,奕力            ,49000,20000,0,0,35000,0,64000
2014/04/18,1517,利奇            ,1000,138000,0,0,200000,0,63000
2014/04/18,3535,晶彩科          ,63000,0,0,0,0,0,63000
2014/04/18,0054,台商50          ,55000,0,0,0,8000,0,63000
2014/04/18,2505,國揚            ,66000,5000,0,0,0,0,61000
2014/04/18,2327,國巨            ,169000,105000,0,0,0,5000,59000
2014/04/18,8271,宇瞻            ,68000,10000,0,0,0,0,58000
