年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/11/30,2409,友達            ,55557000,22780187,2046000,5000,1072000,3698000,32191813
2012/11/30,3481,群創            ,32134000,17298841,5765000,8000,5020000,2025000,23587159
2012/11/30,1402,遠東新          ,28979000,5612887,200000,4000,526000,751380,23336733
2012/11/30,0050,台灣50          ,19575000,1642000,0,0,5889000,3670000,20152000
2012/11/30,2002,中鋼            ,30271900,13699155,1500000,14000,2044000,530000,19572745
2012/11/30,2311,日月光          ,25810250,6750963,2290000,138000,1194000,3458000,18947287
2012/11/30,2887,台新金          ,22610624,2995068,0,361000,339000,1170000,18423556
2012/11/30,2891,中信金          ,30037416,12839223,786000,607000,331000,405480,17302713
2012/11/30,2881,富邦金          ,13564000,3646140,3440000,310000,1248000,289297,14006563
2012/11/30,2317,鴻海            ,32019400,17505873,317000,292000,729000,2828000,12439527
2012/11/30,1101,台泥            ,14215900,2843701,210000,355000,61000,140000,11148199
2012/11/30,2886,兆豐金          ,18124000,8055680,430000,441000,1236000,700000,10593320
2012/11/30,2882,國泰金          ,15520000,4724293,0,388000,519000,567000,10359707
2012/11/30,2603,長榮            ,10808000,1342271,300000,2000,1731000,1222000,10272729
2012/11/30,1710,東聯            ,45482918,34026617,41000,500000,239000,1432000,9804301
2012/11/30,5880,合庫金          ,15780409,7205750,80000,28000,578000,0,9204659
2012/11/30,2880,華南金          ,13903000,4319682,0,283000,55000,401000,8954318
2012/11/30,2884,玉山金          ,13521600,5196594,0,210000,250000,180000,8185006
2012/11/30,2801,彰銀            ,9466000,1222025,40000,236000,120000,10000,8157975
2012/11/30,1605,華新            ,8473000,1616212,488000,2000,431000,130000,7643788
2012/11/30,2330,台積電          ,58616650,51268871,425000,187256,1425000,1779000,7231523
2012/11/30,2890,永豐金          ,16538000,7469411,78000,325000,400000,2382000,6839589
2012/11/30,2474,可成            ,6651000,1547287,770000,51000,421000,630000,5613713
2012/11/30,2892,第一金          ,14283000,9157019,0,359000,914000,114000,5566981
2012/11/30,2823,中壽            ,9833294,5967911,1031000,1000,885000,523000,5257383
2012/11/30,2498,宏達電          ,6329000,2136236,552000,1000,1008000,495000,5256764
2012/11/30,2449,京元電          ,4735000,176000,1600000,662000,68000,481000,5084000
2012/11/30,2888,新光金          ,16547100,11273372,0,325000,596000,696000,4848728
2012/11/30,2324,仁寶            ,9027000,5933447,0,704000,2991000,779000,4601553
2012/11/30,2834,臺企銀          ,6628000,1275004,0,167000,87000,768000,4504996
2012/11/30,1504,東元            ,7788000,2087197,0,1000,36000,1244000,4491803
2012/11/30,2301,光寶科          ,12176000,8259443,764000,157000,2000,147970,4377587
2012/11/30,2356,英業達          ,4361000,1585370,0,6000,1419000,11000,4177630
2012/11/30,4938,和碩            ,7044000,2877410,40000,32000,343000,418000,4099590
2012/11/30,2325,矽品            ,8172000,4964836,340000,4000,49000,80000,3512164
2012/11/30,1301,台塑            ,8892000,4905465,17000,223000,120000,426000,3474535
2012/11/30,3189,景碩            ,2350000,382911,1550000,157000,156000,56000,3460089
2012/11/30,2353,宏??            ,6171000,4117229,0,1000,2087000,766000,3373771
2012/11/30,2382,廣達            ,13851000,10798547,528000,390000,359000,221000,3328453
2012/11/30,2337,旺宏            ,8125000,3856807,2000,2000,329000,1365000,3232193
2012/11/30,3231,緯創            ,6441000,3183355,270000,111000,91000,464000,3043645
2012/11/30,2412,中華電          ,8461500,4838072,0,604000,69000,52000,3036428
2012/11/30,1102,亞泥            ,4550000,1535770,0,1000,102000,144000,2971230
2012/11/30,6005,群益證          ,3467000,711409,0,114000,20000,0,2661591
2012/11/30,3702,大聯大          ,3473000,604095,0,341000,11000,43000,2495905
2012/11/30,1303,南亞            ,9618000,7669758,358000,11000,233000,58000,2470242
2012/11/30,1722,台肥            ,3461000,900697,10000,178000,58000,56000,2394303
2012/11/30,1305,華夏            ,165000,113000,2821000,1000000,411000,0,2284000
2012/11/30,2105,正新            ,5019000,2261746,0,65000,282000,752000,2222254
2012/11/30,2313,華通            ,988000,20000,0,0,2392000,1183000,2177000
2012/11/30,2610,華航            ,5671000,2493537,0,146000,123000,1002000,2152463
2012/11/30,6505,台塑化          ,3297000,1582341,100000,7000,161000,0,1968659
2012/11/30,2615,萬海            ,2125000,397685,0,0,44000,0,1771315
2012/11/30,1717,長興            ,2060000,421542,51000,0,17000,8000,1698458
2012/11/30,6153,嘉聯益          ,439000,134000,1183000,0,346000,137000,1697000
2012/11/30,4906,正文            ,1822000,245500,0,2000,57000,18000,1613500
2012/11/30,2609,陽明            ,4862000,3380938,48000,0,50000,0,1579062
2012/11/30,2454,聯發科          ,4247400,3584613,439000,2000,633000,180000,1552787
2012/11/30,3673,F-TPK           ,3576442,2269177,293000,11000,198000,239071,1548194
2012/11/30,2204,中華            ,2345000,822311,0,1000,29000,10000,1540689
2012/11/30,1802,台玻            ,2153000,467071,0,200000,47000,0,1532929
2012/11/30,2006,東鋼            ,2152000,507965,1000,126000,18000,7000,1530035
2012/11/30,2849,安泰銀          ,2728000,1276000,0,1000,5000,80000,1376000
2012/11/30,8101,華冠            ,1286000,16000,0,0,81000,0,1351000
2012/11/30,2354,鴻準            ,1808000,922998,432000,32500,221000,155450,1350052
2012/11/30,9945,潤泰新          ,2629000,1715751,149000,33000,409000,141000,1297249
2012/11/30,1326,台化            ,7014000,6032334,42000,11000,332000,51000,1293666
2012/11/30,2344,華邦電          ,1828000,611000,0,0,9000,0,1226000
2012/11/30,3034,聯詠            ,2019000,1265653,496000,0,319000,365000,1203347
2012/11/30,2101,南港            ,1578000,546758,0,1000,216000,69767,1176475
2012/11/30,6239,力成            ,2782000,2300985,625000,2300,406000,341000,1168715
2012/11/30,2049,上銀            ,1301000,152931,0,0,89000,113000,1124069
2012/11/30,2379,瑞昱            ,1450000,325863,0,2000,7000,21160,1107977
2012/11/30,3037,欣興            ,2377000,1111299,30000,1000,316000,512000,1098701
2012/11/30,2511,太子            ,1139000,111000,0,6000,46000,7000,1061000
2012/11/30,2385,群光            ,1795819,700252,0,24000,18000,31525,1058042
2012/11/30,2331,精英            ,704000,247000,0,0,620000,20000,1057000
2012/11/30,2542,興富發          ,2157132,1100600,2000,5400,23000,24000,1052132
2012/11/30,2377,微星            ,1043000,20000,0,0,7000,20000,1010000
2012/11/30,5534,長虹            ,1191000,312000,64000,0,93000,28750,1007250
2012/11/30,6702,興航            ,1388000,398000,0,0,12000,0,1002000
2012/11/30,1789,神隆            ,17796640,16026000,39000,0,194000,1046480,957160
2012/11/30,2103,台橡            ,1963000,994156,0,2000,33000,50000,949844
2012/11/30,5871,F-中租          ,44410550,43252029,1754000,1424000,524000,1133000,879521
2012/11/30,9914,美利達          ,13052657,11945925,293000,151000,51000,434200,865532
2012/11/30,1227,佳格            ,975000,105985,0,32000,27000,5000,859015
2012/11/30,2392,正崴            ,1381000,629800,0,0,118000,75000,794200
2012/11/30,2457,飛宏            ,841000,91000,0,0,132000,120045,761955
2012/11/30,006204,豐臺灣          ,0,0,0,0,1024000,267000,757000
2012/11/30,2605,新興            ,876000,119000,2000,0,8000,24000,743000
2012/11/30,1312,國喬            ,753000,59000,0,2000,16000,0,708000
2012/11/30,3545,敦泰            ,820000,49000,0,115000,47000,0,703000
2012/11/30,6286,立錡            ,666000,41306,69000,0,1000,0,694694
2012/11/30,2903,遠百            ,4133000,4366458,0,0,1150000,228680,687862
2012/11/30,9921,巨大            ,1217000,552259,0,0,9000,0,673741
2012/11/30,2207,和泰車          ,799030,204431,40000,0,9000,14000,629599
2012/11/30,2606,裕民            ,1434000,828094,0,2000,16000,0,619906
2012/11/30,2837,萬泰銀          ,183000,59000,0,1000,481000,0,604000
2012/11/30,1201,味全            ,334000,167000,169000,0,270000,36000,570000
2012/11/30,6176,瑞儀            ,2020500,487491,60000,754400,36000,324400,550209
2012/11/30,2504,國產            ,632000,128000,0,0,27000,0,531000
2012/11/30,1704,榮化            ,1407000,786350,0,1000,16000,147000,488650
2012/11/30,3698,隆達            ,488000,62000,0,0,130000,70000,486000
2012/11/30,2332,友訊            ,698000,389000,0,0,204000,34000,479000
2012/11/30,2515,中工            ,294000,65000,0,0,269000,30000,468000
2012/11/30,5522,遠雄            ,2089000,1453342,0,18000,18000,170000,465658
2012/11/30,2374,佳能            ,726000,238500,0,1000,1000,30000,457500
2012/11/30,1444,力麗            ,96000,7000,27000,0,369000,47000,438000
2012/11/30,3022,威強電          ,271000,108000,338000,2000,71000,138000,432000
2012/11/30,2514,龍邦            ,515000,149000,0,0,71000,8000,429000
2012/11/30,2481,強茂            ,438000,21000,0,0,0,0,417000
2012/11/30,2855,統一證          ,405000,0,0,0,6000,0,411000
2012/11/30,0055,寶金融          ,470000,0,0,0,217000,283000,404000
2012/11/30,6257,矽格            ,348000,33000,90000,1000,0,0,404000
2012/11/30,3008,大立光          ,744600,351488,94000,86100,25000,23000,403012
2012/11/30,3638,F-IML           ,433000,37894,5000,0,0,0,400106
2012/11/30,2847,大眾銀          ,417000,28000,0,0,8000,0,397000
2012/11/30,3059,華晶科          ,626000,233000,0,0,1000,0,394000
2012/11/30,3406,玉晶光          ,31000,52000,207000,0,262000,57000,391000
2012/11/30,2441,超豐            ,415000,29000,0,1000,2000,0,387000
2012/11/30,2406,國碩            ,390000,5000,0,0,1000,0,386000
2012/11/30,2371,大同            ,766000,388824,0,0,5000,0,382176
2012/11/30,1905,華紙            ,146000,5000,405000,200000,20000,0,366000
2012/11/30,2357,華碩            ,2066887,2162731,224000,104000,448000,109000,363156
2012/11/30,0056,高股息          ,0,0,0,0,379000,17000,362000
2012/11/30,2913,農林            ,111000,35000,0,0,288000,5000,359000
2012/11/30,2349,錸德            ,1397000,1039640,0,0,1000,0,358360
2012/11/30,1313,聯成            ,331000,33000,0,0,58000,0,356000
2012/11/30,2548,華固            ,149000,225000,425000,2000,28000,24400,350600
2012/11/30,3697,F-晨星          ,1046000,1016870,228000,115000,210000,4000,348130
2012/11/30,2451,創見            ,580000,271235,36000,0,2000,3000,343765
2012/11/30,3514,昱晶            ,316000,57000,0,0,128000,44000,343000
2012/11/30,2106,建大            ,135000,155695,314000,0,46000,3501,335804
2012/11/30,2015,豐興            ,1696000,1294820,0,77000,18000,18000,324180
2012/11/30,1416,廣豐            ,353800,46000,0,0,6000,0,313800
2012/11/30,2201,裕隆            ,1907000,1668614,0,44000,236000,117000,313386
2012/11/30,4904,遠傳            ,9088000,6669233,0,2134000,88000,69000,303767
2012/11/30,2312,金寶            ,283000,0,0,0,15000,3000,295000
2012/11/30,1611,中電            ,275000,4000,0,0,6000,0,277000
2012/11/30,3450,聯鈞            ,169000,7000,109000,0,0,0,271000
2012/11/30,3598,奕力            ,569000,333000,5000,112000,141000,0,270000
2012/11/30,1104,環泥            ,139000,5000,120000,0,15000,0,269000
2012/11/30,911868,同方友          ,79000,0,0,0,185000,0,264000
2012/11/30,1319,東陽            ,318000,66000,0,3000,10000,0,259000
2012/11/30,4141,F-龍燈          ,323000,24000,0,42000,2000,0,259000
2012/11/30,2440,太空梭          ,248000,0,0,0,1000,3000,246000
2012/11/30,1440,南紡            ,192000,0,0,1000,49000,0,240000
2012/11/30,3504,揚明光          ,261000,32000,0,0,10000,4000,235000
2012/11/30,1590,F-亞德          ,349000,118780,0,0,3000,0,233220
2012/11/30,3043,科風            ,246000,18000,0,0,0,0,228000
2012/11/30,2492,華新科          ,235000,8000,0,0,0,0,227000
2012/11/30,5706,鳳凰            ,228000,2000,0,0,1000,0,227000
2012/11/30,2022,聚亨            ,231000,13000,0,0,7000,0,225000
2012/11/30,3704,合勤控          ,246000,26000,0,0,0,0,220000
2012/11/30,2107,厚生            ,523000,115000,2000,0,31000,223000,218000
2012/11/30,2607,榮運            ,149000,48000,0,3000,234000,120000,212000
2012/11/30,2439,美律            ,118000,388000,481000,0,1000,0,212000
2012/11/30,3041,揚智            ,3147000,2202000,0,800000,94000,28000,211000
2012/11/30,8078,華寶            ,587533,260000,0,0,196000,315000,208533
2012/11/30,2362,藍天            ,1576000,1367258,0,1000,0,0,207742
2012/11/30,1608,華榮            ,194000,0,0,0,10000,0,204000
2012/11/30,2707,晶華            ,234329,35013,0,0,3000,1000,201316
2012/11/30,2401,凌陽            ,212000,15000,0,0,1000,0,198000
2012/11/30,9917,中保            ,167000,2000,0,0,20000,0,185000
2012/11/30,1707,葡萄王          ,117000,25000,72000,0,21000,0,185000
2012/11/30,2614,東森            ,187000,27000,0,0,24000,0,184000
2012/11/30,1503,士電            ,173000,0,0,0,8000,0,181000
2012/11/30,3060,銘異            ,41000,12000,0,1000,163000,11000,180000
2012/11/30,2360,致茂            ,197000,18000,0,0,0,0,179000
2012/11/30,2841,台開            ,171000,6000,0,0,10000,0,175000
2012/11/30,2812,台中銀          ,288000,227000,0,2000,252000,140000,171000
2012/11/30,3013,晟銘電          ,208000,39000,0,0,1000,0,170000
2012/11/30,2534,宏盛            ,118000,6000,50000,0,10000,2000,170000
2012/11/30,1455,集盛            ,198000,40000,0,0,10000,0,168000
2012/11/30,1447,力鵬            ,197000,43000,0,0,14000,0,168000
2012/11/30,006207,FH滬深          ,0,0,0,0,259000,91000,168000
2012/11/30,2536,宏普            ,291000,125500,0,0,6000,5000,166500
2012/11/30,2367,燿華            ,123000,8000,0,0,49000,0,164000
2012/11/30,911609,揚子江          ,161000,0,0,0,0,0,161000
2012/11/30,1907,永豐餘          ,266000,133000,0,0,28000,0,161000
2012/11/30,4306,炎洲            ,440000,280000,0,0,0,0,160000
2012/11/30,2545,皇翔            ,161000,4000,0,1000,7000,5000,158000
2012/11/30,1723,中碳            ,129000,5000,34000,0,4000,6000,156000
2012/11/30,8163,達方            ,213000,62000,0,0,1000,0,152000
2012/11/30,2856,元富證          ,156000,6000,0,0,0,0,150000
2012/11/30,2027,大成鋼          ,137000,0,0,0,12000,0,149000
2012/11/30,1806,冠軍            ,149000,11000,0,0,8000,0,146000
2012/11/30,8081,致新            ,102000,5000,50000,0,3000,5000,145000
2012/11/30,4142,國光生          ,142000,0,0,0,3000,0,145000
2012/11/30,2014,中鴻            ,155000,37000,0,0,26000,0,144000
