年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/07/05,2887,台新金          ,137051000,32149000,0,5000,2806000,153000,107550000
2012/07/05,2886,兆豐金          ,15665000,7076780,1569000,96000,397000,1226000,9232220
2012/07/05,2330,台積電          ,17819000,6102988,70000,529000,349000,2570000,9036012
2012/07/05,2891,中信金          ,24162000,19071905,2144000,9000,1231000,460000,7996095
2012/07/05,2823,中壽            ,8202000,545000,220000,2000,355000,560000,7670000
2012/07/05,2610,華航            ,1496000,110000,5300000,4000,175000,23000,6834000
2012/07/05,2308,台達電          ,9981000,3725000,108000,40000,327000,77000,6574000
2012/07/05,2883,開發金          ,7767000,844000,20000,9000,261000,646000,6549000
2012/07/05,2458,義隆            ,7966050,1252000,1294000,1501000,579000,627000,6459050
2012/07/05,1314,中石化          ,2190000,434000,2396000,2000,1387000,54000,5483000
2012/07/05,2449,京元電          ,908000,31000,4051000,1000,169000,103000,4993000
2012/07/05,2801,彰銀            ,3506000,438000,5000,5000,1094000,17000,4145000
2012/07/05,1216,統一            ,5476000,1733928,160000,141000,445000,85000,4121072
2012/07/05,1303,南亞            ,3104000,2521000,87000,6000,2797000,86000,3375000
2012/07/05,2888,新光金          ,3590000,665000,0,6000,419000,120000,3218000
2012/07/05,3481,群創            ,5271000,2499000,8000,0,338000,0,3118000
2012/07/05,6239,力成            ,4023000,734000,0,0,102000,450000,2941000
2012/07/05,2892,第一金          ,2303000,318000,837000,330000,141000,49000,2584000
2012/07/05,2448,晶電            ,1320000,369000,1379000,1000,174000,32000,2471000
2012/07/05,0050,台灣50          ,349000,70000,0,0,3006000,923000,2362000
2012/07/05,2303,聯電            ,13100000,19738000,17000,1106000,10238000,406000,2105000
2012/07/05,2608,大榮            ,2106000,1000,0,1000,0,0,2104000
2012/07/05,2881,富邦金          ,2674000,805700,8000,7000,258000,91000,2036300
2012/07/05,2317,鴻海            ,3739000,4162532,2781000,51000,306000,642000,1970468
2012/07/05,1301,台塑            ,4410000,3532000,8000,4000,1253000,168000,1967000
2012/07/05,2880,華南金          ,1847000,123000,8000,6000,70000,8000,1788000
2012/07/05,2384,勝華            ,2420000,1265000,0,1000,660000,74000,1740000
2012/07/05,2002,中鋼            ,4363000,2748000,14000,11000,87000,25000,1680000
2012/07/05,2834,臺企銀          ,871000,147000,0,4000,843000,0,1563000
2012/07/05,910579,歐聖            ,1552000,0,0,0,0,0,1552000
2012/07/05,2890,永豐金          ,1892000,81000,830000,6000,150000,1377000,1408000
2012/07/05,2884,玉山金          ,2760000,1682000,308000,3000,134000,125000,1392000
2012/07/05,5871,F-中租          ,1522000,54000,0,0,23000,139000,1352000
2012/07/05,1312,國喬            ,869000,4000,300000,1000,137000,33000,1268000
2012/07/05,2908,特力            ,1306000,41000,0,1000,0,0,1264000
2012/07/05,3042,晶技            ,965000,3000,200000,1000,91000,7000,1245000
2012/07/05,2412,中華電          ,2278000,1141508,45000,6000,41000,51000,1165492
2012/07/05,2382,廣達            ,2852760,2107000,4000,3000,418000,27000,1137760
2012/07/05,5880,合庫金          ,1210000,118000,7000,5000,37000,0,1131000
2012/07/05,1409,新纖            ,49000,77000,1000000,1000,283000,125000,1129000
2012/07/05,2301,光寶科          ,1384000,129000,3000,2000,13000,146000,1123000
2012/07/05,2337,旺宏            ,1733000,557000,0,3000,244000,312000,1105000
2012/07/05,2354,鴻準            ,204000,425000,1081000,1000,429000,235000,1053000
2012/07/05,2105,正新            ,1050000,143000,224000,2000,43000,132000,1040000
2012/07/05,2618,長榮航          ,1520000,277000,0,2000,142000,413000,970000
2012/07/05,9945,潤泰新          ,332000,55032,558000,1000,160000,44000,949968
2012/07/05,2355,敬鵬            ,105000,2000,588000,1000,353000,129000,914000
2012/07/05,3005,神基            ,213000,427000,490000,0,807000,217000,866000
2012/07/05,1605,華新            ,1548000,483000,0,3000,100000,306000,856000
2012/07/05,2903,遠百            ,382000,118000,617000,1000,116000,170000,826000
2012/07/05,2201,裕隆            ,710000,78000,145000,107000,249000,126000,793000
2012/07/05,2547,日勝生          ,683000,14000,0,0,112000,14000,767000
2012/07/05,2454,聯發科          ,1648000,966000,45000,1000,91000,53000,764000
2012/07/05,2323,中環            ,891000,179000,0,0,3000,0,715000
2012/07/05,3474,華亞科          ,888000,189000,0,0,11000,0,710000
2012/07/05,2357,華碩            ,908000,305180,10000,46000,149000,36000,679820
2012/07/05,2497,怡利電          ,20000,45000,648000,0,36000,0,659000
2012/07/05,2402,毅嘉            ,203000,219000,0,1000,601000,0,584000
2012/07/05,9933,中鼎            ,738000,171000,0,1000,3000,0,569000
2012/07/05,3149,正達            ,104000,71000,414000,1000,128000,20000,554000
2012/07/05,3034,聯詠            ,712000,152000,0,1000,5000,10000,554000
2012/07/05,2915,潤泰全          ,179000,94000,462000,1000,107000,101000,552000
2012/07/05,8271,宇瞻            ,9000,156000,670000,0,0,0,523000
2012/07/05,9905,大華            ,707000,189000,0,64000,0,0,454000
2012/07/05,1402,遠東新          ,1265000,876033,5000,3000,57000,5000,442967
2012/07/05,2376,技嘉            ,336000,9000,0,1000,123000,7000,442000
2012/07/05,8046,南電            ,447000,12000,0,1000,24000,23000,435000
2012/07/05,1507,永大            ,426000,1000,0,1000,2000,0,426000
2012/07/05,6153,嘉聯益          ,354000,289000,0,5000,606000,253000,413000
2012/07/05,6005,群益證          ,678000,288000,0,2000,11000,0,399000
2012/07/05,2385,群光            ,330000,83000,210000,30000,9000,38000,398000
2012/07/05,8008,建興電          ,430000,27000,0,1000,3000,8000,397000
