年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/11/04,3576,新日光          ,15801000,3105748,720000,534030,1115000,2254000,11742222
2013/11/04,2454,聯發科          ,14731500,3115968,448000,20000,288000,1140000,11191532
2013/11/04,3022,威強電          ,128000,6000,0,0,9284000,0,9406000
2013/11/04,2311,日月光          ,13507000,8191000,517000,890000,1728000,2138918,4532082
2013/11/04,2474,可成            ,4807200,1218000,262000,195000,1191000,342000,4505200
2013/11/04,3682,亞太電          ,4601000,204000,0,0,280000,179000,4498000
2013/11/04,2312,金寶            ,1032092,499000,6855000,0,1603000,5210000,3781092
2013/11/04,2356,英業達          ,4563000,1251000,0,0,226000,89000,3449000
2013/11/04,1312,國喬            ,4429828,856000,0,0,4000,257000,3320828
2013/11/04,6257,矽格            ,672000,337000,1212000,0,1531000,54000,3024000
2013/11/04,3474,華亞科          ,5064000,1866000,0,15000,0,510000,2673000
2013/11/04,2357,華碩            ,3023102,392083,0,0,154000,616000,2169019
2013/11/04,2884,玉山金          ,5321000,3202000,0,0,21000,114000,2026000
2013/11/04,2379,瑞昱            ,1932000,265000,83000,0,269000,87000,1932000
2013/11/04,3697,F-晨星          ,1593000,571898,774000,35000,37000,45409,1751693
2013/11/04,1201,味全            ,2850698,217000,0,641000,177000,495000,1674698
2013/11/04,8039,台虹            ,1666000,63000,195000,90000,7000,263000,1452000
2013/11/04,910322,康師傅          ,1450000,4000,0,54000,0,0,1392000
2013/11/04,1590,F-亞德          ,1313000,427000,290000,12000,279000,99000,1344000
2013/11/04,2324,仁寶            ,13758050,12728440,0,90000,945963,587131,1298442
2013/11/04,2610,華航            ,2213000,493000,0,0,300000,737000,1283000
2013/11/04,1513,中興電          ,4456000,2196000,0,1000000,0,0,1260000
2013/11/04,2448,晶電            ,2562000,1335000,0,0,124000,130000,1221000
2013/11/04,2330,台積電          ,7566000,6065143,0,265000,259000,381000,1113857
2013/11/04,2449,京元電          ,723154,486000,840000,0,317000,339000,1055154
2013/11/04,2913,農林            ,1431000,121000,0,0,305000,697000,918000
2013/11/04,2609,陽明            ,1409400,677000,182000,0,0,0,914400
2013/11/04,9904,寶成            ,1459000,637000,0,0,70000,18000,874000
2013/11/04,2337,旺宏            ,2284000,1437001,0,0,0,0,846999
2013/11/04,4960,奇美材          ,1606828,939000,0,0,291000,114000,844828
2013/11/04,2382,廣達            ,2816000,1600500,0,43000,193000,538000,827500
2013/11/04,2498,宏達電          ,860000,1720694,475000,0,2156474,944000,826780
2013/11/04,6176,瑞儀            ,1284000,508100,0,1000,61000,43000,792900
2013/11/04,4938,和碩            ,2210000,1345000,0,9000,147000,220000,783000
2013/11/04,3037,欣興            ,1634522,718000,0,134000,32000,84000,730522
2013/11/04,8021,尖點            ,781000,31000,0,0,0,39000,711000
2013/11/04,1434,福懋            ,1311000,669000,368000,440000,275000,135000,710000
2013/11/04,2618,長榮航          ,1033000,828000,0,0,569000,73000,701000
2013/11/04,1712,興農            ,642000,1000,0,0,43000,0,684000
2013/11/04,2439,美律            ,930004,184000,0,1000,70000,134000,681004
2013/11/04,4915,致伸            ,918000,132000,334000,0,77000,517000,680000
2013/11/04,9136,巨騰            ,841000,0,0,0,92000,258000,675000
2013/11/04,1907,永豐餘          ,1033000,304000,0,0,25000,86000,668000
2013/11/04,3514,昱晶            ,1272000,510000,0,0,103000,233000,632000
2013/11/04,2542,興富發          ,718000,89000,0,3000,32000,31000,627000
2013/11/04,9914,美利達          ,939000,349000,0,20000,68000,27000,611000
2013/11/04,3035,智原            ,676000,21000,0,0,76000,123000,608000
2013/11/04,5388,中磊            ,233000,172000,500000,0,66000,20000,607000
2013/11/04,3017,奇鋐            ,665000,74985,0,0,0,0,590015
2013/11/04,1504,東元            ,2516252,1042000,0,879000,34000,41000,588252
2013/11/04,1909,榮成            ,554000,18000,0,0,0,0,536000
2013/11/04,6202,盛群            ,561000,2000,0,0,0,31000,528000
2013/11/04,2349,錸德            ,798000,278000,0,0,0,0,520000
2013/11/04,2405,浩鑫            ,495000,7000,0,0,6000,2000,492000
2013/11/04,2313,華通            ,1439534,1124000,0,0,409000,264000,460534
2013/11/04,6005,群益證          ,719000,288002,0,0,0,0,430998
2013/11/04,2384,勝華            ,342000,124000,0,0,200000,0,418000
