年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/08/28,3474,華亞科          ,21547000,7392224,1001000,0,560000,39000,5779000,1703000,19752776,5600005779000,390001703000
2015/08/28,2311,日月光          ,41844000,22545668,176000,756000,66000,18000,720000,1087000,18399332,66000720000,180001087000
2015/08/28,2317,鴻海            ,27215100,14787076,1218000,0,655000,175000,6286000,3271000,17141024,6550006286000,1750003271000
2015/08/28,2609,陽明            ,13918000,1712440,2000,0,0,200000,77000,102000,11982560,077000,200000102000
2015/08/28,2409,友達            ,40276000,28249158,7000,0,40000,259000,2956000,2868000,11902842,400002956000,2590002868000
2015/08/28,00631L,T50正2          ,0,0,0,0,97000,1000000,12377000,402000,11072000,9700012377000,1000000402000
2015/08/28,0050,台灣50          ,4907000,2081000,0,0,286000,1772000,8749000,2266000,7823000,2860008749000,17720002266000
2015/08/28,1710,東聯            ,7482000,578000,0,278000,0,35000,48000,40000,6599000,048000,3500040000
2015/08/28,4938,和碩            ,9785000,5018052,13000,100000,297000,79000,442000,269000,5070948,297000442000,79000269000
2015/08/28,6176,瑞儀            ,7113000,2239024,576000,133000,274000,216000,353000,669000,5058976,274000353000,216000669000
2015/08/28,2884,玉山金          ,13374000,8123325,0,2000,55000,0,76000,432512,4947163,5500076000,0432512
2015/08/28,2303,聯電            ,15297996,10048419,3000,0,188000,86000,349000,948000,4755577,188000349000,86000948000
2015/08/28,2412,中華電          ,9147000,5009387,0,3000,320000,4000,11000,286000,4175613,32000011000,4000286000
2015/08/28,2349,錸德            ,4056000,89000,0,0,0,0,0,0,3967000,00,00
2015/08/28,9904,寶成            ,5049000,2345854,1459000,3000,210000,351000,210000,343000,3885146,210000210000,351000343000
2015/08/28,2454,聯發科          ,6638000,5254934,39000,0,1881000,433000,1797000,966000,3701066,18810001797000,433000966000
2015/08/28,2847,大眾銀          ,601000,3178040,0,0,6161000,3000,0,0,3580960,61610000,30000
2015/08/28,2801,彰銀            ,15621270,11810451,0,20000,0,0,0,227707,3563112,00,0227707
2015/08/28,2886,兆豐金          ,20607000,16806360,175000,0,0,0,53000,614000,3414640,053000,0614000
2015/08/28,2833,台壽保          ,3054000,162000,55000,0,0,0,61000,146000,2862000,061000,0146000
2015/08/28,2356,英業達          ,4916000,2205504,4000,0,200000,88000,325000,416000,2735496,200000325000,88000416000
2015/08/28,2498,宏達電          ,4540000,1723330,53000,0,0,0,153000,307918,2714752,0153000,0307918
2015/08/28,3231,緯創            ,8891449,6581904,6000,0,74000,160907,593000,256000,2565638,74000593000,160907256000
2015/08/28,2603,長榮            ,6148000,2267326,1000,1052020,174000,32000,160000,703000,2428654,174000160000,32000703000
2015/08/28,2891,中信金          ,47320000,44118321,1366000,667000,0,2000,279000,1795918,2381761,0279000,20001795918
2015/08/28,2313,華通            ,4610000,1893000,405000,501000,159000,625000,1037000,824000,2368000,1590001037000,625000824000
2015/08/28,2357,華碩            ,3329500,1050840,46000,22000,8000,14000,71000,62000,2305660,800071000,1400062000
2015/08/28,2880,華南金          ,7465000,4370651,3000,0,0,570000,0,267280,2260069,00,570000267280
2015/08/28,6239,力成            ,3724000,1349780,35000,238000,0,4000,89000,35000,2221220,089000,400035000
2015/08/28,8046,南電            ,3073000,942000,1000,0,0,4000,0,0,2128000,00,40000
2015/08/28,5880,合庫金          ,12621708,9710542,4000,0,0,597000,0,243000,2075166,00,597000243000
2015/08/28,2890,永豐金          ,7942000,5483017,8000,0,0,161000,10000,478357,1837626,010000,161000478357
2015/08/28,2324,仁寶            ,7143000,5409831,5000,0,100000,12000,118000,118000,1826169,100000118000,12000118000
2015/08/28,2377,微星            ,1834000,126000,2000,0,50000,61000,96000,69000,1726000,5000096000,6100069000
2015/08/28,2376,技嘉            ,1806000,484000,0,0,90000,5000,52000,8000,1451000,9000052000,50008000
2015/08/28,2382,廣達            ,4721000,3290970,2000,0,33000,0,14000,81000,1398030,3300014000,081000
2015/08/28,2845,遠東銀          ,1728000,281604,0,0,0,50000,0,0,1396396,00,500000
2015/08/28,5388,中磊            ,1514000,155000,30000,238000,231000,92000,156000,92000,1354000,231000156000,9200092000
2015/08/28,2408,南亞科          ,1382000,491361,0,2000,20000,49000,547000,93000,1313639,20000547000,4900093000
2015/08/28,3698,隆達            ,1820302,518000,0,0,0,45000,28000,0,1285302,028000,450000
2015/08/28,3019,亞光            ,1282000,47000,0,0,6000,0,27000,25000,1243000,600027000,025000
2015/08/28,2449,京元電          ,1631000,553000,1000,0,4000,8000,164000,31000,1208000,4000164000,800031000
2015/08/28,2823,中壽            ,8874900,7526455,2000,275600,8000,7200,321000,190000,1206645,8000321000,7200190000
2015/08/28,4915,致伸            ,1132000,204000,0,0,264000,3000,45000,44000,1190000,26400045000,300044000
