年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/09/10,2311,日月光          ,36939302,22271333,350000,30000,588000,181000,1207000,959000,15642969,5880001207000,181000959000
2015/09/10,3231,緯創            ,14947555,2010224,0,0,625000,40000,1123000,133000,14512331,6250001123000,40000133000
2015/09/10,2884,玉山金          ,14328238,3126019,0,0,0,25000,280000,386000,11071219,0280000,25000386000
2015/09/10,2887,台新金          ,13536000,3076000,0,0,232000,0,185000,135000,10742000,232000185000,0135000
2015/09/10,2412,中華電          ,10047095,1841818,0,63000,38000,45000,11000,21000,8125277,3800011000,4500021000
2015/09/10,5880,合庫金          ,11310994,4125000,0,0,550000,274000,269000,108000,7622994,550000269000,274000108000
2015/09/10,2353,宏??            ,6750000,1367000,0,0,80000,57000,2299000,348000,7357000,800002299000,57000348000
2015/09/10,2609,陽明            ,4842000,908000,0,0,188000,102000,2900000,511000,6409000,1880002900000,102000511000
2015/09/10,2890,永豐金          ,9672077,3131000,0,0,14000,4000,214000,490000,6275077,14000214000,4000490000
2015/09/10,2883,開發金          ,14283300,7360000,0,1462000,102000,1000,779000,369000,5972300,102000779000,1000369000
2015/09/10,2834,臺企銀          ,9434477,3843000,0,0,8000,77000,304000,215000,5611477,8000304000,77000215000
2015/09/10,2886,兆豐金          ,8921002,4481000,679000,0,20000,0,309000,243000,5205002,20000309000,0243000
2015/09/10,2888,新光金          ,12212598,6964402,0,0,274000,92000,199000,759000,4870196,274000199000,92000759000
2015/09/10,1216,統一            ,7172940,2761140,399000,60000,2000,36000,88000,174000,4630800,200088000,36000174000
2015/09/10,2892,第一金          ,11243296,6906163,229000,0,0,0,43000,206000,4403133,043000,0206000
2015/09/10,00641R,日本反          ,0,0,0,0,0,0,19789000,15931000,3858000,019789000,015931000
2015/09/10,3037,欣興            ,3377000,378000,0,0,2000,1000,1152000,478000,3674000,20001152000,1000478000
2015/09/10,2867,三商壽          ,3423000,181000,0,0,100000,115000,0,1000,3226000,1000000,1150001000
2015/09/10,4915,致伸            ,2868032,107000,0,75000,38000,60000,639000,166000,3137032,38000639000,60000166000
2015/09/10,2356,英業達          ,7410975,3556000,0,0,0,22000,85000,840000,3077975,085000,22000840000
2015/09/10,1402,遠東新          ,5312951,2329238,0,1320,12000,100000,182000,121000,2955393,12000182000,100000121000
2015/09/10,0050,台灣50          ,2426320,1014000,0,0,697000,1000,3162000,2480000,2790320,6970003162000,10002480000
2015/09/10,2448,晶電            ,4717000,3960589,0,0,362000,90000,2001000,345000,2684411,3620002001000,90000345000
2015/09/10,2603,長榮            ,3394974,445000,0,0,11000,111000,180000,564000,2465974,11000180000,111000564000
2015/09/10,2308,台達電          ,3259489,750000,225000,62000,5000,191000,28000,132000,2382489,500028000,191000132000
2015/09/10,2105,正新            ,4414000,2191000,0,0,35000,10000,10000,0,2258000,3500010000,100000
2015/09/10,00632R,T50反1          ,150000,6000,0,1409000,5506000,2767000,3851000,3125000,2200000,55060003851000,27670003125000
2015/09/10,2801,彰銀            ,6738989,4617220,0,0,4000,2000,137000,171000,2089769,4000137000,2000171000
2015/09/10,2301,光寶科          ,3490994,1075000,0,0,0,100000,107000,335000,2087994,0107000,100000335000
2015/09/10,2352,佳世達          ,2017000,228000,0,0,1000,0,392000,105000,2077000,1000392000,0105000
2015/09/10,1605,華新            ,2002000,168000,0,0,4000,30000,65000,42000,1831000,400065000,3000042000
2015/09/10,2882,國泰金          ,6508649,4633060,10000,312000,106000,0,502000,374000,1807589,106000502000,0374000
2015/09/10,2492,華新科          ,1310000,408000,0,0,0,0,1031000,193000,1740000,01031000,0193000
2015/09/10,1504,東元            ,3112979,1171000,0,0,74000,5000,201000,570000,1641979,74000201000,5000570000
2015/09/10,6505,台塑化          ,2251996,776000,0,0,10000,3000,0,0,1482996,100000,30000
2015/09/10,2204,中華            ,1911683,454000,0,0,25000,0,0,0,1482683,250000,00
