年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/07/24,3481,群創            ,30563305,14561000,176000,5339000,106000,1720000,1982000,391000,10816305,1060001982000,1720000391000
2015/07/24,2409,友達            ,28578782,18188000,179000,33000,9000,1061000,1538000,256000,10766782,90001538000,1061000256000
2015/07/24,2883,開發金          ,11229936,2870000,376000,210000,3000,350000,702000,815000,8065936,3000702000,350000815000
2015/07/24,1216,統一            ,12866900,5024529,101000,0,4000,113000,395000,562000,7667371,4000395000,113000562000
2015/07/24,2847,大眾銀          ,7473000,820836,0,2000,797000,58000,0,0,7389164,7970000,580000
2015/07/24,00637L,滬深2X          ,300000,209000,0,0,25000,0,18146000,11573000,6689000,2500018146000,011573000
2015/07/24,2882,國泰金          ,7937233,2725425,206000,0,55000,120000,543000,219000,5676808,55000543000,120000219000
2015/07/24,0061,寶滬深          ,541000,47000,100000,0,577000,460000,6559000,2379000,4891000,5770006559000,4600002379000
2015/07/24,2610,華航            ,5013000,1781000,1106000,0,296000,0,0,0,4634000,2960000,00
2015/07/24,2313,華通            ,3203000,4986739,4723000,0,219000,300000,2657000,1214000,4301261,2190002657000,3000001214000
2015/07/24,00632R,T50反1          ,1000,0,440000,0,611000,197000,3649000,305000,4199000,6110003649000,197000305000
2015/07/24,2412,中華電          ,4715945,1322000,536000,0,3000,10000,47000,0,3969945,300047000,100000
2015/07/24,2886,兆豐金          ,7790330,4493273,200000,0,85000,0,184000,0,3766057,85000184000,00
2015/07/24,006207,FH滬深          ,0,0,1020000,0,559000,478000,5276000,3087000,3290000,5590005276000,4780003087000
2015/07/24,4904,遠傳            ,3463291,1516000,571000,3000,10000,113000,59000,11000,2460291,1000059000,11300011000
2015/07/24,5388,中磊            ,1238000,462000,909000,0,181000,166000,776000,120000,2356000,181000776000,166000120000
2015/07/24,00633L,上証2X          ,100000,200000,40000,0,255000,35000,9740000,7891000,2009000,2550009740000,350007891000
2015/07/24,2881,富邦金          ,4067836,2278000,191000,0,2000,26000,462000,510000,1908836,2000462000,26000510000
2015/07/24,1536,和大            ,2613000,877124,80000,0,26000,1000,56000,253000,1643876,2600056000,1000253000
2015/07/24,2455,全新            ,1434000,1582097,1521000,53000,168000,111000,411000,175000,1612903,168000411000,111000175000
2015/07/24,00636,CFA50           ,0,0,0,0,16000,72000,7975000,6492000,1427000,160007975000,720006492000
2015/07/24,6505,台塑化          ,1723000,503000,39000,0,10000,10000,0,0,1259000,100000,100000
2015/07/24,9904,寶成            ,12664309,11568000,241000,0,40000,12000,61000,231000,1195309,4000061000,12000231000
2015/07/24,006206,元上證          ,0,0,0,0,161000,281000,3674000,2362000,1192000,1610003674000,2810002362000
2015/07/24,2308,台達電          ,2692073,1499036,60000,0,10000,51000,15000,66000,1161037,1000015000,5100066000
2015/07/24,2867,三商壽          ,643000,108000,600000,0,2000,0,0,0,1137000,20000,00
2015/07/24,2356,英業達          ,2543000,1310000,51000,0,1000,335000,350000,203000,1097000,1000350000,335000203000
2015/07/24,2823,中壽            ,4030000,3072000,69000,0,55000,0,225000,249000,1058000,55000225000,0249000
2015/07/24,2408,南亞科          ,726000,143000,1000,2000,20000,1000,381000,251000,731000,20000381000,1000251000
2015/07/24,3045,台灣大          ,1417509,892000,149000,1000,3000,0,50000,0,726509,300050000,00
2015/07/24,9910,豐泰            ,499000,258729,564000,0,2000,25000,9000,81000,709271,20009000,2500081000
2015/07/24,6239,力成            ,1708347,1316000,15000,0,166000,0,192000,73000,692347,166000192000,073000
2015/07/24,2316,楠梓電          ,776000,114000,1000,0,2000,15000,53000,30000,673000,200053000,1500030000
2015/07/24,5871,F-中租          ,1278000,920000,21000,0,30000,0,269000,14000,664000,30000269000,014000
2015/07/24,1702,南僑            ,455000,60000,327000,0,23000,0,52000,136000,661000,2300052000,0136000
2015/07/24,2357,華碩            ,1684022,1083600,25000,0,2000,4000,51000,14000,660422,200051000,400014000
2015/07/24,3030,德律            ,702000,5000,0,0,0,0,27000,81000,643000,027000,081000
2015/07/24,6005,群益證          ,874000,264000,11000,0,0,0,0,0,621000,00,00
2015/07/24,00639,深100           ,0,0,0,0,0,20000,2546000,1929000,597000,02546000,200001929000
2015/07/24,9945,潤泰新          ,1003000,616000,19000,0,0,0,156000,8000,554000,0156000,08000
2015/07/24,3474,華亞科          ,14081200,15898000,48000,6000,9000,1000000,4751000,1445000,540200,90004751000,10000001445000
2015/07/24,2106,建大            ,300000,83000,1000,0,229000,0,0,0,447000,2290000,00
2015/07/24,6269,台郡            ,2423653,2040340,256000,276000,393000,633000,657000,374000,406313,393000657000,633000374000
