年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/09/04,2892,第一金          ,16647466,712000,674000,0,467000,977000,16099466
2014/09/04,2888,新光金          ,13651035,1587721,32000,0,1224000,535000,12784314
2014/09/04,2884,玉山金          ,13349000,1608000,663000,0,104000,959000,11549000
2014/09/04,4938,和碩            ,4312000,1648121,155000,15000,8975000,378000,11400879
2014/09/04,2887,台新金          ,13268884,6341000,756000,0,715000,567000,7831884
2014/09/04,2002,中鋼            ,7028227,1341414,1141000,0,496000,160000,7163813
2014/09/04,3481,群創            ,14223660,4518139,816000,225000,3202000,6611289,6887232
2014/09/04,2883,開發金          ,6378143,2547000,1297000,0,1018000,109000,6037143
2014/09/04,2880,華南金          ,3597608,457000,638000,0,238000,78000,3938608
2014/09/04,2847,大眾銀          ,1567000,69000,275000,0,2073000,52000,3794000
2014/09/04,2886,兆豐金          ,4447692,1899000,1039000,0,195000,184000,3598692
2014/09/04,2903,遠百            ,2168000,135387,1559000,0,0,0,3591613
2014/09/04,2615,萬海            ,4009000,151000,0,0,60000,346000,3572000
2014/09/04,2325,矽品            ,9159660,3523000,272000,2100000,1023000,1272000,3559660
2014/09/04,2634,漢翔            ,2782000,843000,892000,0,720000,105000,3446000
2014/09/04,1504,東元            ,5697343,3180690,59000,0,864000,51000,3388653
2014/09/04,3231,緯創            ,5844000,2172127,10000,0,223000,523522,3381351
2014/09/04,2603,長榮            ,2888000,744365,608000,0,460000,69000,3142635
2014/09/04,2456,奇力新          ,2730000,30000,1000000,0,533000,1162000,3071000
2014/09/04,2881,富邦金          ,4626811,3141000,2211000,360000,265000,544000,3057811
2014/09/04,2834,臺企銀          ,3459000,580903,17000,0,57000,119000,2833097
2014/09/04,2882,國泰金          ,2774216,820648,732000,72000,203000,173000,2643568
2014/09/04,5534,長虹            ,1094000,475000,0,0,1910000,65000,2464000
2014/09/04,2618,長榮航          ,2339000,161000,138000,0,233000,345000,2204000
2014/09/04,2609,陽明            ,2209000,461410,6000,0,300000,0,2053590
2014/09/04,3474,華亞科          ,7328290,7640290,233000,1269000,4748000,1424000,1976000
2014/09/04,2330,台積電          ,13274359,14053726,3313000,0,377000,1037000,1873633
2014/09/04,1402,遠東新          ,2040363,577963,358000,0,5000,20000,1805400
2014/09/04,1216,統一            ,4344477,3077636,427000,0,105000,96000,1702841
2014/09/04,3036,文曄            ,1490000,284000,0,0,506000,89000,1623000
2014/09/04,2801,彰銀            ,1818999,490676,298000,0,39000,103000,1562323
2014/09/04,006206,元上證          ,406000,55000,0,0,2120000,910000,1561000
2014/09/04,2610,華航            ,2580637,1033000,11000,0,0,0,1558637
2014/09/04,2352,佳世達          ,1556000,199000,0,0,624000,465000,1516000
2014/09/04,1101,台泥            ,2484811,1043046,296000,0,31000,253000,1515765
2014/09/04,3006,晶豪科          ,1116000,475000,0,0,859000,66000,1434000
2014/09/04,2454,聯發科          ,2555645,1231144,183000,33604,126000,276000,1323897
2014/09/04,006205,FB上証          ,5000,100000,155000,0,5963000,4740000,1283000
2014/09/04,2344,華邦電          ,1449000,484000,0,0,560000,271000,1254000
2014/09/04,1301,台塑            ,1584244,874000,448000,0,20000,26000,1152244
2014/09/04,5880,合庫金          ,1648125,811960,565000,0,52000,372000,1081165
2014/09/04,8210,勤誠            ,525000,228142,782000,0,25000,58000,1045858
2014/09/04,2337,旺宏            ,4104000,3070000,0,0,0,17000,1017000
2014/09/04,6153,嘉聯益          ,1493000,195000,0,266000,443000,548000,927000
2014/09/04,6505,台塑化          ,1138714,362374,170000,34000,0,10000,902340
2014/09/04,2107,厚生            ,883000,61728,0,0,56000,1000,876272
2014/09/04,2104,中橡            ,770000,31000,0,0,55000,20000,774000
2014/09/04,5871,F-中租          ,1344000,666491,73000,0,158000,152700,755809
2014/09/04,1604,聲寶            ,789000,62000,0,0,16000,0,743000
2014/09/04,2820,華票            ,800000,76000,0,0,0,1000,723000
2014/09/04,1605,華新            ,2347000,1201000,14000,0,0,443000,717000
2014/09/04,1326,台化            ,1498973,1150000,398000,0,0,51000,695973
2014/09/04,2301,光寶科          ,762071,485611,194000,31000,265000,61000,643460
2014/09/04,2357,華碩            ,1025510,432795,65000,0,31000,47000,641715
2014/09/04,2030,彰源            ,143000,6000,500000,0,0,0,637000
2014/09/04,2101,南港            ,53000,66000,0,0,731000,92000,626000
2014/09/04,3037,欣興            ,2207000,1163728,5000,0,115000,543000,620272
2014/09/04,2027,大成鋼          ,244000,67000,100000,0,326000,0,603000
2014/09/04,2838,聯邦銀          ,674000,75000,0,0,0,2000,597000
2014/09/04,2823,中壽            ,2158000,1483494,13000,0,84000,196000,575506
2014/09/04,2368,金像電          ,560000,15000,0,0,0,2000,543000
2014/09/04,2360,致茂            ,622000,166000,0,34000,151000,85000,488000
2014/09/04,5469,瀚宇博          ,490000,13000,0,0,0,1000,476000
2014/09/04,1409,新纖            ,596000,148000,0,0,0,0,448000
2014/09/04,2439,美律            ,161000,46000,274000,10000,170000,114000,435000
2014/09/04,2841,台開            ,397000,6000,0,0,9000,0,400000
2014/09/04,3535,晶彩科          ,341000,19000,0,0,73000,0,395000
