年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/10/15,9904,寶成            ,3306992,2068000,5078000,126000,457000,721000,5926992
2012/10/15,2409,友達            ,6116000,5697000,1967000,0,3671000,190000,5867000
2012/10/15,2449,京元電          ,4258000,174000,700000,0,174000,214000,4744000
2012/10/15,1101,台泥            ,3975000,523000,556000,0,499000,487000,4020000
2012/10/15,2330,台積電          ,14962007,12119526,238000,67000,1476000,1131000,3358481
2012/10/15,2891,中信金          ,8671000,5798000,673000,0,557000,1117000,2986000
2012/10/15,1216,統一            ,5189880,2231723,0,43000,249000,422000,2742157
2012/10/15,2887,台新金          ,3650000,1326920,0,0,1288000,1000000,2611080
2012/10/15,2489,瑞軒            ,2134000,107000,290000,0,183000,102000,2398000
2012/10/15,1605,華新            ,2615000,449000,0,0,86000,305000,1947000
2012/10/15,6269,台郡            ,838000,112057,1189000,46000,69005,290912,1647036
2012/10/15,2448,晶電            ,1281541,77000,500000,0,11000,130000,1585541
2012/10/15,0061,寶滬深          ,0,0,1300000,0,2172000,1891000,1581000
2012/10/15,3035,智原            ,1042000,25000,300000,0,265000,23000,1559000
2012/10/15,2538,基泰            ,475000,4000,834000,0,17000,0,1322000
2012/10/15,3034,聯詠            ,1379000,292000,484000,200000,82000,132000,1321000
2012/10/15,2371,大同            ,1350000,111000,0,0,44000,10000,1273000
2012/10/15,2882,國泰金          ,1979000,1461254,200000,0,780001,271000,1226747
2012/10/15,1102,亞泥            ,1171000,188079,0,0,191000,36071,1137850
2012/10/15,6230,超眾            ,400000,0,759000,0,28000,72000,1115000
2012/10/15,3702,大聯大          ,2842000,1922000,0,0,122000,25000,1017000
2012/10/15,1455,集盛            ,149000,294000,1119000,0,0,0,974000
2012/10/15,2355,敬鵬            ,1123000,204000,0,50000,120000,36000,953000
2012/10/15,3231,緯創            ,2141873,1314000,7000,0,167000,69000,932873
2012/10/15,2885,元大金          ,8559000,7456680,100000,0,537000,812000,927320
2012/10/15,2337,旺宏            ,641000,238000,0,0,862000,361000,904000
