年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/05/15,3481,群創            ,32603291,8285254,485000,1713000,200000,2474000,20816037
2013/05/15,2885,元大金          ,20222000,4806490,700000,100000,5435000,1180510,20270000
2013/05/15,2888,新光金          ,16273000,4532000,0,0,6434000,2338000,15837000
2013/05/15,6116,彩晶            ,15348000,811000,0,0,1580000,4452000,11665000
2013/05/15,2882,國泰金          ,17170960,8139000,347000,0,1691000,825000,10244960
2013/05/15,2409,友達            ,41549000,31736300,516000,823000,411000,265000,9651700
2013/05/15,2881,富邦金          ,15907360,6608765,44000,804000,1276000,1032000,8782595
2013/05/15,2303,聯電            ,30753000,22073749,859000,2850000,4425000,2467000,8646251
2013/05/15,2883,開發金          ,5970000,5940690,0,0,8567000,974000,7622310
2013/05/15,2891,中信金          ,22516000,13016336,0,1429000,894000,2654679,6309985
2013/05/15,2311,日月光          ,10156000,3147767,0,830000,544000,962000,5760233
2013/05/15,0050,台灣50          ,3098050,81000,0,0,3342000,720000,5639050
2013/05/15,3045,台灣大          ,6514000,1179320,98000,40000,151000,49000,5494680
2013/05/15,2002,中鋼            ,8837978,3957702,0,0,243000,292000,4831276
2013/05/15,2412,中華電          ,4703000,809485,156000,0,353000,80000,4322515
2013/05/15,2475,華映            ,3941000,0,0,0,0,0,3941000
2013/05/15,4904,遠傳            ,5390000,1883194,0,0,287000,53000,3740806
2013/05/15,2356,英業達          ,6619000,2258707,0,0,1016000,1714000,3662293
2013/05/15,2501,國建            ,2792000,459082,630000,1000,599000,19000,3541918
2013/05/15,1504,東元            ,3881000,666000,0,0,37000,101000,3151000
2013/05/15,2330,台積電          ,22004000,19929533,50000,664000,2168410,481000,3147877
2013/05/15,4938,和碩            ,7757000,6373140,855000,136000,943000,191000,2854860
2013/05/15,6269,台郡            ,338200,101000,2002000,6000,660000,88000,2805200
2013/05/15,1402,遠東新          ,4382000,2244000,322000,0,52000,34000,2478000
2013/05/15,2801,彰銀            ,3267000,896650,0,0,87000,43000,2414350
2013/05/15,6239,力成            ,3568000,859000,0,200000,212000,440000,2281000
2013/05/15,3576,新日光          ,2043300,492000,0,0,2031000,1308000,2274300
2013/05/15,2474,可成            ,4171000,1739000,5000,0,329000,503000,2263000
2013/05/15,2823,中壽            ,3267000,399850,659000,303000,726000,1733000,2216150
