年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/04/13,3474,華亞科          ,34011902,5570000,134000,0,384000,56000,3622000,899000,31626902,3840003622000,56000899000
2015/04/13,2618,長榮航          ,14234621,3966968,1311000,0,1070000,698000,10579000,1627000,20902653,107000010579000,6980001627000
2015/04/13,2891,中信金          ,21572000,4640054,2248000,0,1203000,0,1518000,1148000,20752946,12030001518000,01148000
2015/04/13,2610,華航            ,17515628,3913000,2448000,198000,2803000,1896000,0,0,16759628,28030000,18960000
2015/04/13,3481,群創            ,12815406,2207000,0,0,1590000,0,3898000,893000,15203406,15900003898000,0893000
2015/04/13,1314,中石化          ,9704000,996000,0,0,218000,50000,4211000,418000,12669000,2180004211000,50000418000
2015/04/13,00636,CFA50           ,0,0,0,0,390000,0,13442000,4699000,9133000,39000013442000,04699000
2015/04/13,2324,仁寶            ,12857588,3737000,234000,0,2000,0,138000,547000,8947588,2000138000,0547000
2015/04/13,2409,友達            ,21508270,12492000,0,3096000,639000,323000,3058000,548000,8746270,6390003058000,323000548000
2015/04/13,1303,南亞            ,7304380,1791000,1679000,0,371000,0,545000,290000,7818380,371000545000,0290000
2015/04/13,00633L,上証2X          ,660000,697000,0,0,907000,50000,7383000,456000,7747000,9070007383000,50000456000
2015/04/13,1301,台塑            ,6458000,1097000,899000,0,235000,20000,240000,14000,6701000,235000240000,2000014000
2015/04/13,2103,台橡            ,6498000,1366000,0,0,0,0,1212000,88000,6256000,01212000,088000
2015/04/13,2882,國泰金          ,8899420,2475573,18000,89000,280000,370000,243000,767000,5738847,280000243000,370000767000
2015/04/13,2603,長榮            ,3523000,528000,150000,0,35000,449000,2111000,230000,4612000,350002111000,449000230000
2015/04/13,2406,國碩            ,3242000,461000,0,0,60000,106000,1113000,75000,3773000,600001113000,10600075000
2015/04/13,2206,三陽            ,2928000,89000,0,0,106000,0,548000,112000,3381000,106000548000,0112000
2015/04/13,2499,東貝            ,77000,169000,3023000,0,1000,100000,424000,44000,3212000,1000424000,10000044000
2015/04/13,9938,百和            ,3551231,927000,672000,181000,4000,152000,302000,89000,3180231,4000302000,15200089000
2015/04/13,2886,兆豐金          ,8772000,7307000,1589000,0,92000,0,87000,67000,3166000,9200087000,067000
2015/04/13,0061,寶滬深          ,813000,0,0,312000,305000,250000,4424000,1819000,3161000,3050004424000,2500001819000
2015/04/13,2317,鴻海            ,7521000,4442318,30000,785000,61000,67000,1429000,636000,3110682,610001429000,67000636000
2015/04/13,4938,和碩            ,4743182,1817391,50000,25000,2000,0,158000,168000,2942791,2000158000,0168000
2015/04/13,2823,中壽            ,6232000,1998000,57000,164000,692000,0,109000,2352000,2576000,692000109000,02352000
2015/04/13,1216,統一            ,11323000,8864505,0,0,0,0,39000,97000,2400495,039000,097000
2015/04/13,2412,中華電          ,1018000,638000,1858000,0,148000,0,0,0,2386000,1480000,00
2015/04/13,2880,華南金          ,3390394,960000,0,0,0,0,0,45000,2385394,00,045000
2015/04/13,9904,寶成            ,6218027,4554350,0,0,255000,148000,692000,142000,2320677,255000692000,148000142000
2015/04/13,1326,台化            ,2636000,877000,325000,55000,178000,12000,30000,0,2225000,17800030000,120000
2015/04/13,4915,致伸            ,4133406,811000,4000,145000,68000,0,170000,1209000,2210406,68000170000,01209000
2015/04/13,4958,F-臻鼎          ,4064077,2004917,455000,460000,90000,60000,94000,55000,2123160,9000094000,6000055000
2015/04/13,2887,台新金          ,2536000,2012000,0,0,1500000,0,199000,235000,1988000,1500000199000,0235000
2015/04/13,2615,萬海            ,3276316,1370827,0,153000,0,4000,57000,87000,1718489,057000,400087000
2015/04/13,2881,富邦金          ,5644471,3527000,3000,596000,471000,5000,93000,376000,1707471,47100093000,5000376000
2015/04/13,3519,綠能            ,1715000,25000,0,0,4000,0,0,0,1694000,40000,00
2015/04/13,2492,華新科          ,729000,129000,360000,0,1000,0,709000,12000,1658000,1000709000,012000
2015/04/13,9910,豐泰            ,2156598,526160,0,0,95000,181000,0,0,1544438,950000,1810000
2015/04/13,9136,巨騰            ,1330000,474000,0,0,150000,0,571000,59000,1518000,150000571000,059000
2015/04/13,2841,台開            ,1926006,480000,0,0,0,0,0,0,1446006,00,00
2015/04/13,6269,台郡            ,1987000,723090,252000,39000,83000,357000,281000,92000,1391910,83000281000,35700092000
2015/04/13,3022,威強電          ,602000,186000,0,0,252000,44000,845000,83000,1386000,252000845000,4400083000
2015/04/13,3380,明泰            ,653000,84000,0,0,132000,0,669000,24000,1346000,132000669000,024000
2015/04/13,3561,昇陽科          ,1098000,28000,0,0,18000,0,215000,0,1303000,18000215000,00
2015/04/13,8046,南電            ,724727,118000,212000,0,120000,89000,565000,118000,1296727,120000565000,89000118000
2015/04/13,3034,聯詠            ,5435343,4341140,0,0,40000,66000,231000,19000,1280203,40000231000,6600019000
2015/04/13,2833,台壽保          ,899208,1568792,0,0,20000,191000,2159000,54000,1264416,200002159000,19100054000
2015/04/13,9945,潤泰新          ,2286000,623352,0,0,6000,452000,184000,181000,1219648,6000184000,452000181000
2015/04/13,2392,正崴            ,1138000,173000,346000,0,25000,5000,29000,205000,1155000,2500029000,5000205000
2015/04/13,6166,凌華            ,1018000,44000,132000,34000,0,11000,148000,72000,1137000,0148000,1100072000
2015/04/13,6505,台塑化          ,1410000,1116240,550000,0,288000,0,0,0,1131760,2880000,00
2015/04/13,1536,和大            ,157000,90000,288000,0,342000,141000,617000,54000,1119000,342000617000,14100054000
2015/04/13,3450,聯鈞            ,687255,53000,70000,60000,0,0,397000,0,1041255,0397000,00
2015/04/13,3005,神基            ,516000,156000,0,0,0,180000,911000,74000,1017000,0911000,18000074000
2015/04/13,2312,金寶            ,1103000,193000,0,0,0,50000,260000,110000,1010000,0260000,50000110000
2015/04/13,2542,興富發          ,1720979,883000,0,0,57000,2000,161000,57000,996979,57000161000,200057000
2015/04/13,2313,華通            ,2035000,491000,0,0,10000,100000,110000,593000,971000,10000110000,100000593000
2015/04/13,3514,昱晶            ,1124000,60000,0,0,10000,35000,10000,115000,934000,1000010000,35000115000
2015/04/13,2885,元大金          ,7762000,7540331,0,0,0,0,814000,104016,931653,0814000,0104016
2015/04/13,2892,第一金          ,2708000,1718000,0,0,0,0,0,59000,931000,00,059000
2015/04/13,3149,正達            ,1018000,107000,0,0,0,4000,0,0,907000,00,40000
2015/04/13,2408,南亞科          ,1333000,794000,0,0,2000,79000,375000,35000,802000,2000375000,7900035000
2015/04/13,1905,華紙            ,155000,295000,719000,0,219000,0,0,0,798000,2190000,00
2015/04/13,1708,東鹼            ,34000,122000,283000,0,610000,27000,0,0,778000,6100000,270000
2015/04/13,1707,葡萄王          ,516000,673000,593000,68000,495000,91000,78000,107000,743000,49500078000,91000107000
2015/04/13,2367,燿華            ,880000,141000,0,0,0,0,2000,0,741000,02000,00
2015/04/13,6120,達運            ,951013,400000,0,0,31000,0,207000,51000,738013,31000207000,051000
2015/04/13,9188,精熙            ,715000,0,0,0,0,0,0,0,715000,00,00
2015/04/13,00631L,T50正2          ,0,0,0,0,45000,202000,808000,0,651000,45000808000,2020000
2015/04/13,006207,FH滬深          ,171000,87000,1013000,300000,572000,418000,1970000,2288000,633000,5720001970000,4180002288000
2015/04/13,2856,元富證          ,636000,18000,0,0,0,0,0,0,618000,00,00
2015/04/13,2609,陽明            ,5791270,6227000,0,0,152000,150000,1069000,71000,564270,1520001069000,15000071000
2015/04/13,3682,亞太電          ,611000,209000,0,0,151000,0,18000,15000,556000,15100018000,015000
2015/04/13,6005,群益證          ,593000,47000,0,0,0,0,0,0,546000,00,00
2015/04/13,4934,太極            ,669000,139000,0,0,0,0,0,0,530000,00,00
2015/04/13,1704,榮化            ,445000,46000,0,0,253000,128000,0,0,524000,2530000,1280000
2015/04/13,2104,中橡            ,766631,173000,0,0,0,70000,0,0,523631,00,700000
2015/04/13,2905,三商            ,682780,161000,0,0,0,0,0,0,521780,00,00
2015/04/13,2520,冠德            ,738000,245000,0,0,15000,0,38000,32000,514000,1500038000,032000
2015/04/13,2107,厚生            ,512005,17000,0,0,0,0,0,0,495005,00,00
2015/04/13,2363,矽統            ,499000,8000,0,0,0,0,0,0,491000,00,00
2015/04/13,3062,建漢            ,108000,19000,0,0,4000,1000,359000,0,451000,4000359000,10000
2015/04/13,2511,太子            ,544000,42000,0,0,0,59000,0,0,443000,00,590000
2015/04/13,1215,卜蜂            ,294000,244000,362000,0,25000,5000,0,0,432000,250000,50000
2015/04/13,0050,台灣50          ,144,544000,0,0,1230000,50000,1621000,1828000,429144,12300001621000,500001828000
2015/04/13,3060,銘異            ,490000,70000,0,0,0,1000,0,0,419000,00,10000
2015/04/13,2354,鴻準            ,1095000,633000,18000,0,167000,65000,76000,240000,418000,16700076000,65000240000
2015/04/13,3017,奇鋐            ,623595,305000,0,0,50000,150000,284000,99000,403595,50000284000,15000099000
2015/04/13,2889,國票金          ,547000,172000,0,0,0,0,0,8000,367000,00,08000
2015/04/13,3045,台灣大          ,1078000,1315000,510000,0,24000,0,66000,0,363000,2400066000,00
2015/04/13,1611,中電            ,425000,65000,0,0,0,0,0,0,360000,00,00
2015/04/13,1504,東元            ,2420000,1824000,0,226000,0,0,11000,27000,354000,011000,027000
2015/04/13,3376,新日興          ,475000,79000,0,0,0,6000,1000,42000,349000,01000,600042000
2015/04/13,3665,F-貿聯          ,577000,312369,0,0,1000,0,84000,4000,345631,100084000,04000
2015/04/13,2393,億光            ,1314000,931000,60000,0,0,25000,1000,82000,337000,01000,2500082000
2015/04/13,1702,南僑            ,277000,19000,60000,0,4000,0,23000,12000,333000,400023000,012000
2015/04/13,2812,台中銀          ,420000,79000,0,0,0,0,0,8000,333000,00,08000
2015/04/13,9105,泰金寶          ,326000,0,0,0,0,0,0,0,326000,00,00
2015/04/13,6285,啟??            ,360000,226000,163000,150000,71000,0,161000,59000,320000,71000161000,059000
2015/04/13,2302,麗正            ,500000,183000,0,0,2000,3000,0,0,316000,20000,30000
2015/04/13,2383,台光電          ,935830,257000,0,39000,40000,421000,87000,42000,303830,4000087000,42100042000
