年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/12/16,2330,台積電          ,55585335,16388112,227000,598000,738000,972000,258000,1257000,37593223,738000258000,9720001257000
2015/12/16,3474,華亞科          ,24826000,6378000,0,0,2337000,0,5758000,30000,26513000,23370005758000,030000
2015/12/16,2356,英業達          ,6329000,3431000,4760000,0,123000,661000,2876000,647000,9349000,1230002876000,661000647000
2015/12/16,00631L,T50正2          ,0,150000,0,0,168000,20000,7064000,1456000,5606000,1680007064000,200001456000
2015/12/16,2303,聯電            ,14571000,9324494,1432000,0,4000,434000,535000,1397000,5386506,4000535000,4340001397000
2015/12/16,2311,日月光          ,33625000,28446507,245000,0,242000,0,1000000,2104000,4561493,2420001000000,02104000
2015/12/16,2408,南亞科          ,5341000,939068,0,0,174000,0,403000,756000,4222932,174000403000,0756000
2015/12/16,1216,統一            ,7725052,3889000,0,56000,42000,0,207000,329000,3700052,42000207000,0329000
2015/12/16,2376,技嘉            ,3664000,576000,96000,0,55000,100000,103000,26000,3216000,55000103000,10000026000
2015/12/16,6505,台塑化          ,4114000,1566000,158000,0,18000,58000,0,0,2666000,180000,580000
2015/12/16,4915,致伸            ,2190000,217000,0,250000,40000,319000,1415000,312000,2547000,400001415000,319000312000
2015/12/16,2345,智邦            ,3320000,3767000,2856000,0,860000,821000,0,0,2448000,8600000,8210000
2015/12/16,1301,台塑            ,3001557,1341000,0,3000,286000,0,12000,1000,1954557,28600012000,01000
2015/12/16,2492,華新科          ,816000,266000,1361000,0,12000,1000,0,0,1922000,120000,10000
2015/12/16,00639,深100           ,0,0,0,0,1258000,0,1492000,912000,1838000,12580001492000,0912000
2015/12/16,1314,中石化          ,3335000,1662000,0,0,0,226000,352000,92000,1707000,0352000,22600092000
2015/12/16,00640L,日本2X          ,0,0,0,0,0,0,3409000,1778000,1631000,03409000,01778000
2015/12/16,1319,東陽            ,807000,1502000,3101000,0,7000,641000,84000,348000,1508000,700084000,641000348000
2015/12/16,1305,華夏            ,1249000,1275000,1143000,0,262000,0,0,0,1379000,2620000,00
2015/12/16,2449,京元電          ,2891000,961000,210000,0,46000,4000,124000,937000,1369000,46000124000,4000937000
2015/12/16,2379,瑞昱            ,1437000,334000,408000,0,191000,206000,137000,276000,1357000,191000137000,206000276000
2015/12/16,2105,正新            ,3638494,2345508,0,2000,0,35000,45000,0,1300986,045000,350000
2015/12/16,1504,東元            ,2583000,1457000,0,1000,33000,0,166000,34000,1290000,33000166000,034000
2015/12/16,1312,國喬            ,1597000,2140000,1000000,0,508000,80000,605000,205000,1285000,508000605000,80000205000
2015/12/16,2903,遠百            ,1827000,602000,0,0,0,0,90000,84000,1231000,090000,084000
2015/12/16,2618,長榮航          ,2060000,1815000,0,223000,0,135000,1849000,514000,1222000,01849000,135000514000
2015/12/16,00646,S&P500;          ,0,0,0,0,0,0,5809000,4602000,1207000,05809000,04602000
2015/12/16,2448,晶電            ,2539000,3812000,0,0,200000,185000,2835000,388000,1189000,2000002835000,185000388000
2015/12/16,1718,中纖            ,1518000,452000,0,0,93000,0,20000,10000,1169000,9300020000,010000
2015/12/16,3673,F-TPK           ,1997000,1329000,160000,60000,311000,47000,497000,393000,1136000,311000497000,47000393000
2015/12/16,0061,寶滬深          ,0,30000,0,0,250000,30000,3749000,2809000,1130000,2500003749000,300002809000
2015/12/16,5880,合庫金          ,3611505,2181380,0,7000,0,195000,0,106000,1122125,00,195000106000
2015/12/16,2464,盟立            ,1040444,197000,100000,0,171000,1000,0,0,1113444,1710000,10000
2015/12/16,3514,昱晶            ,2026000,4058000,2786000,0,491000,264000,0,0,981000,4910000,2640000
2015/12/16,2834,臺企銀          ,3234225,2335721,0,2000,0,0,0,0,896504,00,00
2015/12/16,1704,榮化            ,139000,563000,0,17000,873000,14000,913000,459000,872000,873000913000,14000459000
2015/12/16,0056,高股息          ,4000,0,0,0,0,0,798000,0,802000,0798000,00
2015/12/16,2393,億光            ,2088000,173000,0,1500000,112000,14000,319000,44000,788000,112000319000,1400044000
2015/12/16,1310,台苯            ,584000,61000,200000,0,30000,0,0,0,753000,300000,00
2015/12/16,2354,鴻準            ,2005000,1001349,0,313000,70000,50000,174000,153000,731651,70000174000,50000153000
2015/12/16,1605,華新            ,1641000,1117000,0,0,232000,0,127000,155000,728000,232000127000,0155000
2015/12/16,6239,力成            ,2358888,1714000,26000,0,77000,33000,31000,39000,706888,7700031000,3300039000
2015/12/16,2301,光寶科          ,2197000,1368000,59000,0,50000,256000,9000,44000,647000,500009000,25600044000
2015/12/16,3017,奇鋐            ,1962000,1281000,0,0,444000,335000,207000,360000,637000,444000207000,335000360000
2015/12/16,2441,超豐            ,617000,113000,120000,0,0,0,0,0,624000,00,00
2015/12/16,6153,嘉聯益          ,992000,200000,0,0,10000,0,5000,188000,619000,100005000,0188000
2015/12/16,1477,聚陽            ,939000,481000,170000,0,17000,14000,117000,139000,609000,17000117000,14000139000
2015/12/16,1722,台肥            ,1332000,744000,0,0,0,0,0,0,588000,00,00
2015/12/16,2823,中壽            ,7168059,6449000,0,2000,70000,150000,38000,98000,577059,7000038000,15000098000
2015/12/16,2498,宏達電          ,1346000,817318,0,0,8000,26000,148000,97000,561682,8000148000,2600097000
2015/12/16,2601,益航            ,497000,12000,0,0,0,63000,139000,0,561000,0139000,630000
2015/12/16,1507,永大            ,672000,53000,0,80000,0,0,0,0,539000,00,00
2015/12/16,2485,兆赫            ,168000,678000,1110000,0,369000,127000,87000,394000,535000,36900087000,127000394000
2015/12/16,1714,和桐            ,785000,274000,0,0,0,0,0,0,511000,00,00
2015/12/16,2610,華航            ,1761689,1746000,0,1000,0,0,892000,409000,497689,0892000,0409000
2015/12/16,2455,全新            ,1096000,189000,50000,461000,98000,46000,23000,75000,496000,9800023000,4600075000
2015/12/16,2456,奇力新          ,287000,444000,559000,0,158000,0,0,66000,494000,1580000,066000
2015/12/16,1447,力鵬            ,620000,158000,0,0,1000,0,0,0,463000,10000,00
2015/12/16,2915,潤泰全          ,1451000,1047399,62000,0,0,23000,20000,0,462601,020000,230000
2015/12/16,3665,F-貿聯          ,507000,81000,20000,80000,7000,20000,189000,88000,454000,7000189000,2000088000
2015/12/16,2308,台達電          ,2725000,2225250,0,0,0,20000,49000,80000,448750,049000,2000080000
2015/12/16,1227,佳格            ,664715,341658,0,0,6000,0,109000,5000,433057,6000109000,05000
2015/12/16,2542,興富發          ,2679000,2579119,0,1000,113000,63000,320000,44000,424881,113000320000,6300044000
2015/12/16,3533,嘉澤            ,461000,103000,114000,0,53000,107000,42000,38000,422000,5300042000,10700038000
2015/12/16,1309,台達化          ,444000,38000,0,0,1000,2000,0,0,405000,10000,20000
2015/12/16,1536,和大            ,224000,61000,0,28000,20000,5000,256000,18000,388000,20000256000,500018000
2015/12/16,2367,燿華            ,668000,307000,0,0,16000,0,0,0,377000,160000,00
2015/12/16,4958,F-臻鼎          ,3773987,1978000,6000,1755000,91000,8000,291000,64000,356987,91000291000,800064000
2015/12/16,2520,冠德            ,392000,95000,0,0,21000,15000,53000,0,356000,2100053000,150000
2015/12/16,3450,聯鈞            ,791000,486800,0,0,3000,0,73000,26000,354200,300073000,026000
2015/12/16,2022,聚亨            ,352000,1000,0,0,0,0,0,0,351000,00,00
2015/12/16,8046,南電            ,425000,83000,0,0,6000,11000,41000,35000,343000,600041000,1100035000
2015/12/16,1409,新纖            ,467000,132000,0,0,9000,10000,0,0,334000,90000,100000
2015/12/16,2511,太子            ,394000,71000,0,0,0,0,0,0,323000,00,00
2015/12/16,0050,台灣50          ,384000,458000,0,0,581000,1442000,2185000,927000,323000,5810002185000,1442000927000
2015/12/16,3481,群創            ,13133998,12545170,0,0,57000,74000,330000,580000,321828,57000330000,74000580000
2015/12/16,2481,強茂            ,374000,61000,0,0,8000,0,0,0,321000,80000,00
2015/12/16,2207,和泰車          ,366000,82000,10000,0,20000,0,0,0,314000,200000,00
2015/12/16,006207,FH滬深          ,0,40000,0,0,1000,141000,1988000,1502000,306000,10001988000,1410001502000
2015/12/16,2609,陽明            ,3360000,2866000,0,0,171000,255000,40000,152000,298000,17100040000,255000152000
2015/12/16,1313,聯成            ,313000,226000,0,0,210000,0,0,0,297000,2100000,00
2015/12/16,00647L,S&P;正2          ,0,0,0,0,0,0,412000,119000,293000,0412000,0119000
2015/12/16,1589,F-永冠          ,416000,633000,312000,27000,50000,12000,240000,59000,287000,50000240000,1200059000
2015/12/16,2605,新興            ,312000,45000,0,0,18000,0,0,0,285000,180000,00
2015/12/16,1452,宏益            ,603000,320000,0,0,0,1000,0,0,282000,00,10000
2015/12/16,1905,華紙            ,288000,18000,0,0,0,0,0,0,270000,00,00
2015/12/16,1590,F-亞德          ,336000,118795,0,3430,17000,4000,34000,2000,258775,1700034000,40002000
2015/12/16,2385,群光            ,1079000,872684,17000,0,10000,2000,22000,2000,251316,1000022000,20002000
2015/12/16,1444,力麗            ,273000,27000,0,0,0,3000,0,1000,242000,00,30001000
2015/12/16,1737,臺鹽            ,237000,4000,0,0,6000,0,0,0,239000,60000,00
2015/12/16,2329,華泰            ,282000,44000,0,0,0,0,0,0,238000,00,00
2015/12/16,2458,義隆            ,1462000,1523000,199000,0,917000,638000,265000,445000,237000,917000265000,638000445000
2015/12/16,3023,信邦            ,119000,183000,0,0,35000,4000,275000,7000,235000,35000275000,40007000
2015/12/16,4426,利勤            ,317000,139000,96000,0,3000,50000,90000,86000,231000,300090000,5000086000
2015/12/16,3406,玉晶光          ,120000,71000,0,0,33000,0,150000,3000,229000,33000150000,03000
2015/12/16,2534,宏盛            ,115000,118000,0,0,229000,2000,0,0,224000,2290000,20000
2015/12/16,9945,潤泰新          ,1350582,1075546,178000,29000,0,23000,10000,192000,219036,010000,23000192000
2015/12/16,2023,燁輝            ,316000,103000,0,0,0,0,0,0,213000,00,00
2015/12/16,2886,兆豐金          ,5015050,7094092,1169000,159000,1722000,440000,301000,304000,209958,1722000301000,440000304000
2015/12/16,910801,金衛            ,202000,0,0,0,0,0,0,0,202000,00,00
2015/12/16,3062,建漢            ,301000,106000,0,0,15000,14000,0,0,196000,150000,140000
2015/12/16,6285,啟??            ,362000,218022,40000,0,50000,31000,28000,38000,192978,5000028000,3100038000
2015/12/16,1476,儒鴻            ,737496,667700,7000,6000,98000,0,105000,86000,187796,98000105000,086000
2015/12/16,1786,科妍            ,216000,35000,0,0,0,0,0,0,181000,00,00
2015/12/16,3704,合勤控          ,187000,29000,0,0,20000,1000,0,0,177000,200000,10000
2015/12/16,1210,大成            ,225000,30000,0,0,0,19000,0,0,176000,00,190000
2015/12/16,2889,國票金          ,406000,237000,0,0,0,0,0,0,169000,00,00
2015/12/16,2913,農林            ,284000,96000,0,0,0,30000,58000,48000,168000,058000,3000048000
2015/12/16,2323,中環            ,726000,540324,0,0,4000,22000,0,0,167676,40000,220000
2015/12/16,2059,川湖            ,251000,32000,0,66000,0,3000,16000,2000,164000,016000,30002000
2015/12/16,2103,台橡            ,279000,112000,0,0,73000,44000,37000,73000,160000,7300037000,4400073000
2015/12/16,4968,立積            ,63000,24000,118000,0,0,0,0,0,157000,00,00
2015/12/16,2412,中華電          ,1968484,1608000,66000,315000,79000,45000,8000,0,153484,790008000,450000
2015/12/16,2106,建大            ,261000,109000,0,0,1000,1000,0,0,152000,10000,10000
2015/12/16,2383,台光電          ,357000,244000,0,0,61000,0,30000,53000,151000,6100030000,053000
2015/12/16,2499,東貝            ,398000,301000,0,0,9000,15000,56000,0,147000,900056000,150000
2015/12/16,4906,正文            ,263000,124000,0,0,9000,2000,0,0,146000,90000,20000
2015/12/16,2476,鉅祥            ,140000,0,0,0,3000,0,0,0,143000,30000,00
2015/12/16,2204,中華            ,2034000,1900000,0,0,6000,0,0,0,140000,60000,00
2015/12/16,4746,台耀            ,96000,87000,130000,0,0,1000,0,0,138000,00,10000
2015/12/16,3413,京鼎            ,152000,4000,0,0,10000,23000,0,0,135000,100000,230000
2015/12/16,2606,裕民            ,773000,639000,0,0,0,1000,0,0,133000,00,10000
2015/12/16,9907,統一實          ,205000,108000,0,0,36000,0,0,0,133000,360000,00
2015/12/16,1217,愛之味          ,149000,16000,0,0,0,0,0,0,133000,00,00
2015/12/16,1215,卜蜂            ,155000,27000,0,0,0,0,0,0,128000,00,00
2015/12/16,9105,泰金寶          ,126000,0,0,0,0,0,0,0,126000,00,00
2015/12/16,1464,得力            ,209000,129000,0,0,0,0,53000,10000,123000,053000,010000
2015/12/16,2841,台開            ,144000,26000,0,0,0,0,0,0,118000,00,00
2015/12/16,2845,遠東銀          ,253000,154000,0,0,32000,4000,0,10000,117000,320000,400010000
2015/12/16,2801,彰銀            ,1734730,1623099,0,5000,0,2000,32000,20000,116631,032000,200020000
2015/12/16,3383,新世紀          ,122000,7000,0,0,26000,25000,0,0,116000,260000,250000
2015/12/16,8081,致新            ,143000,36000,0,0,3000,0,4000,0,114000,30004000,00
2015/12/16,3321,同泰            ,15000,0,0,0,98000,946,0,0,112054,980000,9460
2015/12/16,6286,立錡            ,156000,21000,0,0,14000,40000,1000,0,110000,140001000,400000
2015/12/16,1440,南紡            ,192000,83000,0,0,1000,0,0,0,110000,10000,00
2015/12/16,6452,F-康友          ,120000,37000,0,0,8000,8000,37000,12000,108000,800037000,800012000
2015/12/16,2371,大同            ,747000,607000,0,0,12000,41000,0,3000,108000,120000,410003000
2015/12/16,9921,巨大            ,438000,330325,0,0,0,1000,0,0,106675,00,10000
2015/12/16,0053,寶電子          ,0,0,0,0,0,0,109000,5000,104000,0109000,05000
2015/12/16,6209,今國光          ,93000,0,0,0,11000,0,0,0,104000,110000,00
2015/12/16,6230,超眾            ,101000,33000,0,0,47000,15000,1000,0,101000,470001000,150000
2015/12/16,3047,訊舟            ,100000,3000,0,0,13000,10000,0,0,100000,130000,100000
2015/12/16,006206,元上證          ,0,0,0,0,20000,0,1329000,1250000,99000,200001329000,01250000
2015/12/16,1702,南僑            ,259000,90200,0,0,2000,62000,43000,53000,98800,200043000,6200053000
2015/12/16,4137,F-麗豐          ,214000,428000,150000,0,119000,41000,110000,27000,97000,119000110000,4100027000
2015/12/16,2417,圓剛            ,113000,18000,0,0,4000,3000,0,0,96000,40000,30000
2015/12/16,2006,東鋼            ,200000,110000,0,0,1000,3000,0,0,88000,10000,30000
2015/12/16,3622,洋華            ,119000,30000,0,0,5000,7000,0,0,87000,50000,70000
2015/12/16,1604,聲寶            ,96000,24000,0,0,15000,2000,0,0,85000,150000,20000
2015/12/16,2357,華碩            ,374736,315245,5000,0,26000,0,2000,10000,82491,260002000,010000
2015/12/16,2405,浩鑫            ,76000,16000,0,0,22000,0,0,0,82000,220000,00
2015/12/16,8926,台汽電          ,81000,0,0,0,0,0,0,0,81000,00,00
2015/12/16,2923,F-鼎固          ,104000,29000,0,0,4000,0,0,0,79000,40000,00
2015/12/16,2015,豐興            ,121000,44000,0,0,0,0,0,0,77000,00,00
2015/12/16,5469,瀚宇博          ,113000,55000,0,0,18000,0,0,0,76000,180000,00
2015/12/16,2421,建準            ,91000,16000,0,0,1000,0,0,0,76000,10000,00
2015/12/16,2228,劍麟            ,5000,174000,134438,0,20000,10000,126000,27151,74287,20000126000,1000027151
2015/12/16,2607,榮運            ,109000,21000,0,0,6000,20000,0,0,74000,60000,200000
2015/12/16,3311,閎暉            ,69000,6000,0,0,9000,0,0,0,72000,90000,00
2015/12/16,2034,允強            ,134000,62000,0,0,0,2000,0,0,70000,00,20000
2015/12/16,2327,國巨            ,191000,71000,38000,0,2000,0,0,90000,70000,20000,090000
