年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2014/05/22,3481,群創            ,19934000,4225000,0,0,5996000,2897000,18808000
2014/05/22,0050,台灣50          ,9146000,117000,0,0,4415000,1698000,11746000
2014/05/22,3474,華亞科          ,37278700,29749400,1748000,0,8421000,6518000,11180300
2014/05/22,2311,日月光          ,16107000,8217791,220000,0,2591000,918000,9782209
2014/05/22,2409,友達            ,18802000,11629000,0,0,1980000,413000,8740000
2014/05/22,2408,南亞科          ,8088000,206000,0,0,0,0,7882000
2014/05/22,2317,鴻海            ,10533000,6854595,2406000,0,2289000,792000,7581405
2014/05/22,2303,聯電            ,11975000,5721000,0,0,2519000,1346000,7427000
2014/05/22,4904,遠傳            ,8306900,1182000,411000,0,154000,591000,7098900
2014/05/22,4938,和碩            ,10190000,3063990,182000,0,232622,688000,6852632
2014/05/22,2880,華南金          ,6567000,732000,0,0,0,48000,5787000
2014/05/22,2412,中華電          ,5801000,287000,55000,0,120000,112000,5577000
2014/05/22,2344,華邦電          ,2037000,311000,0,0,4061000,586000,5201000
2014/05/22,3231,緯創            ,5225000,451000,0,0,335000,47000,5062000
2014/05/22,2834,臺企銀          ,4909000,86000,0,0,0,24000,4799000
2014/05/22,2883,開發金          ,6140000,1763000,0,0,691000,398000,4670000
2014/05/22,2891,中信金          ,12109000,8924000,0,90000,1994000,660000,4429000
2014/05/22,2325,矽品            ,4866000,1814000,0,0,1867000,760000,4159000
2014/05/22,2886,兆豐金          ,9183000,5563174,0,0,61000,195000,3485826
2014/05/22,3045,台灣大          ,3706000,483000,0,0,94000,89000,3228000
2014/05/22,2377,微星            ,1866000,294000,699000,200000,2509000,1354000,3226000
2014/05/22,2330,台積電          ,17279000,14543418,0,300000,821000,168000,3088582
2014/05/22,2881,富邦金          ,16241000,10088000,0,2700000,504000,889000,3068000
2014/05/22,2324,仁寶            ,4177000,1185000,74000,11000,180000,302000,2933000
2014/05/22,3037,欣興            ,3188000,257000,0,0,267000,329000,2869000
2014/05/22,2547,日勝生          ,2740000,65000,0,0,157000,8000,2824000
2014/05/22,5880,合庫金          ,2889000,198000,0,0,142345,81000,2752345
2014/05/22,2313,華通            ,926000,1230000,550000,0,4037000,1561000,2722000
2014/05/22,2301,光寶科          ,3514000,1004000,32000,0,170277,85000,2627277
2014/05/22,2884,玉山金          ,5126000,3183139,0,0,564000,86000,2420861
2014/05/22,3702,大聯大          ,2463000,316000,0,0,432000,203000,2376000
2014/05/22,2352,佳世達          ,1398000,1000,0,0,968000,5000,2360000
2014/05/22,3189,景碩            ,2263000,558000,663000,20000,430000,514000,2264000
2014/05/22,2002,中鋼            ,5699000,2877000,0,445000,17000,142000,2252000
2014/05/22,2609,陽明            ,2218000,28000,0,0,30000,31000,2189000
2014/05/22,2801,彰銀            ,2417000,187000,0,0,0,46000,2184000
2014/05/22,1303,南亞            ,1922000,444000,500000,0,186000,32000,2132000
