年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2013/11/14,2324,仁寶            ,16279000,6356000,490000,600000,1875000,223000,11465000
2013/11/14,2313,華通            ,5688000,786000,0,0,4644000,1527000,8019000
2013/11/14,2317,鴻海            ,18086324,10479958,840000,0,2535000,3087800,7893566
2013/11/14,2311,日月光          ,20887678,16088210,963000,0,607000,478000,5891468
2013/11/14,2884,玉山金          ,8811000,4512000,0,347230,229000,88000,4092770
2013/11/14,3682,亞太電          ,3702000,237000,0,0,0,0,3465000
2013/11/14,3514,昱晶            ,3517000,599000,240000,0,71000,396000,2833000
2013/11/14,6116,彩晶            ,5319000,1863000,0,0,1361000,2111000,2706000
2013/11/14,9904,寶成            ,3921722,1579653,0,0,268000,163000,2447069
2013/11/14,3576,新日光          ,3004000,1019756,0,0,721000,481000,2224244
2013/11/14,1312,國喬            ,2763000,555000,0,935000,599000,304000,1568000
2013/11/14,3561,昇陽科          ,1852000,321000,0,0,0,0,1531000
2013/11/14,2337,旺宏            ,2001000,519000,0,0,0,0,1482000
2013/11/14,2049,上銀            ,1322000,230000,140000,0,289000,130000,1391000
2013/11/14,3673,F-TPK           ,1552152,848000,0,0,552000,68924,1187228
2013/11/14,2915,潤泰全          ,266000,495000,47000,0,1499000,192000,1125000
2013/11/14,3519,綠能            ,1058000,78000,0,0,219000,116000,1083000
2013/11/14,2618,長榮航          ,2604000,1739000,0,0,223000,8000,1080000
2013/11/14,5388,中磊            ,472000,392500,1110000,0,145000,271000,1063500
2013/11/14,2498,宏達電          ,2271123,1217000,0,0,329000,322000,1061123
2013/11/14,2107,厚生            ,1762000,113000,0,0,124000,830000,943000
2013/11/14,4960,奇美材          ,537000,124000,0,0,536000,21000,928000
2013/11/14,5521,工信            ,989000,61000,0,0,0,0,928000
2013/11/14,2379,瑞昱            ,1076000,334210,83000,0,453000,379851,897939
2013/11/14,2515,中工            ,614000,38000,0,0,324000,21000,879000
2013/11/14,3686,達能            ,988000,122000,0,0,0,0,866000
2013/11/14,1590,F-亞德          ,932200,164000,215000,0,131000,276000,838200
2013/11/14,3005,神基            ,769000,85000,0,0,23000,0,707000
2013/11/14,6271,同欣電          ,368000,48814,323000,0,101000,40000,703186
2013/11/14,1310,台苯            ,2645000,287000,190000,1753000,672000,790000,677000
2013/11/14,2809,京城銀          ,793000,29000,0,0,6000,121000,649000
2013/11/14,2476,鉅祥            ,84000,185000,691000,0,51000,4000,637000
2013/11/14,3057,喬鼎            ,627000,90000,0,0,100000,17000,620000
2013/11/14,2886,兆豐金          ,6384000,5923239,0,0,353000,203000,610761
2013/11/14,1201,味全            ,796000,308000,0,0,132000,37000,583000
2013/11/14,2392,正崴            ,632000,296000,0,0,398000,196000,538000
2013/11/14,2504,國產            ,542000,215000,0,0,191000,2000,516000
2013/11/14,1507,永大            ,1008000,541000,30000,0,12000,0,509000
2013/11/14,4532,瑞智            ,461000,34000,44000,0,31000,13000,489000
2013/11/14,8039,台虹            ,711000,167000,0,48000,0,8000,488000
2013/11/14,2458,義隆            ,360000,266000,0,0,450000,84000,460000
2013/11/14,5305,敦南            ,195000,33000,300000,0,0,3000,459000
2013/11/14,3035,智原            ,1284000,509000,150000,0,289000,758000,456000
2013/11/14,1702,南僑            ,827200,204000,525000,500000,3000,197000,454200
2013/11/14,6202,盛群            ,526000,71000,0,0,0,4000,451000
2013/11/14,2497,怡利電          ,411000,94000,65000,0,60000,0,442000
2013/11/14,6230,超眾            ,29000,74000,345000,0,100000,1000,399000
2013/11/14,2534,宏盛            ,94000,90000,0,400000,844000,54000,394000
2013/11/14,5234,達興            ,158000,8000,248000,50000,50000,15000,383000
2013/11/14,2439,美律            ,688040,346000,217000,140000,107000,146000,380040
2013/11/14,1305,華夏            ,1047000,837000,0,0,176000,18000,368000
2013/11/14,3583,辛耘            ,16000,0,246000,0,203000,100000,365000
2013/11/14,2548,華固            ,611000,584882,197000,0,168000,27000,364118
2013/11/14,3149,正達            ,167000,96000,0,0,296000,4000,363000
2013/11/14,2542,興富發          ,377000,561334,0,0,568000,22000,361666
2013/11/14,8261,富鼎            ,116000,29000,270000,0,0,1000,356000
2013/11/14,6285,啟??            ,896000,164533,0,500000,173000,54000,350467
2013/11/14,2377,微星            ,1286000,894250,0,0,285000,333000,343750
2013/11/14,3545,敦泰            ,144000,385000,570000,0,18000,5000,342000
2013/11/14,2431,聯昌            ,334000,0,0,0,0,0,334000
2013/11/14,3704,合勤控          ,240000,11000,0,0,70000,0,299000
2013/11/14,2480,敦陽科          ,297000,0,0,0,0,0,297000
2013/11/14,6192,巨路            ,307000,7000,0,0,0,4000,296000
2013/11/14,3406,玉晶光          ,287000,185000,0,0,219000,26000,295000
2013/11/14,2406,國碩            ,570000,39000,0,166000,24000,96000,293000
2013/11/14,2351,順德            ,147000,2000,240000,100000,0,4000,281000
2013/11/14,3584,介面            ,401000,121000,0,0,0,0,280000
2013/11/14,1101,台泥            ,3129000,2793000,0,163000,197000,91000,279000
2013/11/14,3443,創意            ,171000,65000,0,10000,195000,14000,277000
2013/11/14,2905,三商            ,292000,16000,0,0,0,1000,275000
2013/11/14,910322,康師傅          ,273000,0,0,0,0,0,273000
2013/11/14,1909,榮成            ,308000,13000,0,0,0,44000,251000
2013/11/14,2867,三商壽          ,249000,7000,0,0,0,0,242000
2013/11/14,2847,大眾銀          ,251000,18000,0,0,0,0,233000
2013/11/14,1715,萬洲            ,328000,36000,0,0,1000,61000,232000
2013/11/14,1104,環泥            ,289000,86000,0,0,30000,2000,231000
2013/11/14,1434,福懋            ,1150538,909000,0,0,35000,50000,226538
2013/11/14,2506,太設            ,227000,0,0,0,0,10000,217000
2013/11/14,2477,美隆電          ,215000,0,0,0,0,0,215000
2013/11/14,1720,生達            ,7000,171000,276000,0,100000,0,212000
2013/11/14,2456,奇力新          ,38000,24000,156000,0,40000,0,210000
2013/11/14,2419,仲琦            ,171000,49000,0,0,150000,70000,202000
2013/11/14,1337,F-再生          ,68000,22000,0,35000,288000,110000,189000
2013/11/14,1532,勤美            ,633000,180061,102000,0,102000,468000,188939
2013/11/14,6153,嘉聯益          ,213000,62000,0,0,47000,15000,183000
2013/11/14,2367,燿華            ,263000,40000,0,0,0,46000,177000
2013/11/14,2355,敬鵬            ,398000,383000,60000,0,136000,38000,173000
2013/11/14,6278,台表科          ,274000,117111,0,0,7000,3000,160889
2013/11/14,3019,亞光            ,138000,12000,0,0,42000,11000,157000
2013/11/14,5007,三星            ,15000,129000,264000,0,0,0,150000
2013/11/14,8271,宇瞻            ,186000,48000,0,0,0,0,138000
2013/11/14,3638,F-IML           ,173000,34000,0,0,0,2000,137000
2013/11/14,1440,南紡            ,1033000,657000,0,0,227000,467000,136000
2013/11/14,9919,康那香          ,158000,24000,0,0,1000,0,135000
2013/11/14,8163,達方            ,216000,79000,0,0,0,2000,135000
2013/11/14,2342,茂矽            ,166000,34000,0,0,3000,3000,132000
2013/11/14,9941,裕融            ,4000,153000,229000,0,94000,47000,127000
2013/11/14,1409,新纖            ,311000,96000,0,0,0,88000,127000
2013/11/14,6605,帝寶            ,150000,182000,146000,0,22000,9000,127000
2013/11/14,4104,佳醫            ,160000,34000,0,0,0,0,126000
2013/11/14,2345,智邦            ,264000,145000,0,0,6000,0,125000
2013/11/14,3419,譁裕            ,27000,2000,0,0,100000,598,124402
2013/11/14,6504,南六            ,4000,8000,95000,0,68000,36000,123000
2013/11/14,3454,晶睿            ,321000,41000,56000,0,34000,250000,120000
2013/11/14,1476,儒鴻            ,694020,466577,0,44000,11000,76019,118424
2013/11/14,2393,億光            ,1135000,1660000,239000,0,416000,14000,116000
2013/11/14,6206,飛捷            ,15000,18000,199000,56000,58000,89684,108316
2013/11/14,2401,凌陽            ,131000,27000,0,0,0,0,104000
2013/11/14,6176,瑞儀            ,1982000,1749180,0,120000,77000,86000,103820
2013/11/14,1589,F-永冠          ,152000,95000,40000,165,10000,4000,102835
2013/11/14,8215,明基材          ,22000,119000,200000,0,20000,22000,101000
2013/11/14,1904,正隆            ,230000,129000,0,0,0,0,101000
2013/11/14,2402,毅嘉            ,406000,305000,0,0,0,0,101000
2013/11/14,2607,榮運            ,92000,3000,0,0,22000,16000,95000
2013/11/14,2472,立隆電          ,99000,4000,0,0,0,0,95000
2013/11/14,2832,台產            ,97000,0,0,0,0,4000,93000
2013/11/14,3026,禾伸堂          ,102000,10000,0,0,0,0,92000
2013/11/14,8016,矽創            ,747000,312000,0,0,0,346000,89000
2013/11/14,8110,華東            ,99000,0,0,0,0,13000,86000
2013/11/14,3062,建漢            ,294000,128000,0,0,19000,101000,84000
2013/11/14,2890,永豐金          ,3584000,3421451,0,0,146000,225000,83549
2013/11/14,5471,松翰            ,84000,2000,0,0,0,0,82000
