年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數,自營商賣出股數,三大法人買賣超股數
2012/10/19,1101,台泥            ,14288000,4817827,4528000,30000,2178000,2585000,13561173
2012/10/19,3481,群創            ,18477000,12069658,4243000,933000,54000,149000,9622342
2012/10/19,2489,瑞軒            ,5100000,274000,982000,0,647000,423000,6032000
2012/10/19,2409,友達            ,17358580,13352000,1888000,0,181000,2057000,4018580
2012/10/19,9904,寶成            ,6065000,1335000,357000,936000,165000,343000,3973000
2012/10/19,3042,晶技            ,3767000,68000,660000,443000,146000,265000,3797000
2012/10/19,2883,開發金          ,7147000,4555000,0,0,1090000,350000,3332000
2012/10/19,4915,致伸            ,101000,142000,3270000,0,175000,76000,3328000
2012/10/19,3702,大聯大          ,3000000,495000,0,0,195000,50000,2650000
2012/10/19,2885,元大金          ,9422000,6453000,0,500000,117000,436929,2149071
2012/10/19,6153,嘉聯益          ,1730000,291000,560000,0,127000,76000,2050000
2012/10/19,2603,長榮            ,2711000,668000,0,0,87000,80000,2050000
2012/10/19,2412,中華電          ,3575000,1444979,251000,496000,136000,177000,1844021
2012/10/19,2454,聯發科          ,2478000,679242,5000,16000,210000,162000,1835758
2012/10/19,2313,華通            ,1709000,156000,0,0,413000,284000,1682000
2012/10/19,2887,台新金          ,8923000,7760911,0,0,704000,546000,1320089
2012/10/19,3022,威強電          ,39000,378000,0,0,1484000,13000,1132000
2012/10/19,1216,統一            ,4544000,3336550,48000,0,34000,173000,1116450
2012/10/19,01002T,國泰R1          ,7000,43000,0,0,1073000,0,1037000
2012/10/19,1434,福懋            ,1264000,287000,0,0,0,8000,969000
2012/10/19,8271,宇瞻            ,47000,41000,884000,0,0,0,890000
2012/10/19,2330,台積電          ,18873000,18249961,838000,519000,615000,668000,889039
2012/10/19,1102,亞泥            ,1039000,453000,100000,0,273000,85000,874000
2012/10/19,2618,長榮航          ,2095000,2677000,1252000,0,196000,62000,804000
2012/10/19,2006,東鋼            ,753000,231000,209000,0,40000,8000,763000
2012/10/19,1312,國喬            ,894000,200000,0,0,43000,0,737000
2012/10/19,2301,光寶科          ,1705000,1058800,0,0,181000,107570,719630
2012/10/19,2357,華碩            ,2719000,1843500,0,147000,37000,68000,697500
2012/10/19,2704,國賓            ,34000,257000,897000,0,4000,1000,677000
2012/10/19,9907,統一實          ,966000,263000,0,0,0,68000,635000
2012/10/19,3231,緯創            ,2193000,1805000,0,0,256000,35000,609000
2012/10/19,9914,美利達          ,788000,127000,0,4000,50000,129000,578000
2012/10/19,9910,豐泰            ,159000,12000,397000,0,3000,0,547000
2012/10/19,9933,中鼎            ,1440000,872000,0,0,0,33000,535000
2012/10/19,2344,華邦電          ,468000,196000,200000,0,0,5000,467000
2012/10/19,2908,特力            ,496000,34000,0,0,0,0,462000
2012/10/19,1710,東聯            ,8000,18000,300000,0,248000,83000,455000
2012/10/19,2511,太子            ,1193000,245000,0,520000,17000,2000,443000
2012/10/19,3034,聯詠            ,3019000,2559000,0,30000,164000,178000,416000
2012/10/19,1477,聚陽            ,70000,27000,396000,13000,113000,126000,413000
2012/10/19,2474,可成            ,3186500,2332000,0,512000,99000,34000,407500
2012/10/19,4960,奇美材          ,6000,2000,300000,0,123000,57000,370000
2012/10/19,5706,鳳凰            ,174000,34000,230000,0,0,0,370000
2012/10/19,006207,FH滬深          ,0,0,0,0,791000,483000,308000
2012/10/19,2049,上銀            ,548000,223000,0,0,72000,92000,305000
2012/10/19,2371,大同            ,487000,166000,0,0,0,30000,291000
2012/10/19,2538,基泰            ,263000,66000,0,0,80000,0,277000
2012/10/19,3044,健鼎            ,647000,381000,0,50000,90000,59000,247000
2012/10/19,6257,矽格            ,28000,51000,200000,0,60000,0,237000
2012/10/19,2015,豐興            ,368000,129000,0,0,0,4000,235000
2012/10/19,5388,中磊            ,100000,21000,200000,38000,23000,41000,223000
2012/10/19,2450,神腦            ,313000,102000,0,0,8000,4000,215000
2012/10/19,2206,三陽            ,325000,357000,0,0,574000,332000,210000
2012/10/19,3443,創意            ,99000,46000,158000,0,5000,18000,198000
2012/10/19,2385,群光            ,494000,664000,300000,14000,94000,17000,193000
2012/10/19,5522,遠雄            ,213000,121000,0,0,131000,32000,191000
2012/10/19,1736,喬山            ,145000,15117,50000,0,0,1000,178883
2012/10/19,910322,康師傅          ,216000,16000,0,26000,0,0,174000
2012/10/19,9924,福興            ,240000,3000,0,0,0,70000,167000
2012/10/19,2104,中橡            ,93000,43000,96000,0,21000,3000,164000
2012/10/19,9802,F-鈺齊          ,171000,8000,0,0,0,0,163000
2012/10/19,2547,日勝生          ,199000,26000,0,0,45000,56000,162000
2012/10/19,2352,佳世達          ,429000,221000,0,0,5000,52000,161000
2012/10/19,4119,旭富            ,22000,0,120000,0,19000,1000,160000
2012/10/19,910579,歐聖            ,160000,0,0,0,0,0,160000
2012/10/19,1701,中化            ,172000,16000,0,0,0,0,156000
2012/10/19,1310,台苯            ,192000,39000,0,0,1000,0,154000
2012/10/19,3584,介面            ,174000,24000,0,0,1000,1000,150000
2012/10/19,3005,神基            ,183000,33000,0,0,8000,10000,148000
2012/10/19,4906,正文            ,221000,75000,0,0,0,4000,142000
2012/10/19,1504,東元            ,1000000,816000,0,0,10000,54000,140000
2012/10/19,1435,中福            ,138000,0,0,0,0,0,138000
2012/10/19,2390,云辰            ,131000,0,0,0,0,0,131000
2012/10/19,5203,訊連            ,14000,4000,122000,5000,2000,0,129000
2012/10/19,3673,F-TPK           ,288000,183000,12000,4616,50000,35000,127384
2012/10/19,9939,宏全            ,220000,70000,80000,100000,7000,21000,116000
2012/10/19,3062,建漢            ,133000,17000,0,0,0,0,116000
2012/10/19,3697,F-晨星          ,273000,320289,0,0,191000,39000,104711
2012/10/19,2497,怡利電          ,151000,20000,0,27000,0,0,104000
2012/10/19,6289,華上            ,129000,26000,0,0,0,0,103000
2012/10/19,6230,超眾            ,51000,14000,70000,0,0,5000,102000
2012/10/19,2102,泰豐            ,58000,31000,150000,0,1000,76000,102000
2012/10/19,1723,中碳            ,87000,57000,0,0,70000,1000,99000
2012/10/19,1605,華新            ,1033000,792000,0,0,7000,150000,98000
2012/10/19,2106,建大            ,173000,76000,0,0,0,0,97000
2012/10/19,1712,興農            ,20000,32000,108000,0,0,0,96000
2012/10/19,3047,訊舟            ,129000,35000,0,0,0,0,94000
2012/10/19,2360,致茂            ,939000,847000,0,0,0,2000,90000
2012/10/19,3591,艾笛森          ,104000,26000,0,0,10000,0,88000
2012/10/19,9958,世紀鋼          ,91000,5000,0,0,0,0,86000
2012/10/19,4108,懷特            ,82000,47000,0,0,51000,0,86000
2012/10/19,1304,台聚            ,0,52000,0,0,135000,0,83000
2012/10/19,1215,卜蜂            ,17000,6000,72000,0,0,0,83000
2012/10/19,2356,英業達          ,1010000,897000,0,0,6000,39000,80000
2012/10/19,1907,永豐餘          ,105000,27000,0,0,0,0,78000
2012/10/19,910861,神州            ,75000,0,0,0,0,0,75000
2012/10/19,2609,陽明            ,690000,601000,0,0,0,16000,73000
2012/10/19,2505,國揚            ,92000,21000,0,0,0,0,71000
2012/10/19,5215,F-科嘉          ,13000,2000,59000,0,0,0,70000
2012/10/19,2707,晶華            ,54000,14000,30000,0,0,1000,69000
2012/10/19,2395,研華            ,160000,78000,0,0,0,14000,68000
2012/10/19,3014,聯陽            ,106000,39000,0,0,0,1000,66000
2012/10/19,2837,萬泰銀          ,82000,131000,0,0,120000,5000,66000
2012/10/19,6285,啟??            ,105000,7000,0,150000,117000,0,65000
2012/10/19,2207,和泰車          ,105000,36000,0,0,1000,5000,65000
2012/10/19,3605,宏致            ,71000,7000,0,0,0,0,64000
2012/10/19,3504,揚明光          ,101000,22000,0,0,2000,19000,62000
2012/10/19,2426,鼎元            ,67000,6000,0,0,0,0,61000
2012/10/19,6152,百一            ,135000,76000,0,0,0,0,59000
2012/10/19,3514,昱晶            ,155000,22000,0,0,10000,85000,58000
2012/10/19,1447,力鵬            ,73000,15000,0,0,0,0,58000
2012/10/19,1717,長興            ,192000,128000,0,0,0,8000,56000
2012/10/19,4141,F-龍燈          ,0,0,55000,0,0,0,55000
2012/10/19,1457,宜進            ,19000,9000,0,0,43000,0,53000
2012/10/19,0015,富邦            ,2820000,2767000,0,0,0,0,53000
2012/10/19,3036,文曄            ,61000,10000,0,0,3000,1000,53000
2012/10/19,2312,金寶            ,74000,23000,0,0,0,0,51000
2012/10/19,3573,穎台            ,53000,2000,0,0,0,1000,50000
2012/10/19,1303,南亞            ,1889000,1677000,0,160000,58000,60000,50000
2012/10/19,5234,達興            ,0,12000,50000,0,9000,0,47000
2012/10/19,2449,京元電          ,84000,92000,69000,0,41000,57000,45000
2012/10/19,2833,台壽保          ,72000,16000,0,0,0,11000,45000
2012/10/19,9911,櫻花            ,173000,89000,0,0,0,40000,44000
2012/10/19,8110,華東            ,60000,14000,0,0,0,2000,44000
2012/10/19,2365,昆盈            ,45000,0,0,0,2000,4000,43000
2012/10/19,2486,一詮            ,49000,5000,0,0,0,1000,43000
2012/10/19,913889,大成糖          ,41000,0,0,0,0,0,41000
2012/10/19,911610,聯環            ,38000,0,0,0,0,0,38000
2012/10/19,2524,京城            ,45000,10000,0,0,2000,0,37000
2012/10/19,6005,群益證          ,343000,280000,0,0,0,27000,36000
2012/10/19,2419,仲琦            ,39000,4000,0,0,0,0,35000
2012/10/19,1616,億泰            ,35000,0,0,0,2000,2000,35000
2012/10/19,3057,喬鼎            ,36000,2000,0,0,0,0,34000
2012/10/19,3607,谷崧            ,27000,19000,0,0,26000,0,34000
2012/10/19,2534,宏盛            ,6000,22000,0,0,50000,0,34000
2012/10/19,911626,MSH             ,33000,0,0,0,0,0,33000
2012/10/19,6120,達運            ,34000,3000,0,0,0,0,31000
2012/10/19,4935,F-茂林          ,1000,150000,150000,0,30000,0,31000
2012/10/19,2425,承啟            ,31000,1000,0,0,0,0,30000
2012/10/19,8163,達方            ,31000,0,0,0,0,1000,30000
2012/10/19,6226,光鼎            ,9000,0,0,0,21000,0,30000
2012/10/19,911612,滬安            ,31000,0,0,0,0,2000,29000
2012/10/19,2114,鑫永銓          ,16000,7000,20000,0,0,0,29000
2012/10/19,8422,可寧衛          ,0,3000,0,0,31000,0,28000
2012/10/19,1315,達新            ,0,4000,0,0,30000,0,26000
2012/10/19,1709,和益            ,27000,1000,0,0,0,0,26000
2012/10/19,3638,F-IML           ,32000,21000,15000,0,0,0,26000
2012/10/19,2727,王品            ,3000,0,22000,0,1000,1000,25000
2012/10/19,2367,燿華            ,33000,7000,0,0,0,1000,25000
2012/10/19,3059,華晶科          ,98000,60000,0,0,0,14000,24000
2012/10/19,2613,中櫃            ,23000,0,0,0,0,0,23000
2012/10/19,911608,明輝            ,23000,0,0,0,0,0,23000
2012/10/19,1471,首利            ,45000,22000,0,0,0,0,23000
2012/10/19,2472,立隆電          ,23000,0,0,0,0,0,23000
2012/10/19,1233,天仁            ,21390,0,0,0,0,0,21390
2012/10/19,3645,達邁            ,16000,4000,0,0,10000,1000,21000
2012/10/19,3006,晶豪科          ,23000,2000,0,0,0,0,21000
2012/10/19,1582,信錦            ,54000,13000,50000,20000,0,50000,21000
2012/10/19,2405,浩鑫            ,28000,8000,0,0,0,0,20000
2012/10/19,1702,南僑            ,23000,13000,0,0,10000,0,20000
2012/10/19,1734,杏輝            ,22000,2000,0,0,0,0,20000
2012/10/19,1909,榮成            ,20000,0,0,0,0,0,20000
2012/10/19,1417,嘉裕            ,23000,4000,0,0,0,0,19000
2012/10/19,8039,台虹            ,31140,13000,0,0,0,0,18140
2012/10/19,6168,宏齊            ,19000,1000,0,0,0,0,18000
2012/10/19,5305,敦南            ,20000,2000,0,0,0,0,18000
2012/10/19,1720,生達            ,1000,10000,0,0,30000,3000,18000
2012/10/19,9912,偉聯            ,17000,0,0,0,0,0,17000
2012/10/19,2476,鉅祥            ,26000,9000,0,0,0,0,17000
2012/10/19,2363,矽統            ,86000,67000,0,0,0,2000,17000
2012/10/19,1903,士紙            ,29000,12000,0,0,0,0,17000
2012/10/19,910069,新曄            ,16000,0,0,0,0,0,16000
2012/10/19,3305,昇貿            ,22000,6000,0,0,0,0,16000
2012/10/19,1718,中纖            ,68000,41000,0,0,0,11000,16000
2012/10/19,1902,台紙            ,24000,9000,0,0,0,0,15000
2012/10/19,1337,F-再生          ,7000,11000,39000,0,0,20000,15000
2012/10/19,8131,福懋科          ,27200,12000,0,0,0,1000,14200
2012/10/19,1512,瑞利            ,14000,0,0,0,0,0,14000
2012/10/19,3518,柏騰            ,32000,17000,0,0,0,1000,14000
2012/10/19,2010,春源            ,0,66000,0,0,80000,0,14000
2012/10/19,1316,上曜            ,13000,0,0,0,0,0,13000
2012/10/19,2329,華泰            ,13000,0,0,0,0,0,13000
2012/10/19,2462,良得電          ,0,21000,54000,20000,0,0,13000
2012/10/19,3061,璨圓            ,100000,77000,0,0,46000,56000,13000
2012/10/19,8070,長華            ,2000,2000,14000,0,0,1000,13000
2012/10/19,2856,元富證          ,15000,3000,0,0,0,0,12000
2012/10/19,2338,光罩            ,12000,0,0,0,0,0,12000
2012/10/19,2614,東森            ,19000,22000,0,0,14000,0,11000
2012/10/19,2485,兆赫            ,23000,11000,0,0,0,1000,11000
2012/10/19,3090,日電貿          ,10000,0,0,0,0,0,10000
2012/10/19,2359,所羅門          ,10000,0,0,0,0,0,10000
2012/10/19,6192,巨路            ,18000,8000,0,0,0,0,10000
2012/10/19,3576,新日光          ,37000,28000,0,0,0,0,9000
2012/10/19,3599,旺能            ,14000,5000,0,0,0,0,9000
2012/10/19,6136,富爾特          ,12000,4000,0,0,0,0,8000
2012/10/19,01008T,駿馬R1          ,8000,0,0,0,0,0,8000
2012/10/19,2906,高林            ,15000,7000,0,0,0,0,8000
2012/10/19,8199,廣鎵            ,11000,3000,0,0,0,1000,7000
2012/10/19,3380,明泰            ,35000,28000,0,0,0,0,7000
2012/10/19,2358,廷鑫            ,10000,3000,0,0,0,0,7000
2012/10/19,006203,寶摩臺          ,0,0,0,0,7000,0,7000
2012/10/19,2428,興勤            ,10000,3000,0,0,0,0,7000
2012/10/19,4930,燦星網          ,7000,0,0,0,0,0,7000
2012/10/19,3164,景岳            ,8000,1000,0,0,0,0,7000
2012/10/19,2440,太空梭          ,9000,0,0,0,0,2000,7000
2012/10/19,4942,嘉彰            ,17000,10000,0,0,0,0,7000
2012/10/19,1773,勝一            ,6000,0,0,0,0,0,6000
